 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.00020273143	0.0008497626	0.00046132327	0.019832868	0.5754788	0.28347176	0.10035614	0.00576941	0.00070483476	0.012872392
a20	0.020375924	0.029125545	0.005954746	0.14333609	0.4067866	0.13441958	0.1404916	0.10307986	0.012612823	0.003817261
a31	0.004054683	0.054831382	0.020639852	0.050680906	0.3428766	0.3986206	0.053778794	0.0051318626	0.043872256	0.025512995
a28	0.00031310343	0.016596984	0.0019043306	0.008767016	0.18868694	0.74453396	0.03140892	0.000685338	0.005938467	0.0011649535
a37	0.002069061	0.18324311	0.21360902	0.04262373	0.03283977	0.069881275	0.42217338	0.005692119	0.02465715	0.0032113856
a24	0.0009527679	0.16525666	0.13679892	0.018235838	0.022537073	0.12901884	0.41175377	0.021174368	0.08496922	0.0093025025
a31	0.003832088	0.082580835	0.052680638	0.07279967	0.055489868	0.17821358	0.37157995	0.07662547	0.099638104	0.0065598986
a20	0.010045167	0.13605006	0.25748545	0.19624661	0.1080497	0.17960508	0.10233834	0.0029828188	0.006774741	0.00042197737
a1	0.005785742	0.07290676	0.039111063	0.21182314	0.120403476	0.08218058	0.31014034	0.093615204	0.05864976	0.005383973
a31	0.007679602	0.07027566	0.04212574	0.118530534	0.050792605	0.17920342	0.32510382	0.09289169	0.1039457	0.009451299
a28	0.010452162	0.12786712	0.14025575	0.32315215	0.16793877	0.047680948	0.16755547	0.0048283474	0.009732809	0.0005364984
a24	0.011328966	0.05919684	0.03537395	0.2075245	0.07008619	0.06515069	0.28354362	0.15412882	0.09817713	0.015489321
a28	0.01048064	0.04610677	0.035550624	0.17403369	0.05302648	0.07478517	0.25339726	0.18277857	0.13116197	0.038678855
a24	0.012945647	0.050446182	0.04059833	0.16810569	0.04941106	0.11567527	0.25547397	0.14228763	0.13707595	0.027980285
a46	0.0138436835	0.042047124	0.039336845	0.16591056	0.046204578	0.08819278	0.21790817	0.16958022	0.15181687	0.06515915
a14	0.015651302	0.044822607	0.039666567	0.1620321	0.047726884	0.11384389	0.21536918	0.15494806	0.15215062	0.053788766
a31	0.021685852	0.058998093	0.04959058	0.16636677	0.06494904	0.14936507	0.19824526	0.12825336	0.13100412	0.0315419
a11	0.025117112	0.06298071	0.03776456	0.27480474	0.17402937	0.051915824	0.13132417	0.1598254	0.058743566	0.023494525
a31	0.02426799	0.038684614	0.036371622	0.15288073	0.040669464	0.077269584	0.19368151	0.17900965	0.15559897	0.101565845
a47	0.01611647	0.038740017	0.039689206	0.22203124	0.24448138	0.0144772455	0.15625215	0.15364935	0.070044555	0.04451836
a31	0.05094171	0.1133957	0.09918262	0.11793379	0.06308473	0.006900723	0.2765099	0.12460022	0.08469505	0.06275554
a24	0.045173977	0.03487221	0.029058235	0.34424892	0.16130745	0.0014287708	0.14251469	0.15660629	0.0205279	0.064261526
a1	0.08499243	0.048195384	0.027975403	0.14038378	0.043024115	0.012872655	0.16183797	0.19256969	0.107696146	0.1804524
a20	0.03569138	0.03817713	0.036684066	0.14108273	0.039577425	0.03617497	0.19830842	0.19079174	0.14914984	0.13436224
a31	0.042446923	0.03838895	0.035639808	0.12960434	0.03815128	0.047426995	0.19351846	0.19087178	0.15625101	0.12770045
a20	0.048435472	0.042387094	0.023862053	0.24024141	0.07445753	0.018361289	0.13246505	0.19743183	0.072569765	0.14978853
a37	0.08187416	0.041070875	0.032778922	0.1128443	0.036051594	0.038753625	0.17005944	0.19014612	0.1416908	0.15473017
a24	0.07292579	0.040755797	0.03469716	0.10378336	0.036870603	0.042093016	0.17530161	0.19499582	0.1482248	0.15035209
a29	0.07437892	0.041690577	0.033927638	0.105837025	0.037394863	0.03533654	0.17537396	0.19706056	0.14126894	0.157731
a20	0.043006927	0.037406854	0.031464417	0.1456666	0.038401082	0.05566104	0.17914598	0.17884657	0.14660312	0.14379746
a10	0.051455412	0.0374803	0.031955365	0.13880327	0.036317382	0.0710103	0.17188795	0.17391312	0.1531564	0.13402052
a31	0.04963588	0.037351325	0.032383934	0.14194693	0.037052523	0.078013614	0.16972727	0.16999325	0.15247837	0.13141699
a17	0.065349296	0.04305235	0.030358264	0.16027682	0.04492218	0.07934928	0.14647916	0.16970924	0.12261246	0.13789108
a20	0.12658237	0.0478145	0.031792633	0.09587085	0.0357354	0.040668204	0.15293258	0.1877035	0.13384126	0.14705868
a28	0.11790927	0.045539994	0.029561352	0.114230804	0.034036458	0.04783423	0.15456046	0.17881548	0.13758303	0.13992888
a0	0.1283464	0.048104666	0.030248515	0.10467239	0.034901462	0.04272238	0.15310538	0.18336585	0.13420297	0.14033
a18	0.112848006	0.04594899	0.03126178	0.1034673	0.03548334	0.041568737	0.15882796	0.18715471	0.1375483	0.14589086
a33	0.09151809	0.042341493	0.030612595	0.117171586	0.0347809	0.04861472	0.16458732	0.18261328	0.14427038	0.14348964
a20	0.05414228	0.06313186	0.04458382	0.08781407	0.050763108	0.05449661	0.17647475	0.21869503	0.14147645	0.10842204
a31	0.09297515	0.042137295	0.030308587	0.13812678	0.035025448	0.06862033	0.15615286	0.16654788	0.14072675	0.12937899
a8	0.064840704	0.04725145	0.04175147	0.1493966	0.050376102	0.09749108	0.14308125	0.1505244	0.12824154	0.12704542
a23	0.08447851	0.06096492	0.044978958	0.081521906	0.048743524	0.053398963	0.16232525	0.21101822	0.13522564	0.11734409
</S>	0.08568803	0.05496129	0.037297424	0.091920026	0.04256243	0.040761113	0.16624735	0.20758677	0.13651577	0.13645978
