 	avete	cucinato	le	verdure	</S>
a39	0.020192372	0.0008885126	0.0022990296	0.009609069	0.96701103
a31	0.8381624	0.03922075	0.006083588	0.022129545	0.09440368
a35	0.4942891	0.4515368	0.0027006487	0.0001399832	0.051333442
a31	0.17782988	0.4501407	0.023361601	0.008487503	0.34018025
a20	0.041775946	0.16564058	0.07642255	0.1884061	0.52775484
a31	0.121205166	0.4215237	0.14828996	0.23151888	0.077462256
a20	0.040752035	0.07838114	0.16197191	0.19986561	0.5190293
a39	0.27100477	0.15081213	0.42706332	0.12672603	0.0243938
a28	0.26689824	0.11500145	0.28935358	0.07869043	0.2500562
a31	0.44028622	0.1238745	0.2476707	0.07180898	0.11635956
</S>	0.19800697	0.135443	0.35010704	0.08600714	0.23043586
