 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.23281199	0.10779227	0.13011384	0.14043768	0.048352353	0.30613798	0.03435389
a13	0.08562491	0.22562967	0.26635337	0.16806516	0.22566667	0.018953495	0.009706714
a24	0.016421119	0.029338397	0.10755772	0.46707	0.20114176	0.16173404	0.016737014
a41	0.007776959	0.03399795	0.12754832	0.5572888	0.19905739	0.062765226	0.011565311
a31	0.0053021484	0.04673259	0.15508276	0.51604956	0.24208033	0.011690481	0.023062123
a41	0.012162868	0.052888695	0.15380052	0.47816035	0.2575561	0.035010945	0.010420611
a46	0.015934872	0.061435487	0.15466782	0.18025407	0.2952812	0.028656382	0.26377013
a31	0.071234696	0.10091197	0.13730848	0.1482344	0.19256788	0.08177542	0.26796716
a20	0.056067564	0.049325954	0.06517114	0.07284469	0.1401429	0.4319028	0.18454495
a15	0.11164971	0.0946744	0.092102446	0.050998732	0.11571884	0.14776914	0.3870867
a31	0.13183743	0.10370464	0.09012611	0.07971127	0.112572044	0.13160278	0.35044575
a20	0.09818184	0.07110549	0.05564393	0.030438935	0.07055726	0.3380253	0.33604726
a31	0.22570415	0.14890191	0.10096964	0.055849608	0.08345569	0.10529243	0.27982655
a23	0.18480325	0.13964295	0.0921281	0.027293336	0.043509185	0.2168727	0.29575047
a31	0.21831173	0.16446377	0.13291706	0.06878753	0.097168185	0.09028147	0.22807027
a27	0.20162968	0.18173836	0.120980985	0.025961848	0.04702895	0.17547318	0.24718702
a35	0.29865095	0.20508155	0.12415951	0.054965086	0.07048294	0.08080493	0.16585504
a31	0.2903561	0.18702191	0.10968625	0.06946928	0.07453022	0.0802295	0.18870674
a39	0.20652065	0.15104014	0.08671306	0.023402335	0.06603227	0.14204152	0.32425007
a41	0.28281888	0.17917909	0.1018889	0.063065834	0.071179725	0.08273736	0.21913028
a24	0.28691188	0.18315803	0.10614839	0.069113195	0.07380364	0.080741115	0.20012379
a41	0.3102813	0.20170374	0.11139479	0.06535173	0.06839939	0.07421455	0.16865456
a3	0.24634674	0.15943429	0.09768318	0.06864786	0.08017318	0.09336972	0.2543451
a31	0.25078416	0.16293208	0.10014948	0.07079712	0.0798673	0.08978575	0.24568412
a0	0.17948061	0.09902035	0.06547942	0.051479954	0.14478531	0.20747174	0.2522826
a20	0.3049303	0.19723411	0.107180744	0.061283518	0.0662538	0.07554482	0.1875728
a31	0.25562513	0.15949573	0.09107088	0.059398785	0.07802479	0.10292673	0.25345787
a20	0.24254479	0.15041232	0.080956474	0.032035932	0.09157504	0.15752016	0.24495536
a31	0.3134774	0.2280129	0.12503612	0.052379332	0.05732831	0.07041557	0.15335035
a37	0.14996544	0.1572512	0.124856606	0.024745017	0.05869372	0.1853996	0.29908842
a46	0.29533643	0.2449602	0.15847255	0.05864307	0.059716035	0.0718525	0.111019135
a31	0.292986	0.24815461	0.16599476	0.062172808	0.061496545	0.07228602	0.09690924
</S>	0.21955553	0.19941403	0.15378106	0.049741857	0.07921136	0.12304279	0.17525339
