 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.2352162	0.3520046	0.0693787785	0.0760772094	0.0490446565	0.0392392165	0.019954944	0.15908437565
a27	0.19337857	0.353128256667	0.0380051395	0.0313854770667	0.0311191855	0.0226091891667	0.271382413667	0.0589917913167
a8	0.0886768356667	0.214715188889	0.0329696535	0.0230054020222	0.0202863589667	0.0105665892222	0.582451137889	0.0273288779389
a28	0.0485448368889	0.19547347963	0.1069579305	0.0488912976741	0.0198695401222	0.0450716682407	0.514711839296	0.0204794531463
a31	0.026217757563	0.149359711877	0.1200523335	0.0684136918914	0.0654682023741	0.0695194817469	0.485575773099	0.0153931040154
a24	0.074123325121	0.191266875959	0.108543551167	0.0696155382971	0.0870342081247	0.0658253529156	0.392972176366	0.0106189906385
a31	0.0935029600403	0.206561980986	0.115072481722	0.102285132766	0.242157456708	0.0757827223052	0.154525875455	0.0101113794128
a10	0.125743408347	0.235675125995	0.099928338574	0.100487127589	0.286261239903	0.0716603681017	0.0731208527183	0.0071235294376
a20	0.192748836116	0.328580801998	0.118883736191	0.0856044825297	0.153871380968	0.0775409953672	0.0334041011394	0.00936566824587
a31	0.170115925372	0.286490113999	0.111242965397	0.14780936751	0.166515066989	0.0791237084557	0.0271373777131	0.0115654837486
a39	0.271177051791	0.265563658	0.0922132284657	0.141478550503	0.138012297996	0.0590574878186	0.018779165371	0.0137185449162
a31	0.36814327393	0.256860089333	0.0838110528219	0.0671142838343	0.0665249121653	0.0710370476062	0.019068221257	0.0674410773054
a18	0.31407211131	0.242059756444	0.080214952274	0.0860596969448	0.0790563178884	0.0827173768687	0.0266980840857	0.0891216731018
a31	0.293989017103	0.207707535481	0.061551048758	0.0907366269816	0.0848791532961	0.0853329132896	0.0478066316952	0.127997075034
a17	0.266577059034	0.186996971827	0.0646376709193	0.0897986369939	0.0776557617654	0.0947398357632	0.0675639218984	0.152030133345
a31	0.192120111678	0.168980245276	0.0632891656398	0.0914849156646	0.0813984599218	0.123321056588	0.116791811966	0.162614229448
a8	0.156600985893	0.145994276425	0.0686719825466	0.0877523052215	0.0818597759739	0.138587805529	0.143814517322	0.176718348149
</S>	0.154669467946	0.159770048213	0.0900899212733	0.114972752611	0.104158362987	0.120743117765	0.119872523661	0.135723781574
