 	avete	cucinato	le	verdure	</S>
a20	0.080210562	0.0618969725	0.45058295	0.344354125	0.0629554135
a31	0.0466906862333	0.0400772258333	0.664966696667	0.220118137	0.0281472464414
a37	0.0187654284444	0.0281098349444	0.636565638889	0.306419007667	0.0101400494219
a10	0.0148869766148	0.0575610829815	0.54202406963	0.380541202556	0.00498666167397
a20	0.196318303872	0.0741820536605	0.478341189877	0.226910200852	0.024248284758
a28	0.280183007957	0.0428757088868	0.321947486626	0.312279933617	0.0427138749193
a20	0.166038099319	0.0379856692956	0.243528144209	0.393196764539	0.159251308306
a33	0.163893909773	0.0862413844319	0.18436553007	0.299394181513	0.266104986102
a8	0.226638633258	0.173534358144	0.19559409669	0.197800137171	0.206432775367
</S>	0.272357281629	0.219711494072	0.203191768345	0.146279773586	0.158459682683
