 	i	genitori	non	li	dimentichiamo	mai	</S>
a33	0.115577318	0.013958246	0.0173163773	0.0402118885	0.205873296	0.323964687	0.28309816
a31	0.105215118817	0.0121236023	0.00685429039333	0.0368741141667	0.527288432	0.13410051854	0.177543938447
a8	0.0436483524223	0.0297303957333	0.0475654065578	0.127095697056	0.640986540667	0.0502345213867	0.0607391190293
a31	0.0378297608074	0.0386584212444	0.0640112615193	0.166779623019	0.638207333556	0.0301013434622	0.0244122954431
a8	0.105872290269	0.0808389330815	0.0901285965064	0.122062511673	0.546067261185	0.0366176688207	0.0184127758144
a31	0.173927686756	0.189005447694	0.187561365502	0.147296437224	0.247805465728	0.0364146079402	0.0179890102715
a46	0.222554478919	0.216385675898	0.216180415167	0.144279672408	0.125124438576	0.0456843509801	0.0297910070905
a31	0.243716356306	0.214455131966	0.223012885056	0.132233280803	0.089447844192	0.05495506466	0.0421794683635
a39	0.301634415435	0.171641973322	0.195378571685	0.0998942169343	0.0638460113973	0.0605832308867	0.107021597455
a31	0.277670328478	0.114612690441	0.195374737228	0.104732048978	0.0749775071324	0.0875235436289	0.145109161152
a24	0.316755612826	0.107163516814	0.211441702409	0.100974385993	0.0744512327108	0.0767733212096	0.112440250717
a15	0.467643437609	0.066405878938	0.144106430803	0.047110269331	0.0318867025703	0.0857720704032	0.157075245239
a31	0.32682180587	0.079852549646	0.170045096934	0.0438030274437	0.0225731818568	0.155634916801	0.201269438413
a28	0.274707561957	0.112322901549	0.250311398978	0.0485019391479	0.0222570529523	0.1414535636	0.150445571471
a31	0.259168090652	0.174120282183	0.303395902993	0.0649260063826	0.0233007473174	0.0840713125333	0.091017639157
a18	0.205146040217	0.208738057394	0.352013127664	0.0743830574609	0.0272685911058	0.0649233891778	0.0675277063857
a31	0.190064420739	0.237968975798	0.380035102555	0.078183784487	0.0280338360353	0.0407539353926	0.0449599044619
a20	0.14444487758	0.266053155266	0.403770137518	0.0834583831623	0.0313918093451	0.0341748897975	0.0367067658206
a11	0.19519380586	0.200654881755	0.361415709173	0.0765398360541	0.0508520347817	0.0570490225992	0.0582947406069
a13	0.20217417862	0.162068757252	0.264037303058	0.096894112018	0.0843486252606	0.0960817161997	0.0943952835356
a17	0.175959066207	0.151086099084	0.202188891019	0.117485354006	0.11140139042	0.122165162067	0.119713997845
a20	0.163623282069	0.146082349695	0.174612283673	0.127840844669	0.124640253473	0.132733934022	0.130467009282
a39	0.156093047356	0.143895189898	0.160786357891	0.133554171556	0.131810157824	0.137868511341	0.135992559761
</S>	0.153093873678	0.143283854949	0.155898258945	0.135777070778	0.134528913912	0.139501980671	0.13791608988
