 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.37618602	0.00488553495	0.090824436	0.193004385	0.0434553345	0.051501095	0.080686938	0.06662969475	0.00362443323	0.0892021095
a31	0.254198483333	0.00294032629933	0.102373148667	0.190842421667	0.0438011861667	0.0462718066667	0.0853078293333	0.240553868083	0.00133699907613	0.0323739005527
a37	0.117408013111	0.00273890348244	0.0642151112223	0.142636410556	0.120939730056	0.0866689772222	0.148556679778	0.302319373694	0.00199508087151	0.0125216699036
a21	0.046036373037	0.00616060162748	0.0461560664074	0.137580843519	0.248195970019	0.147577069074	0.244774876593	0.111844531565	0.00384322995717	0.00783039713453
a31	0.024158157679	0.00572832352249	0.0336134309025	0.10383450884	0.21309175334	0.123502357358	0.266538012198	0.221149933188	0.00351653848572	0.00486695984484
a7	0.0269553145597	0.0034753243875	0.0205180127342	0.0820967506133	0.143461881113	0.103851433453	0.322956150733	0.282743494396	0.00402231039524	0.00991929424828
a29	0.0996901368532	0.0123632180292	0.0259280492447	0.172279150204	0.135357778704	0.111111194484	0.283839863578	0.139560801465	0.00543600053175	0.0144338097494
a31	0.141589927618	0.0144577343764	0.0200614829482	0.171938566401	0.115085809235	0.090842955828	0.147073409859	0.286087387155	0.00379529919058	0.00906749408313
a29	0.164215134539	0.00646718772547	0.0183571238494	0.0914473051337	0.144132087745	0.117716802943	0.0641334206197	0.359449419052	0.00255752477686	0.0315240345277
a31	0.180392234846	0.00560678614182	0.0344223586165	0.174056441711	0.210159415915	0.139185750981	0.0332214032066	0.180544079684	0.00264611175895	0.0397654112759
a41	0.168729758282	0.00671795514727	0.0403598592055	0.207412847237	0.260961865305	0.162490480327	0.0216383376022	0.101932176561	0.00249430295298	0.027262408192
a18	0.217332716094	0.00806971814909	0.0327361434018	0.128597032412	0.267338495102	0.205846856776	0.0130101727341	0.0992192155203	0.00375701821766	0.024092602064
a31	0.175889088031	0.00656063871636	0.0654916758006	0.164225460804	0.276618578367	0.188636242259	0.011735622578	0.0823171608401	0.00471415807255	0.023811335688
a37	0.11177749201	0.00665104723879	0.0787329602669	0.162973340268	0.311290869456	0.238457474086	0.012778557526	0.0434201239467	0.00619241669085	0.0277256822293
a3	0.0915198730033	0.00745901054626	0.068825365089	0.096485756756	0.365265633152	0.298609051362	0.011803091842	0.0279103549822	0.00671001156362	0.0254118520764
a21	0.0694468033344	0.0102261096488	0.088428838363	0.0845701155853	0.357019311051	0.296973643787	0.0152381002807	0.0177735226607	0.0105185961879	0.0498049973588
a31	0.0590175054448	0.0108396582829	0.210104189454	0.107744485195	0.24965429035	0.221900940262	0.0188780897602	0.0334963712202	0.0125638230626	0.0758006337863
a37	0.0941827028149	0.021319889161	0.233472747818	0.102698705065	0.17213909345	0.174090912421	0.0298159562534	0.0823720820734	0.0220899953542	0.0678178899288
a31	0.104312474605	0.0285279917203	0.141383150606	0.102685408355	0.12617207115	0.152205460807	0.0358812694178	0.0936270573578	0.0720476051181	0.14315752731
a28	0.111639251868	0.0367861035734	0.126760230202	0.113921716118	0.10556418705	0.109028526936	0.0482626104726	0.0723477224526	0.100489961706	0.175199729103
a31	0.115753675289	0.0428610588578	0.0965430934007	0.0903986420393	0.0869261570167	0.0916477466453	0.0532019144909	0.0772600658175	0.145679027235	0.199728653034
a8	0.100319689763	0.0515124219526	0.0872251811336	0.0883253806798	0.0780849490056	0.0772446998818	0.056873752497	0.0824917502725	0.163619604078	0.214302585678
a31	0.0959275432543	0.0556276273175	0.0794277870445	0.0811208668933	0.0730115956685	0.0718653552939	0.058726699499	0.0861135567575	0.177898389693	0.220280573226
</S>	0.0625222516271	0.0417778966588	0.0654413135222	0.0728563234466	0.0566716138342	0.0522327056469	0.0428970277495	0.0866363383788	0.228605274847	0.290359236613
