 	aveva	lavorato	tutta	la	settimana	</S>
a31	0.280613972	0.0688058365	0.121105342	0.096061539	0.0672128815	0.366200365
a20	0.324803647333	0.0990262898333	0.141646300667	0.199073893	0.0454763015	0.189973534333
a31	0.262175699111	0.124781793278	0.140900060222	0.338155991	0.0412787515	0.092707694111
a28	0.236743799704	0.113737864426	0.177187706741	0.360586000333	0.0326763961667	0.079068240037
a31	0.257105466568	0.146317828142	0.26627605558	0.242559173444	0.0257171400556	0.062024383679
a13	0.355147402189	0.256608812714	0.22609081086	0.117313725148	0.0204235006852	0.0244157722263
a18	0.425057014063	0.374842597571	0.11119878162	0.0564994290493	0.0187843662284	0.0136178054088
a31	0.327860711354	0.341471122524	0.17195344954	0.0765456563498	0.0573723674095	0.0247967038029
a27	0.250154200451	0.286808704175	0.199984684513	0.0880822587833	0.0880753324698	0.0868948579343
a31	0.19450481015	0.249427974725	0.151904092838	0.0692802962611	0.114397840823	0.220485002645
a20	0.191618906717	0.219626308242	0.146775555613	0.0817908534204	0.130290410274	0.229897980882
a31	0.192455743572	0.217033686081	0.153054326538	0.0938206124735	0.144068313425	0.199567343627
a39	0.170008672524	0.207470762027	0.166908278846	0.106939674158	0.156152271142	0.192520334542
a31	0.162863652841	0.195969554009	0.183970166282	0.124010641386	0.185242877047	0.147943104847
a33	0.136368372947	0.168763758003	0.197202085427	0.139740827129	0.206020339016	0.151904628282
</S>	0.169295526473	0.173306839002	0.181005537713	0.147395753564	0.179935134508	0.149061214141
