 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.47538779	0.018690027	0.1052656165	0.2931071035	0.02712579735	0.0152420565	0.019746466025	0.0204961199	0.0249390155
a24	0.469211661	0.023530207	0.0802258265	0.1703120835	0.157351580683	0.0197764418333	0.0144509123583	0.0481404989	0.0170007795
a31	0.184125991333	0.039711429	0.0631328798333	0.132799389833	0.464795076894	0.0226263046111	0.0144408276861	0.0654165129667	0.0129516407333
a20	0.290803003778	0.036804688	0.0646979409444	0.0875751299443	0.457606228965	0.0120791620037	0.0079873923287	0.0315759055556	0.0108706174778
a0	0.526811911259	0.0247009873333	0.0768446289815	0.0870656579814	0.235852716322	0.0100536134679	0.00881547497623	0.0164322187519	0.0134228191593
a31	0.40329266042	0.0315346574444	0.0884365216605	0.196193789327	0.155368993441	0.061553212156	0.0347339913254	0.018837576584	0.0100486317864
a20	0.448859266807	0.0269755521481	0.0827210888868	0.216922498776	0.0855123999803	0.075195558452	0.0389637277085	0.016048228428	0.00880168999547
a11	0.545376422269	0.0152672683827	0.0730748196289	0.180141415259	0.0977248041601	0.0338865685507	0.0222239895028	0.018732453376	0.0135722453318
a20	0.514728520756	0.0122944998942	0.079715442543	0.194834131753	0.116943580053	0.0209014373502	0.0188272705009	0.0249372114587	0.0168179101106
a39	0.665942153585	0.0088056337314	0.0549035985143	0.140217489251	0.0697994296843	0.00920818471673	0.0115259140336	0.0202531704862	0.0193444317035
a10	0.658603184528	0.0134317275771	0.0524043695048	0.15764490175	0.0494439975614	0.00653215367224	0.0109746642112	0.0217542168287	0.0292107395678
a31	0.424263744843	0.043873815859	0.115930383168	0.282643363917	0.0471447811871	0.0144112342241	0.0169407947371	0.0252384282762	0.0295533908559
a20	0.241363064948	0.11078344362	0.137820604389	0.324579881306	0.0624709423957	0.0293003580747	0.034891083579	0.0359043920921	0.0228861986186
a31	0.171976831649	0.217144691207	0.113696224796	0.294723357102	0.0672996341319	0.0323078683582	0.039399705193	0.0390309666974	0.0244206925395
a11	0.120603497216	0.298721170402	0.114338768265	0.279013115701	0.0582592147106	0.0372981261194	0.037407105731	0.0330018555658	0.0213571528465
a20	0.122617154405	0.290667866801	0.108706576088	0.2487026219	0.0582800722369	0.0567838443731	0.0552858939103	0.0404877805219	0.0184682236155
a39	0.0994560518017	0.234843968934	0.121871628696	0.231912450633	0.061502408079	0.084695312791	0.0821365629701	0.0608095335073	0.0227720975385
a20	0.0736607209339	0.191595159645	0.138717902899	0.193391443544	0.067751612693	0.114348924264	0.107702049323	0.0830440011691	0.0297882078462
a31	0.0662726736446	0.166442303215	0.143250700966	0.216029257848	0.0650259715643	0.116683134755	0.109358226441	0.0849144103897	0.0320233656154
a46	0.101598392548	0.208714844405	0.131498230322	0.210734672616	0.0583478411881	0.0998660849183	0.0896800954803	0.0683413594632	0.0312185328718
a31	0.139428217516	0.229804034802	0.112253840107	0.142549244205	0.046105284396	0.0864817999728	0.0859368884934	0.102052525821	0.0553882009573
</S>	0.146640763758	0.196488817401	0.102605170054	0.119094712102	0.035499973198	0.0804426174864	0.0939110342467	0.14581421791	0.0795027154787
