 	non	so	cosa	stai	scrivendo	</S>
a31	0.0291062315	0.273311363	0.0151994005	0.274125718	0.235793595	0.17246373
a21	0.0214020845	0.213023449667	0.0993305988333	0.335454229333	0.218221221667	0.112568436667
a31	0.0171305938333	0.187745176556	0.151043617944	0.393322919778	0.159064100556	0.0916936065557
a10	0.0180346329444	0.106905778852	0.095777739648	0.525959839926	0.206108720185	0.0472133331852
a7	0.182505514648	0.157253766284	0.0640060485493	0.376534710642	0.177395416728	0.0423045867284
a41	0.321959538216	0.257640808761	0.0701399595164	0.185332267547	0.112356245576	0.0525712232428
a31	0.230164336072	0.23472920292	0.200163563172	0.183931199182	0.102222028525	0.0487896957476
a8	0.152287185357	0.23522952764	0.218978854391	0.144196242727	0.0888449495083	0.160463257916
a31	0.116411283786	0.216851769213	0.14169035813	0.0978104755757	0.181597406503	0.245638729305
a8	0.143435249929	0.138472017738	0.13310409271	0.108789916859	0.257912938834	0.218285816435
a23	0.146576971643	0.138023937246	0.07977697057	0.0877928322863	0.202456982945	0.345372335478
a8	0.0834226412143	0.181142775749	0.0428903495233	0.0570156820954	0.171974817648	0.463553711826
a31	0.0674857470714	0.18204600525	0.0377683071744	0.0399212616985	0.290958362549	0.381820300609
a21	0.0964135466905	0.14286053175	0.0627378567248	0.0637944202328	0.384586897516	0.249606753536
a31	0.14339435223	0.09807007725	0.102078295575	0.0786871740776	0.388609609172	0.189160501179
a24	0.162324180743	0.09347302575	0.128802295192	0.0932337286925	0.353365753057	0.168801030393
a21	0.162087706914	0.130106511917	0.139986705064	0.130377459564	0.273999637686	0.163441983464
a31	0.158471322305	0.109559473972	0.139479411688	0.112970164188	0.321284972562	0.158234664488
a17	0.164839587435	0.105726481324	0.144608720563	0.111567782396	0.317343327521	0.155914131496
a20	0.167657152478	0.145653223775	0.155630370188	0.144462964132	0.223738809174	0.162857513832
a0	0.167028404159	0.162752237925	0.159590133396	0.155486341377	0.187566446391	0.167576447944
a31	0.15754732472	0.130322509308	0.138672134465	0.127291820459	0.296377505464	0.149788702648
a8	0.154595991573	0.117056596436	0.132873188155	0.11911590682	0.334246478488	0.142111804216
a37	0.160750250524	0.144853988812	0.151863476052	0.144975775607	0.243176616163	0.154379854739
</S>	0.159743915262	0.148264574406	0.154408928026	0.147889597804	0.234777528081	0.15491544237
