 	hai	già	mangiato	</S>
a31	0.2860514089	0.040939881	0.55627729	0.1167314225
a37	0.298339111633	0.062251465	0.372112183333	0.2672972475
a31	0.227137602544	0.241867526333	0.267854252778	0.263140625833
a46	0.225712202848	0.302640122111	0.369799549259	0.101848105278
a31	0.218781312949	0.14708146737	0.519694583086	0.114442611759
a39	0.39612053765	0.0864244934567	0.356895794362	0.160559187253
a20	0.452471779217	0.0735108221522	0.274587248121	0.199430175751
a31	0.439678109739	0.128279550717	0.231545189374	0.20049718725
a46	0.42385608658	0.188602370239	0.201495876458	0.18604569775
a31	0.358936952193	0.266026616746	0.213563325486	0.161473121583
a18	0.331807897398	0.299333248915	0.219018385162	0.149840492861
a24	0.282140409133	0.260816022972	0.249108985054	0.207934604287
a46	0.269739183044	0.245145154324	0.256528961685	0.228586708096
</S>	0.271519081522	0.237276377162	0.259522195843	0.231682339048
