 	il	ladro	è	entrato	da	qui	</S>
a31	0.261797595	0.1953466	0.053768409	0.0194574645	0.052867169	0.18902791	0.22773486
a17	0.237268371667	0.322569766667	0.158714243	0.0168325038333	0.0273543463333	0.1274612909	0.109799508333
a37	0.191018220556	0.387959068889	0.300539554333	0.0148411012778	0.0136727926111	0.0454897275333	0.0464796007777
a35	0.255567130185	0.401121656296	0.273827574778	0.0205339737593	0.0055972671037	0.0227221708444	0.0206302544259
a18	0.379906426728	0.387975238765	0.152937421593	0.0384251519198	0.0048926717679	0.0233441662815	0.012518889642
a31	0.363604912243	0.402228232922	0.109498450531	0.0373499909733	0.020171640256	0.0497535277605	0.0173932215473
a24	0.314012180748	0.352057170974	0.0862285268437	0.0455240486578	0.030694155752	0.112976814253	0.0585070785158
a31	0.251090350249	0.237954526991	0.0694929936146	0.0535148442193	0.092145187584	0.196379758084	0.0994223061719
a16	0.266630973416	0.207136225664	0.0686093658715	0.0758815827398	0.111848723861	0.188287474028	0.0816056453906
a31	0.276847194472	0.218944821888	0.0649346152905	0.109360962247	0.10885597262	0.157608696009	0.0634477484635
a46	0.238540534824	0.202982590629	0.0735483717635	0.149299218749	0.116211486207	0.158354045336	0.0610637548212
a31	0.264772681608	0.18570286021	0.0768596939212	0.171226962916	0.131145590736	0.123380321779	0.0469118912737
a46	0.241661630536	0.18084368007	0.0865630693071	0.165675464305	0.152989873579	0.114075923926	0.0581903727579
a31	0.229061800179	0.16451656669	0.0989914244357	0.166255064768	0.169000541193	0.109169761309	0.0630048502526
a35	0.212242196726	0.16067659223	0.107676801479	0.154573124923	0.182995108398	0.108994437103	0.0728417134175
a31	0.197333712242	0.156391430743	0.117396445826	0.153001804974	0.183910254133	0.113262955701	0.0787033831392
a8	0.180244660747	0.154186563581	0.124027970609	0.150119718325	0.189025021378	0.116807778567	0.0855882910464
a31	0.164902460249	0.15279850786	0.13105837687	0.163199642775	0.184140387126	0.116460744522	0.0874398563488
</S>	0.157566115125	0.15625742893	0.132485858435	0.177667906387	0.204955153563	0.106129994761	0.0649375071744
