 	lo	sentii	ee	che	arrivava	</S>
a15	0.459654237	0.0591620965	0.11262355	0.0668681775	0.208772376	0.092919561
a31	0.202645690333	0.308749492167	0.135010016667	0.0675107601667	0.206920402	0.0791636612727
a46	0.104067885111	0.368476278056	0.0966069522223	0.0363160577222	0.342810770667	0.0517220513636
a8	0.0777480717037	0.150717860019	0.195696374074	0.0503980255741	0.457562090222	0.0678775817879
a31	0.0672786755679	0.0840289560063	0.215379226358	0.0505565731914	0.534540746741	0.0482158791293
a23	0.128925768523	0.115515801335	0.170868367119	0.0402391277305	0.507701737247	0.0367492615764
a8	0.279582276174	0.216627350445	0.198401345706	0.0412925119102	0.218910440749	0.0451861665255
a38	0.350113128725	0.246954850148	0.159350215235	0.0349730666367	0.151007916916	0.0576008935085
a20	0.345067059575	0.204832523383	0.129058828412	0.0354744848789	0.176387205639	0.109179947836
a28	0.333053673192	0.142886719128	0.123840726137	0.0404692189596	0.176112295213	0.183637419279
a20	0.325266637731	0.0930832177093	0.132063368712	0.0550248826532	0.127814537071	0.26674734976
a23	0.28392791591	0.0624839009031	0.128038420904	0.0793679158844	0.092379264357	0.35380253992
a31	0.227537118637	0.074591365301	0.132429074968	0.0898783119615	0.200937164786	0.274626931973
a29	0.154105886212	0.0698021394337	0.108785412656	0.0716369839872	0.482455244929	0.113214327324
a33	0.204158805404	0.0467681308112	0.072554968552	0.0760477113291	0.53558034831	0.0648900154413
a29	0.274774098468	0.0483995562704	0.0603303445173	0.0816061617764	0.465059849437	0.0698299434804
a27	0.288446396156	0.0496395947568	0.0588056951724	0.0640635529255	0.384257453146	0.154787284493
a46	0.290670458719	0.0503722069189	0.0644027470575	0.0532146196418	0.226667151049	0.314672804831
a20	0.259093312906	0.0490566476396	0.0657129303525	0.0456884325473	0.171960163683	0.408488494944
a31	0.414690970969	0.0611253158799	0.0563610027842	0.0346597248491	0.154124474561	0.279038491648
a7	0.57976296699	0.0786069186266	0.0559340855947	0.029887477283	0.123817748187	0.131990758883
a1	0.516278215663	0.0786530528755	0.0749913251982	0.042959393761	0.0970885060623	0.190029467961
a20	0.397481401888	0.0706242642918	0.0871564037327	0.0499637742537	0.0907215240208	0.30405260932
a31	0.316120380629	0.0861966147639	0.109376293244	0.0562872310846	0.121684846674	0.31033458644
a20	0.337263333543	0.094742501588	0.117303271081	0.0561045103615	0.129091625558	0.265494732147
a31	0.321831814514	0.0936827238627	0.117625693694	0.0535708387872	0.0761502235193	0.337138714049
a23	0.216507571505	0.112424914621	0.133108041231	0.0776974795957	0.0736263595064	0.38663564135
</S>	0.190482840752	0.124032447311	0.138526530616	0.0978648997978	0.0924921697532	0.356601110675
