 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.061350041	0.01763583035	0.009548238	0.2252460415	0.11474288	0.1494818965	0.1679767525	0.25401834
a31	0.05720981092	0.0164321009333	0.00721047473333	0.525631853833	0.0865057713333	0.1415971824	0.0620927140067	0.10332009862
a8	0.0230425068933	0.00977726379443	0.0454250453111	0.724496267944	0.0852157251111	0.0549413373667	0.0223221608422	0.0347796919596
a31	0.0118391862978	0.00765460106481	0.0618999817704	0.814714355981	0.0575016544037	0.0250948211222	0.0093451179474	0.0119502869932
a20	0.0377516267659	0.0263537798216	0.0826450372568	0.651868645327	0.0294835548346	0.100671779374	0.0464408889825	0.0247847038711
a31	0.0873695055886	0.0455750132739	0.0993028667523	0.362630475109	0.0328950206115	0.187466796458	0.117447946327	0.0673123836237
a24	0.10592269853	0.038234649758	0.0508464929174	0.214266715036	0.0256107935372	0.196174668819	0.197484178776	0.171459787875
a31	0.122564526177	0.0442073799193	0.0614554273058	0.146156915012	0.0169823608457	0.248787339606	0.175679862925	0.184166179292
a28	0.137863962059	0.0461488316398	0.0734026904353	0.172393751671	0.0164638259486	0.255107903202	0.100905447642	0.197713596431
a17	0.251403210686	0.0535892255466	0.0504447304784	0.112827918224	0.0113386929829	0.212586371067	0.0837292215473	0.22408062881
a31	0.263546166229	0.0769986015155	0.0482202098261	0.0552485037413	0.0115034383276	0.232429950356	0.119080092849	0.192973062937
a28	0.213301108076	0.0874971755052	0.062556413942	0.0811853079138	0.0123196101092	0.199075596785	0.139879604283	0.204185224312
a13	0.243477039359	0.0864544385017	0.0723725779807	0.102177769305	0.0108794855364	0.129183118928	0.120844931428	0.234610661437
a31	0.161412019786	0.0794515161672	0.0531433619936	0.0653061751017	0.0119595090121	0.099748792976	0.165430303809	0.363548333812
a23	0.192941883262	0.0798988187224	0.0425047619979	0.0480867087006	0.0183821206707	0.074609440992	0.179282367936	0.364293891271
a31	0.242608757754	0.117980629574	0.046266133666	0.0461760009002	0.0245870762236	0.066915053664	0.159312079312	0.29615423709
a18	0.271340589251	0.135277089858	0.0506633455553	0.0505968383001	0.0287523287412	0.0629173292213	0.144160025104	0.25629240903
a31	0.331120386417	0.152778209953	0.0645344298518	0.0555131554334	0.0383973012471	0.0621556510738	0.117987792035	0.177513069677
a18	0.345172352139	0.159864546651	0.0727989246173	0.0634819028111	0.046667693749	0.0638169860246	0.105104265678	0.143093356559
a31	0.364298674046	0.14657108555	0.0832421668724	0.066863455937	0.0612792342497	0.0653662043415	0.095252655226	0.117126558853
a24	0.317848681349	0.146296375183	0.0966965876241	0.0763060703123	0.0812340260832	0.0780131214472	0.0956315684087	0.107973584284
a17	0.239226827116	0.126070621728	0.104355389208	0.102501050104	0.0950345620277	0.0959426238157	0.11323612947	0.123632782761
a20	0.185978269039	0.120201510576	0.109898369736	0.110832581701	0.105201154009	0.107790092939	0.124800539823	0.135297484254
</S>	0.17041722452	0.119810675288	0.112620374868	0.11401723835	0.109366177004	0.11184597897	0.126377729912	0.135544617127
