 	il	muro	vuole	uno	specchio	</S>
a23	0.197471575	0.0538983495	0.070223846	0.0383506975	0.291261655	0.34879385
a20	0.373633208333	0.0629052888333	0.049199858	0.0242948938333	0.312460951667	0.177505815
a31	0.396956559444	0.0470432603644	0.0603752446667	0.0135211566778	0.416008117222	0.06609567713
a24	0.253476086481	0.0304527962081	0.176422544889	0.0734003936259	0.441422739074	0.0248254011733
a31	0.313085688827	0.040587910736	0.237128214963	0.103583141209	0.288419629691	0.0171953840578
a13	0.491816409609	0.0514561802453	0.165326454988	0.0547816090697	0.211149754897	0.0254695956859
a39	0.63265824987	0.0498795717484	0.108274499996	0.0357780916899	0.124390029966	0.049019579562
a20	0.68748983329	0.0363014329161	0.0714022699987	0.0308170505633	0.083648043322	0.0903414051873
a31	0.619682807763	0.0278669556387	0.101870008333	0.0287564378544	0.143456231107	0.0783676066291
a24	0.434306912588	0.0200378615462	0.102002259444	0.0214394926181	0.148452641036	0.273760890443
a8	0.250135912196	0.0161547801821	0.048529385148	0.0186001228727	0.0614318433453	0.605147996814
a31	0.253361588732	0.0188545550607	0.0933624503827	0.0521285939576	0.0663472634484	0.515945558938
a20	0.354982319577	0.0450149826869	0.143211593461	0.0754760546525	0.0908198078161	0.290495242979
a31	0.277762136526	0.0644621425623	0.16657253782	0.140880138218	0.0953797659387	0.254943260993
a29	0.238390812175	0.0884074291874	0.17651902594	0.179583119406	0.108030048646	0.209069545664
a31	0.217455164058	0.118122876396	0.16959783198	0.183002779802	0.128991986215	0.182829337221
a8	0.152527641353	0.133891902132	0.17650409066	0.200324286601	0.148408265405	0.188343792407
a20	0.179514917118	0.152866494044	0.168688596887	0.1745871722	0.155987488468	0.168355327469
</S>	0.181031443559	0.157724332022	0.168033988443	0.1700466111	0.158645294234	0.164518308735
