 	ancora	non	mi	sono	vestito	</S>
a8	0.207573135	0.12462498	0.096270402	0.0455307075	0.174840815	0.35115996
a31	0.192058068333	0.110786447333	0.113684954	0.0256177691667	0.390217031667	0.167635747881
a10	0.109644582778	0.053311049111	0.242484328	0.0430439927222	0.493267010556	0.0582490368417
a31	0.258673407593	0.067207909037	0.278653049333	0.0506657112407	0.313280836852	0.0315190899472
a18	0.292781123198	0.0803432063457	0.263248546444	0.115079597414	0.224923145617	0.0236244059824
a31	0.133304683066	0.114143185449	0.327730998815	0.171267463805	0.233267795206	0.0202858896608
a20	0.110809355689	0.143317026483	0.315553322938	0.147482532602	0.248585345069	0.0342524122203
a31	0.112980381896	0.139381533494	0.322669540979	0.137415770867	0.237476315023	0.0500764667401
a13	0.202224533965	0.151183537831	0.296552830326	0.122885253622	0.159049444008	0.0681043989134
a35	0.401328677988	0.11498507261	0.180811736775	0.0986543532073	0.071986043336	0.132234112971
a39	0.429326772663	0.07565167887	0.110290250258	0.125555053069	0.0587464907787	0.20042974099
a46	0.290028924221	0.07955751929	0.124438828086	0.226913111023	0.0881393535929	0.19092225033
a31	0.210758128074	0.0964013100967	0.169202152695	0.237158047008	0.173567194531	0.112913177443
a20	0.272339509358	0.108717960032	0.182971560898	0.196805339003	0.18554785651	0.0536177451477
a31	0.241866474786	0.0973440000107	0.170245546966	0.306509369668	0.135923683837	0.0481108847159
a39	0.175102783262	0.10945815867	0.168262642322	0.328213029889	0.141275171279	0.077688182572
a31	0.169118305754	0.139566179557	0.165727900774	0.255372503296	0.14866930376	0.121545767524
</S>	0.122651389877	0.144158799778	0.168518215387	0.269503881648	0.15722102688	0.137946643762
