 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.0245632725	0.00241781325	0.1113458535	0.41026087	0.0496563815	0.177620845	0.010789833	0.0690998763	0.14424526315
a24	0.0364643975	0.22953414975	0.0509077968333	0.407746986667	0.0524563815	0.126230070333	0.0210573993333	0.02429503942	0.05130776815
a18	0.0587349925	0.318740018583	0.0336145536111	0.202326525556	0.1088088805	0.201249752111	0.0405421004444	0.00948561886	0.02649752305
a31	0.0895375241667	0.133700304861	0.0330166492037	0.149456835185	0.1158771235	0.412319284037	0.0358839038148	0.00587655682	0.02433180335
a37	0.0684625483889	0.0671884249537	0.0411013917346	0.140006148395	0.0642750311667	0.563850044679	0.0178603826049	0.00800108754	0.0292549557833
a21	0.0356554207963	0.0888357249846	0.0622279492449	0.129764239465	0.0633453523889	0.57189067156	0.00949423453497	0.00886900441333	0.0299174375944
a31	0.0662453579321	0.171882278328	0.105468169748	0.114247606488	0.0729479647963	0.429437223853	0.00948459667832	0.00752196270444	0.0227648738648
a37	0.0683637633107	0.153834147443	0.138170059916	0.124933758829	0.0926935335988	0.363516527951	0.00982084739277	0.0132120892348	0.0354552859549
a19	0.0423702641036	0.169272963814	0.157790839972	0.130328602943	0.0989583045329	0.342953779317	0.00645903079759	0.0134369319116	0.0384292843183
a37	0.0377070327012	0.321083417938	0.124857929991	0.113029047648	0.079258317511	0.266374259772	0.00632691226586	0.0120889054705	0.0392741591061
a31	0.0369423142337	0.357876505979	0.088238629997	0.100921575883	0.0756754985037	0.257582176591	0.0224052247553	0.0159268261568	0.0444312163687
a39	0.0400434530779	0.235908211993	0.123954179999	0.109500730294	0.0933448828346	0.286749878864	0.0279870242518	0.0296942077189	0.0528174054562
a35	0.0304245003593	0.272191670664	0.127962946666	0.118230928431	0.0928526909449	0.249618632955	0.0169854640839	0.0339799349063	0.0577532318187
a20	0.0219003487864	0.459742690221	0.080477782222	0.0968807938103	0.0742583969816	0.169096570985	0.017805143028	0.0268381976354	0.0530000992729
a31	0.0214746022621	0.405426723407	0.078373374074	0.107479498937	0.0661210789939	0.179432430328	0.059228861676	0.0287931248785	0.0536703167576
a33	0.040110106754	0.206569329802	0.159293264691	0.119764189646	0.0700481596646	0.236029110109	0.0685148905587	0.0453556879595	0.0543152872525
a23	0.0447448412513	0.119674160267	0.198784614897	0.083902119882	0.107195949888	0.253051390036	0.0401677225196	0.0738801826532	0.0785990624175
a31	0.0402016194171	0.0857028517557	0.163680551632	0.127022899961	0.116858569963	0.213802836679	0.0449076415065	0.0967395808844	0.111083450806
a37	0.108687303139	0.0751394605852	0.196937513877	0.140088247987	0.0782480109877	0.181369532226	0.0354550391688	0.0875270036281	0.0965478819353
a31	0.12505510438	0.0658032218617	0.186917107959	0.100284660662	0.0513689139959	0.142180070742	0.0301562067229	0.163758774543	0.134475968978
a3	0.259356658127	0.0766755356206	0.11122507132	0.081371072554	0.036149633332	0.080056587914	0.030987352241	0.182189367848	0.141988756659
a11	0.394771326042	0.0927634612069	0.160265709107	0.0615380131847	0.0346322661107	0.0847111469713	0.0206145284137	0.085612759616	0.0650908202197
a31	0.252960952014	0.063722083069	0.179381156369	0.0639787160616	0.0335110293702	0.0950557889904	0.0312699238046	0.161038437205	0.11908193774
a37	0.311567044005	0.0813379976897	0.10483136879	0.0557321456872	0.0285517771234	0.0653913253301	0.0382960346015	0.179122403402	0.135169912247
a11	0.456557664668	0.100613843897	0.119432516263	0.0490199705624	0.0328370193745	0.0646224507767	0.0285383938672	0.083280482134	0.0650976670823
a39	0.343032198223	0.074200014299	0.245445558754	0.0487825768541	0.0451080221248	0.121502766926	0.0229762652891	0.055242421378	0.0437101780274
a20	0.182569279408	0.047986970433	0.373137716251	0.045098764618	0.0582928663749	0.195638585642	0.0173057754297	0.044817735126	0.0351522796758
a44	0.129862613136	0.0372324764777	0.415181112084	0.0457563915393	0.0634273614583	0.212783441881	0.0177159181432	0.043662495042	0.0343781812253
a31	0.120834124379	0.0490981978259	0.298402967361	0.0483198548464	0.0550813461528	0.154482680627	0.0561337803811	0.104022667681	0.113624397075
</S>	0.10610135719	0.0611883489129	0.18016902868	0.0489639624232	0.0468555695764	0.110575300313	0.0917569251906	0.163118913841	0.191270598538
