 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a20	0.0374270015	0.15338378665	0.0234119263	0.0574163196	0.047214315	0.0816821875	0.074644593	0.25350795	0.080644797	0.0065521671	0.0199216575	0.0228836855	0.0349113345	0.106398251
a31	0.0342031808233	0.308219292217	0.02303648455	0.113706639867	0.0279254232767	0.0343268055	0.0335419773	0.168384320933	0.0487363053333	0.0140257063667	0.00710370874467	0.0129921375	0.129225109833	0.0445728998883
a10	0.0121967974978	0.288474017406	0.0151997016333	0.107413494956	0.0106571793689	0.0166050715	0.0315979880667	0.212058451244	0.0617301814444	0.0631285054556	0.00307543475956	0.00790236003333	0.154100437278	0.0158603443511
a17	0.0061043112326	0.186051635802	0.0285387925444	0.118310769985	0.00673063712297	0.0114118253333	0.0482313786889	0.254692040415	0.0925477671481	0.163946571819	0.00480785851985	0.00491417397778	0.0656429877593	0.0080692142837
a20	0.00497325857753	0.228389331934	0.0372909541815	0.258649673328	0.00524078284099	0.0106106987778	0.039064730563	0.120327444805	0.070335429716	0.17605558394	0.00627702017328	0.00357229125926	0.0334111935864	0.00580159696123
a31	0.00451587945918	0.262467073978	0.0248918564938	0.236090344909	0.002969034247	0.00832675292593	0.024947064521	0.075261890935	0.0528186029053	0.0948519996467	0.00368011539543	0.00593092225309	0.196594804195	0.00665365085374
a0	0.0332027314197	0.184512625659	0.0137082299313	0.087140577103	0.00470890058233	0.0157863324753	0.0396981981737	0.124869968312	0.0821855399684	0.0434491472156	0.00145967298614	0.0117638884177	0.314270614732	0.0432435489512
a7	0.0680218551399	0.200876712886	0.0232211396438	0.081159030701	0.0121238628608	0.0358944538251	0.0647052013912	0.135533131104	0.0968910133228	0.0265481807385	0.000798282428713	0.0114415808059	0.185258262577	0.0575272946504
a20	0.0967740650466	0.233323027629	0.0265073885479	0.0884666212337	0.0236931946203	0.055379752275	0.0844313537971	0.121568082035	0.0861206077743	0.0194574435795	0.000461738386238	0.0085168114353	0.116974895192	0.0383250272168
a23	0.140900358349	0.159462955876	0.016702088016	0.0519862127446	0.0258187128734	0.060151342425	0.107302421266	0.139866957345	0.0806800235914	0.0118426876265	0.000376755235413	0.0104666309784	0.142574585064	0.0518682480723
a31	0.11026259545	0.125855791959	0.00945020083867	0.0251953190815	0.0142697626578	0.0381783716083	0.0843399417553	0.103001632448	0.0493893955305	0.0089731279755	0.000425134458471	0.0122827496595	0.358177185021	0.0601987860241
a8	0.0995811678167	0.093560680653	0.00803254994622	0.0155509253605	0.0134671339193	0.0286646380028	0.0625799985851	0.083857330816	0.0517094085102	0.00817118949183	0.00573595208616	0.0353732242198	0.386703201674	0.107012602008
a31	0.0953290361056	0.0643844468843	0.00814221664874	0.0136526429535	0.0131912604398	0.0251942386343	0.0540210685284	0.076639263272	0.0519169556034	0.00717988266394	0.00760804942872	0.0404880580733	0.426370540558	0.115882320669
a8	0.0881885588685	0.0524854356281	0.00725263054958	0.0119707453178	0.0118573229466	0.0220673051781	0.0504747018428	0.0781048540907	0.0498049813011	0.00634655122131	0.00671666520957	0.0374207893578	0.444198970186	0.133110463556
a31	0.0921368552895	0.0421301335427	0.0190260311832	0.0472613454393	0.0135800380822	0.0264035320594	0.0707641139476	0.111491761364	0.055508680767	0.0141169227404	0.0112555100699	0.0380450301193	0.306582893395	0.151697132519
