 	tutto	il	cibo	vuole	girato	</S>
a31	0.0551851065	0.014520247	0.194671225	0.04770485	0.282758083	0.40516049
a8	0.0580802971667	0.033640316	0.185736939667	0.17582364	0.374256704333	0.172462108667
a31	0.0330386353889	0.0458159376667	0.108267585556	0.376485296667	0.369511088111	0.0668814483223
a29	0.061511266463	0.0913939298889	0.126524316185	0.433660932222	0.26029037637	0.0266191622074
a20	0.194163238821	0.192822493296	0.147942937062	0.333211880741	0.09646344479	0.0353960500691
a39	0.273327529607	0.230816924432	0.118908012687	0.23892267358	0.0376939475967	0.10033095669
a31	0.243326459869	0.183134348144	0.115620261229	0.276476044527	0.0709876361989	0.11045524723
a0	0.27815086329	0.141300802715	0.142176422076	0.222586437176	0.0857439893996	0.130041490743
a31	0.233029151097	0.105389458905	0.152909260692	0.165127918059	0.1976522438	0.145891963581
a24	0.298134760366	0.0944049343017	0.128508850231	0.143957592686	0.2353519406	0.0996419331937
a36	0.490428003455	0.124048818101	0.14411067341	0.065335165562	0.0906071088667	0.0854702713979
a11	0.407730214485	0.116061196034	0.199942137803	0.041049595854	0.0694480389556	0.165768865466
a17	0.309637714828	0.0967202720113	0.197015112601	0.0318605479513	0.0777796676519	0.286986705155
a31	0.270651581609	0.11597272067	0.204247437534	0.0275135279838	0.082436573884	0.299178158385
a6	0.262393740536	0.157884163557	0.203531737178	0.0406557646613	0.0890593379613	0.246475282795
a31	0.275240840179	0.190687377852	0.145430722059	0.0454207212204	0.13436376932	0.208856594265
a24	0.26665198006	0.210624615951	0.132684632353	0.0551522867401	0.155410483107	0.179475994755
a6	0.26494387002	0.20206339865	0.142548647451	0.0892715722467	0.128282467702	0.172890018252
a31	0.22576951334	0.18475237955	0.129508992484	0.0842330607489	0.177247725901	0.198488319417
a46	0.218209774447	0.188418633183	0.126575750828	0.086934463583	0.192960488634	0.186900906472
a39	0.212037568149	0.187947454394	0.149225746943	0.122759307861	0.159654586211	0.168375322157
a31	0.18232345605	0.167107794798	0.131665238981	0.108342250287	0.212779305404	0.197781900719
a41	0.180603562017	0.165634144933	0.125804012994	0.101778021096	0.226981398468	0.199198826906
a8	0.190538370672	0.176606548311	0.151274604331	0.134188303699	0.176333402823	0.171058758969
</S>	0.182197680336	0.172948354156	0.158735802166	0.14714924685	0.169177826412	0.169791079485
