 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.0607899765	0.00289231705	0.0129251055	0.021340458	0.071333189	0.340026378	0.095764187	0.1836882562	0.21124013185
a18	0.0886399588333	0.01093487805	0.0166707461667	0.024836245	0.0971522843333	0.422455569333	0.192926887	0.0695082148667	0.0768752185167
a24	0.0998859396111	0.0259910610167	0.0183231977222	0.0215333166667	0.103055679444	0.422787296444	0.212110323667	0.0447309836222	0.0515822028389
a31	0.109059083204	0.0579295123389	0.0570372429074	0.0284526215556	0.105357173148	0.462050055481	0.104444645222	0.0336812212074	0.0419884259463
a37	0.221246551068	0.0587968207796	0.0792130019691	0.0485579315185	0.152383037716	0.350944991827	0.0439782867407	0.0210527914025	0.0238265779821
a0	0.329509743689	0.0293531139265	0.0541879816564	0.0577499921728	0.205904152572	0.267781310609	0.0194550142469	0.0179329936342	0.0181257103274
a28	0.365373094563	0.0321895096422	0.0490833258855	0.0566003390576	0.213210510857	0.22911573187	0.0129901654156	0.0223787333781	0.0190585844425
a18	0.398091234854	0.0289873740474	0.0494908806285	0.0632737563525	0.244031120286	0.153264216957	0.0122925148052	0.028256582126	0.0223123364808
a31	0.296634974951	0.0726286455158	0.151242776876	0.0762751787842	0.215085900095	0.131709970319	0.0176631696017	0.0217827587087	0.0169766844936
a37	0.230551564984	0.0929500668386	0.197735532292	0.0847645129281	0.159721393365	0.101306030106	0.0194790300339	0.0564753999029	0.0570165398312
a20	0.274004301661	0.0410024586795	0.109227481764	0.090738330976	0.233828941122	0.0761554333687	0.0179663088446	0.0795715579676	0.0775052219437
a31	0.207139691554	0.0561742042932	0.181243911588	0.106511683659	0.237819065041	0.0653171011229	0.0182156616149	0.0683132306559	0.0592654459812
a24	0.193412608185	0.0705783814311	0.239433060529	0.116396669553	0.15890004968	0.0507997103743	0.0190485875383	0.0749252068853	0.0765057253271
a31	0.181359649395	0.096723200477	0.204560106843	0.0876215715177	0.106130859893	0.0492402024581	0.0217821441794	0.112735608962	0.139846688442
a20	0.154941719798	0.119882188826	0.229531452281	0.0869414905059	0.0873464032977	0.0484523141527	0.0236773410598	0.110805756321	0.138421352814
a31	0.154963149933	0.191604358275	0.24735625076	0.0851745748353	0.0850824494326	0.0457653850509	0.0238675276866	0.0703025054403	0.0958837576047
a18	0.136629413311	0.223200566092	0.28103821692	0.0824198862784	0.0766003964775	0.0434266503503	0.0255689705622	0.0532973331468	0.0778185288682
a41	0.176353214437	0.133247795364	0.316905738973	0.115016018759	0.0919518724925	0.0460850147834	0.0292290485207	0.0400694890489	0.0511418139561
a35	0.161670278146	0.0971998184547	0.277887479658	0.110705179586	0.0887633944975	0.0702992615945	0.0488355528402	0.0633810580163	0.0812579793187
a24	0.137579622715	0.0889033494849	0.199339553219	0.0891188431953	0.0834915044992	0.117333281865	0.0857705209467	0.0883912376721	0.11007206844
a28	0.126608120905	0.0978447798283	0.156079264406	0.0816458777318	0.0841277361664	0.144402047288	0.108008816982	0.0926571425574	0.10862621148
a31	0.087686118635	0.163732853276	0.241319374802	0.0667966825773	0.0632626187221	0.111050321096	0.100799912327	0.0778087475191	0.0875433764933
a11	0.083705134545	0.174186887759	0.317321024934	0.0759728575258	0.0597954662407	0.0761211423653	0.082308704109	0.0632545858397	0.0673342101644
a31	0.089664501515	0.145854942586	0.235224088311	0.0731874645086	0.0632134087469	0.100402074122	0.103535074703	0.0927373786132	0.0961810753881
a20	0.085346382505	0.142490494195	0.178360339437	0.0709351401695	0.067531836249	0.112984074707	0.118371504901	0.110548602871	0.113431611796
</S>	0.102552289252	0.122065332098	0.186032664718	0.0952915350847	0.0860822281245	0.102601092354	0.10424671245	0.0999165064355	0.101211625898
