 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.138279975	0.078924935	0.321280185	0.265402765	0.00318239955	0.0007833747	0.0196902445	0.154230491	0.018225677
a24	0.115201644	0.133801811667	0.288768681667	0.347847365	0.0225393697167	0.00190597453333	0.0168686706667	0.0617926667	0.0112738541
a28	0.060558432	0.173929133889	0.175660715556	0.517342855	0.0341904352389	0.00247255304444	0.00876556512223	0.0214102698433	0.0056700786
a31	0.04663686	0.140922521296	0.097290416852	0.678378201667	0.0205614810796	0.00167495689481	0.00380461814074	0.00776962882443	0.00296136473333
a8	0.151571511	0.150790533765	0.0830300639507	0.593937827222	0.0102752389265	0.0013819411116	0.00209932661358	0.00434659024148	0.00256701397778
a0	0.312751250333	0.173131561255	0.0761879036502	0.345875290741	0.00759886354217	0.0052209857372	0.00459580273786	0.0669746104138	0.00766374065926
a31	0.300311526778	0.189767123752	0.0859356618834	0.264754861914	0.0137636878474	0.0108284489124	0.0148434949126	0.105313656805	0.0144815205531
a39	0.212276018926	0.154991698584	0.0912653006278	0.205598117971	0.0133507672825	0.00987583263747	0.0222034419709	0.260397515602	0.030041287851
a31	0.182732202975	0.0919950468613	0.142720973543	0.152682596657	0.0085217464275	0.0120818982125	0.046032439657	0.315020968534	0.0482121192837
a8	0.223065107658	0.157253628954	0.156576826848	0.136505478886	0.0137266978092	0.0274180890708	0.0574624205523	0.166504834511	0.0614869374279
a31	0.254538899219	0.217201969651	0.104998541283	0.0690748582953	0.0175332239364	0.0614041510236	0.0645716308508	0.110547758837	0.100128967476
a24	0.260727253073	0.22916413655	0.093486233761	0.0533844147651	0.0272522686455	0.0838820503412	0.0711669336169	0.0759199419457	0.105016752492
a46	0.258883171024	0.224402172183	0.0743101979203	0.0566699615884	0.0485137078818	0.0912111567804	0.0671255778723	0.0796349906486	0.099249074164
a31	0.245447677008	0.178555724061	0.0635008446401	0.0528103415295	0.0519893342939	0.157864908927	0.0701790202908	0.0679616795495	0.111690479721
a1	0.236046612336	0.159977654687	0.06825593688	0.0600898748432	0.059853803098	0.175289659642	0.0727689094303	0.0673682858498	0.10034924824
a31	0.198530107445	0.139144034896	0.0710500602933	0.0656718216144	0.067945896366	0.219929333214	0.0765778148101	0.0697612942833	0.09138959608
</S>	0.184748878723	0.122475682448	0.0584462271467	0.0547088458072	0.061000456183	0.305212601607	0.071822947405	0.0550475506416	0.08653676804
