 	cosa	fa	Anna	il	sabato	mattina	</S>
a46	0.309426869	0.070704595	0.18275631	0.184997203	0.0094454412	0.1016138295	0.141055801
a31	0.131508321333	0.0454376726667	0.40378785	0.183070748667	0.008070636553	0.0954500055667	0.132674791688
a6	0.0807901694443	0.0516352385556	0.591077866667	0.181149780556	0.0180435403373	0.0322129751989	0.0450904272508
a31	0.0588914881481	0.0670768795185	0.562784282222	0.248204393519	0.0357497744458	0.0110963726576	0.0161967970169
a37	0.0582087243827	0.0905909765062	0.505399610741	0.302859084506	0.0326485604819	0.00379916816053	0.0064938870723
a31	0.0989818214609	0.141153618835	0.35460975358	0.378245944835	0.019198460494	0.00435862768018	0.00345177145743
a17	0.141371760487	0.151837096278	0.35297818786	0.335966644945	0.0113060168313	0.00467622756006	0.00186403424248
a31	0.138828186829	0.177428785426	0.358904349287	0.302400954982	0.0124887499438	0.00814787085335	0.00180108883749
a17	0.181185462276	0.196115925142	0.312951523096	0.269932724994	0.0132038439813	0.0176520652844	0.00895843657916
a31	0.197744295425	0.178121208381	0.321984354365	0.247377481665	0.0135502569938	0.0271241744281	0.0140981901931
a8	0.247209839808	0.215352712794	0.261660700122	0.215005180555	0.0146511916646	0.0298166901427	0.016303646731
a31	0.283596403269	0.236997414265	0.238271762041	0.153849363518	0.0124007945549	0.0359948253809	0.0388893939103
a28	0.32831044109	0.230626081422	0.223817824014	0.124469051173	0.0131084435183	0.0368272047936	0.0428409253034
a0	0.473790053697	0.215671837141	0.133186684671	0.0866718050577	0.0224814231728	0.0320461572645	0.0361520367678
a41	0.496249774566	0.174404609047	0.101079888224	0.0867751030192	0.0419439197243	0.0444220387548	0.0551246682559
a39	0.444201658189	0.155162363016	0.0997236027413	0.0979987676731	0.0639596232414	0.0641559712516	0.0747979910853
a31	0.40956054273	0.213152074339	0.0944822842471	0.081177823891	0.0592416077471	0.0620778914172	0.0803077736951
a39	0.383288394243	0.236982591446	0.100425804749	0.0753660159637	0.0604832059157	0.0630494414724	0.0804045612317
a31	0.371750221414	0.257073317149	0.093086620583	0.0701503279879	0.0583486686386	0.0609350724908	0.0886558037439
a18	0.353968673805	0.26268233905	0.0919134525277	0.0708536553293	0.0608125328795	0.0645542961636	0.095215111248
a31	0.347827914602	0.260181899683	0.0897614988426	0.0700933807764	0.0605393176265	0.0649107720545	0.106685243749
a18	0.333934041534	0.258632256561	0.0904226209475	0.0719735425921	0.0630550425422	0.0683523340182	0.113630166583
a31	0.322511933845	0.252592732187	0.0913806186492	0.073249614864	0.0645850581807	0.0699115566727	0.125768507528
a39	0.312409101282	0.250443594062	0.0926619045497	0.074652132288	0.0664788867269	0.0719132942242	0.131441097843
a41	0.249566623761	0.184336738021	0.12367291485	0.110271274096	0.101732534242	0.106953311408	0.123466587948
a8	0.20321232792	0.159837122674	0.135402681617	0.127478281365	0.120739673414	0.125064940469	0.128264975983
a31	0.22676346264	0.217631544225	0.106560861872	0.0991620317883	0.0963877444713	0.0969591041563	0.156535241994
a46	0.232389844213	0.236794134742	0.0972412252907	0.0899976719294	0.0889478714904	0.0879722587188	0.166657007331
a8	0.180863161404	0.175237364914	0.127132221764	0.123544833976	0.122364237163	0.122513409573	0.148344845777
</S>	0.165561925702	0.159425972457	0.134572160882	0.132581006988	0.131475463582	0.131841589787	0.144541962888
