 	avete	cucinato	le	verdure	</S>
a31	0.38021748	0.1261251575	0.190665982	0.217463095	0.08552825
a46	0.380886946667	0.1009412395	0.143075948667	0.287487345	0.0876084686667
a20	0.235953555556	0.0957418668333	0.234321509556	0.361990078333	0.0719929805556
a31	0.307616221852	0.106854980944	0.249053083185	0.275654399444	0.0608213308519
a17	0.452724137284	0.0608872899813	0.154436857728	0.229085829815	0.102865898617
a31	0.561346825761	0.0418979529938	0.104850423909	0.155114966605	0.136789849539
a35	0.48672369192	0.0568492629979	0.0796755459697	0.123822708868	0.252928809846
a31	0.339213867307	0.157577890999	0.0833208286566	0.0977393022893	0.322148139949
a46	0.294258402436	0.270823403666	0.107728929552	0.0945840434298	0.232605223316
a38	0.255765537479	0.281368907889	0.140524529851	0.136854931143	0.185486051105
a17	0.222324675826	0.26447441263	0.162130053284	0.160504500381	0.190566317035
</S>	0.212466017913	0.262211271315	0.166801906642	0.166230350191	0.192290418518
