 	Marika	è	che	si	sposa	domani	</S>
a27	0.046066245	0.055832148	0.30892979	0.11086649	0.139593207	0.15301699	0.1856951365
a37	0.0388122006667	0.0727485693333	0.469678163333	0.078962716	0.132670809	0.117437124667	0.0896904331667
a31	0.0215281502222	0.0597530924444	0.732249511111	0.0380483898	0.063749108	0.0458708182223	0.0388009279256
a11	0.0140550077407	0.0431749214815	0.64567314037	0.1537047184	0.0699810776667	0.0506523647408	0.0227587615119
a31	0.0330849969136	0.105131788494	0.374966173457	0.2440576928	0.137261679222	0.0779977982469	0.027499881504
a37	0.0413311223045	0.121214111165	0.273124664486	0.261692320933	0.172304143074	0.102067932749	0.028265734168
a31	0.0261444167682	0.078071732055	0.210862724829	0.318685693644	0.186911841025	0.151722267583	0.0276013593893
a6	0.0252915832561	0.0699749960183	0.21196914161	0.272974121215	0.202423863675	0.183158999194	0.0342073307964
a20	0.0478412044187	0.0841432273394	0.240961047203	0.193016007072	0.249465864558	0.145091923065	0.0394807785988
a31	0.0528137318062	0.116946259113	0.307980759068	0.159867049024	0.253615578186	0.079182154355	0.0295945458663
a20	0.0752758459354	0.129383329704	0.306516456356	0.130727625008	0.276013079395	0.0583196234517	0.0237641066221
a31	0.0839019819785	0.127092426568	0.220603965452	0.083108879336	0.295776279798	0.0888902598172	0.100626251207
a0	0.0876713606595	0.156722048856	0.203426145151	0.0992250254453	0.220319476599	0.103614719939	0.129021284736
a20	0.121559946887	0.179000209619	0.20567377505	0.157571591815	0.174302725533	0.0918956866463	0.0699960965787
a31	0.0965594472957	0.15074155654	0.182955025017	0.148555252272	0.164739748511	0.136648262215	0.11980069286
</S>	0.0661374411479	0.13017597827	0.152200842508	0.111285993636	0.178016309255	0.179240386108	0.18294304143
