 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
a8	0.081280904	0.409314789	0.033962307	0.0609440865	0.0122691297	0.094093817	0.247171342825	0.01820700365	0.0427566375
a13	0.0682490903333	0.714792863	0.0222963415667	0.0245482538333	0.0096518347	0.0506162446667	0.0831397573583	0.00768629508333	0.0190193191
a0	0.0285197111111	0.748157931	0.0273340724222	0.0634588172778	0.0471651265667	0.0411920872222	0.0309233485528	0.00364720362778	0.0096017023
a31	0.0129299979004	0.772123537	0.0277569297274	0.0766081593593	0.0601720211889	0.0299664700741	0.0130016012043	0.00174366339593	0.00569762719467
a18	0.118034583497	0.618815059	0.0240389841625	0.13024266672	0.053934796063	0.0454794596914	0.0050743713881	0.00108916271864	0.00329092495956
a31	0.200681531166	0.353179463	0.0263656223875	0.17682576424	0.109665448688	0.11675417323	0.0102257013294	0.00166041580621	0.00464191235319
a28	0.297116110389	0.256457211	0.0187515327958	0.16274626008	0.119858146229	0.126289747743	0.0119194086098	0.00217847766874	0.00468314865106
a20	0.389444823463	0.139178557	0.0161858952653	0.160093556693	0.0973485154097	0.182319105914	0.00757812570327	0.00304223995625	0.00480917751702
a31	0.277494277821	0.160625795667	0.0283911384218	0.137456225564	0.102149233137	0.262304908638	0.0215285099011	0.00387780941875	0.00617208617234
a7	0.330712129274	0.172637451889	0.0382119868073	0.114358935855	0.0811612097123	0.208175572879	0.040491305967	0.00681516407292	0.00743624489078
a38	0.396310996425	0.160269773963	0.0266940446024	0.0672650116183	0.0739729719041	0.217003214293	0.0427085363223	0.00833858919097	0.00743684846359
a24	0.379990632142	0.201569604654	0.0168858378675	0.0420252148728	0.081274921968	0.215435341431	0.0450057121074	0.0103858727303	0.00742689348786
a46	0.443312504047	0.220335418218	0.0156915826225	0.0311285309576	0.0734673439893	0.132194525144	0.0533519390358	0.0209316565768	0.00958654982929
a31	0.316779749349	0.294673152739	0.0589067575408	0.103689400986	0.0594012396631	0.0818124943813	0.0548180263453	0.0207269267589	0.0091922869431
a38	0.261511971116	0.313445104246	0.101116945847	0.133501236329	0.039176377221	0.0552265214604	0.0591743187818	0.0169756944863	0.0198718466477
a31	0.237210114705	0.189404628082	0.247887798616	0.17791736811	0.028166779407	0.0326391084868	0.0439495634273	0.0143511659288	0.0284734202159
a13	0.189403515902	0.188325489361	0.295237636205	0.204123757703	0.0301949721357	0.0244828788289	0.0297036799758	0.0127985517429	0.0257294587386
a31	0.186260361967	0.197810487787	0.278245168735	0.185147120901	0.0308684670452	0.0226216736096	0.0253746877919	0.0126340369143	0.0610379362462
a8	0.153455840656	0.212305243929	0.270610342912	0.179915366967	0.0386670576817	0.0269624212032	0.0232899097306	0.0180356139714	0.0767581200821
a20	0.182518586885	0.300102937976	0.169430180971	0.120226500989	0.0522806818939	0.0404154484011	0.0359784135769	0.0340304336571	0.0650167613607
a31	0.168888985628	0.259034852659	0.174685650324	0.13972556233	0.045684424298	0.0375617261337	0.030195821859	0.029272993719	0.114949963787
a15	0.158501718543	0.244250390886	0.160597278775	0.14513691411	0.051410805766	0.0434298467112	0.035311531953	0.034008867073	0.127352644596
a31	0.176799849514	0.251394773629	0.126608271592	0.126935478037	0.0533476962553	0.0523607355704	0.038430554651	0.036268260691	0.137854414865
a20	0.181171099838	0.252021457876	0.115690190531	0.122529159346	0.0545900497518	0.0557073998568	0.039468924217	0.0373528285637	0.141468924955
a39	0.158589123279	0.263398599292	0.107365420177	0.108289124449	0.0745137565839	0.0688311696189	0.0609601420723	0.0604994345212	0.0975532183183
a31	0.171520431093	0.228812949764	0.098483650059	0.101882042816	0.0649758801946	0.0753359215396	0.0546871430241	0.0518913055071	0.152410659439
a8	0.172406967031	0.200085649921	0.095188443353	0.100669602605	0.0654817980649	0.0818137818465	0.0573542813414	0.053576254169	0.173423237813
a31	0.170596742344	0.17924965664	0.0905887411177	0.0946765858683	0.066282723355	0.0925249686155	0.0606577871138	0.0551529670563	0.190269843938
a37	0.171570364115	0.18054117888	0.0886183370392	0.0924887552894	0.0653213684517	0.0942330928718	0.0596614157046	0.0536399860188	0.193925504646
a20	0.142411294705	0.184885056293	0.101026209013	0.102550791763	0.0877553394839	0.0939529692906	0.0811953939015	0.0792806100063	0.126942321549
a8	0.126965404902	0.159771195431	0.106911361338	0.107206443921	0.099206729828	0.0996883314302	0.0948216866338	0.0942857533354	0.11114305385
a20	0.119271134967	0.139125478477	0.109595938779	0.109060167974	0.104873326609	0.104296888477	0.102475012211	0.102385157778	0.108916841283
a31	0.129633638322	0.115694976159	0.090817559593	0.0885364373247	0.0853245928697	0.110340970826	0.0858535540703	0.0816798725927	0.212118347094
</S>	0.142307424161	0.0991429530795	0.0711454097965	0.0673960556623	0.0641933474349	0.114945945413	0.0669507970352	0.0585675562963	0.315350473547
