 	le	ragazze	vogliono	guardate	</S>
a10	0.0377110795	0.520354	0.034209573	0.20358715545	0.204138177
a20	0.0835734028333	0.710775213333	0.0645884896667	0.0703662551167	0.0706966331
a31	0.103022041611	0.707757347778	0.140004166556	0.0254294951656	0.0237869143632
a20	0.045214326537	0.815362692593	0.122802629052	0.00864989882187	0.00797042148089
a11	0.207182840846	0.633126574198	0.130535966551	0.00957188658062	0.0195827116236
a31	0.297166780282	0.511578758066	0.137501601184	0.0163053368602	0.0374474665412
a0	0.291493826761	0.456184319355	0.0664707310613	0.0597976366201	0.12605344318
a31	0.321012202254	0.380591816452	0.0767625686871	0.07267035154	0.14896304006
a39	0.399043927418	0.396218455484	0.0719539128957	0.0404832918467	0.09230039902
a18	0.487289742473	0.204162818495	0.0376996902986	0.0771095126156	0.193738233007
a31	0.468040190824	0.195326779498	0.0339457260995	0.0882683632052	0.214418947669
a8	0.538099056941	0.233623173166	0.0406350820332	0.0582615974017	0.129381129223
a31	0.53298555898	0.275699114389	0.0589769026777	0.0432684864672	0.0890700164077
a46	0.484989052993	0.32463717813	0.0741943295592	0.0427737671557	0.0734057104692
a18	0.455870460998	0.254691446043	0.0856205585197	0.0819331740519	0.121884351823
a35	0.362606763666	0.208007555348	0.11430665484	0.133476241351	0.181602817274
a31	0.343080247889	0.236481421783	0.154887474947	0.117384804784	0.148166105758
a39	0.341690945963	0.249320630594	0.177999344982	0.109258185928	0.121730915253
a8	0.269816221988	0.215965850198	0.182251568327	0.161287395309	0.170678985084
a23	0.226726587329	0.204375883399	0.189111966109	0.18651986177	0.193265715028
</S>	0.214689773664	0.2016475017	0.191530503054	0.193324775885	0.198807437514
