 	questa	canzone	ee	l'	ha	scritta	un	poeta	</S>
a8	0.043474568	0.18989134	0.0763307237	0.0352333847	0.0658767824	0.031606162	0.06711581	0.085331111	0.40514015
a23	0.0438741389	0.175239954467	0.147353054567	0.0455958825667	0.107740574133	0.048156617	0.20989843	0.0673752743333	0.154766074827
a31	0.0554254558667	0.060459723089	0.409188298189	0.0272315090222	0.0789956430277	0.0345236081333	0.234669627667	0.0478601541111	0.0516460172455
a28	0.0627416796222	0.0819549114963	0.488470469396	0.0203870545074	0.0677762793259	0.103551107844	0.129903413556	0.0234821207037	0.0217330395583
a20	0.0652819955407	0.153663817165	0.408754146465	0.0367021205025	0.0718932607753	0.133821111615	0.0959498501853	0.0149894060679	0.0189443121861
a31	0.0841955798469	0.205228485722	0.527563525488	0.0323976945342	0.0328263745918	0.055404943205	0.0421324320618	0.0064935413893	0.0137573824487
a8	0.096727009949	0.220611195241	0.473150931829	0.0378900625447	0.0247981858639	0.0287791834017	0.0435526150206	0.00679490799643	0.0676958632029
a31	0.17583198665	0.269740748414	0.293158213943	0.0542478108482	0.0386615436213	0.0349985221339	0.0397861260069	0.00732781339881	0.0862471885343
a20	0.17317830555	0.425047299471	0.177905329648	0.0401106129494	0.0352827712071	0.032977619378	0.0282606873356	0.00834546586627	0.0788918536448
a31	0.110082695183	0.40419496649	0.123897071549	0.0686723403165	0.108478969736	0.0609612627927	0.0318174227785	0.0147720779554	0.0771231688816
a36	0.127098635061	0.289270002163	0.0955715838497	0.0898985801055	0.137407262912	0.0777167325976	0.0330418545928	0.0195996679851	0.130395680627
a24	0.12154362702	0.354605640721	0.147515531283	0.0656343343685	0.0643576876373	0.0406739031992	0.0305776125309	0.017041729995	0.158049956876
a37	0.0754734650067	0.49466852024	0.223971493761	0.0464252077895	0.0332397985458	0.0206765643997	0.022395330177	0.011108207665	0.0720414199587
a27	0.0596940956689	0.45253710008	0.20465949792	0.0308933882632	0.0226922845153	0.0312877827999	0.0607941573923	0.035080623555	0.102361027653
a8	0.0557129795563	0.294316176693	0.14199602264	0.0210388770877	0.0235005121718	0.0578088496	0.129437472464	0.076497806185	0.199691265884
a23	0.0387132155188	0.211039988898	0.0832526742133	0.0118193263626	0.0209692960573	0.0709004145333	0.165073700821	0.109888530395	0.288342841961
a31	0.0345960531729	0.286659329633	0.167999034738	0.0085443844542	0.0137058036191	0.0517845238444	0.12250383794	0.087391995265	0.226815010654
a37	0.0751649510576	0.279232864211	0.223002754913	0.0263277924847	0.0263899521397	0.0690868022815	0.0811176516467	0.0587206502217	0.160956533551
a29	0.121092590353	0.14917825907	0.139534418304	0.0392963161616	0.0399174987132	0.13775098076	0.0955671068822	0.0661552500739	0.21150753785
a31	0.105620709451	0.169521423023	0.280557449435	0.0346929000539	0.0271271395711	0.118355611587	0.0687901108607	0.045052029358	0.15028257895
a13	0.103033845817	0.140798204341	0.346404259812	0.0428221356846	0.035619341857	0.119972801862	0.0724547971869	0.0406438344527	0.0982507259833
a31	0.0920901186057	0.0684293481137	0.212459756604	0.0672938048949	0.0492078072857	0.137747517287	0.117851615729	0.137491340151	0.117428653328
a8	0.0694100162019	0.0563704760379	0.182992925535	0.0854616202983	0.0585256490952	0.126810285762	0.136550525243	0.17436187005	0.109516625776
a31	0.0631000254006	0.0484526806793	0.150084848512	0.0716753334328	0.0562570973651	0.111364728587	0.165280255081	0.196225220017	0.137559838592
a21	0.0636531868002	0.0506522188931	0.146823106171	0.0721139291443	0.057466363455	0.092938769529	0.16463748836	0.205354696672	0.146360296197
a31	0.0646052239334	0.0518803432977	0.144928070057	0.0715326643814	0.057836499485	0.0852367365097	0.159993859453	0.213523308891	0.150463335399
a29	0.0659314746445	0.0513889147659	0.157957611352	0.0728910614605	0.0565365948283	0.0778122521699	0.153946846484	0.214236934964	0.1492983168
a31	0.0668779475482	0.0506722572553	0.167490160451	0.0750408544868	0.0560955982761	0.0751903367233	0.151420098828	0.209980656988	0.147232057267
a46	0.0698082685161	0.0558637130851	0.14918349015	0.0766959954956	0.060531158092	0.0729273415744	0.150498192943	0.213629495663	0.150862312422
a31	0.070385166172	0.0579382390284	0.135257396717	0.0753963841652	0.0622219100307	0.0721228311915	0.151268010981	0.220909355221	0.154500697474
a49	0.0703512520573	0.0554414360095	0.134630872239	0.0744291790551	0.0636900566769	0.0746287210638	0.153062970327	0.22107191374	0.152693602491
a3	0.0933196606858	0.0751750686698	0.163838857413	0.097988591685	0.0877704588923	0.109658440355	0.126952210109	0.134140453247	0.111156284164
a18	0.123851040229	0.0824027762233	0.151777839138	0.107475892228	0.0956860882974	0.125118946785	0.111964656703	0.105115621082	0.0966071280547
a31	0.110040616743	0.0625296344078	0.114189905713	0.091482124076	0.0774565474325	0.100273366262	0.136201635568	0.180948340361	0.126877762685
a8	0.0845896069143	0.0617183238026	0.103695971238	0.0852189830253	0.0733168458108	0.0860164260873	0.149932518523	0.211729883454	0.143781397562
</S>	0.0972844504572	0.0827820919013	0.120302505619	0.0980702965127	0.0896497909054	0.0992793580436	0.130028114261	0.158215671727	0.124387713781
