 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.0732303145	0.2665376915	0.0178912605	0.019966155	0.01690064	0.1182240935	0.0394797135	0.44777017
a20	0.0647548495	0.269915882167	0.0159524264	0.0130079204333	0.02681605	0.412782607833	0.0244061781667	0.172364115167
a8	0.0480845191667	0.302415979056	0.0201168233667	0.0135941299111	0.032308812	0.487639525944	0.0361279947222	0.0597122155557
a20	0.104877863056	0.368731433019	0.0300761227889	0.0224085609704	0.0317693346667	0.351028981981	0.0569884815741	0.0341191921852
a31	0.100792601019	0.237598247673	0.0199339786063	0.0191047457235	0.0220813545222	0.53559901066	0.041223824358	0.0236662461751
a28	0.11899118034	0.198012905891	0.0376775665454	0.0750219329745	0.0289608124741	0.488003253553	0.020366416286	0.0329659658384
a31	0.210737500113	0.209353165297	0.0488025788485	0.114083887658	0.041094498158	0.296585747851	0.0157882500953	0.0635543786128
a18	0.259886613371	0.198738311766	0.0292285396162	0.0710747892193	0.0297179377193	0.210246399284	0.0188939403651	0.182213476204
a31	0.25610681779	0.146946150589	0.0364117288721	0.0887137230731	0.0828432902398	0.163764553095	0.0224400351217	0.202773732068
a3	0.239438319263	0.11039932153	0.037325897624	0.089888173691	0.0990465057466	0.144321263365	0.0263337300406	0.253246830689
a31	0.199717519754	0.0900784651767	0.0476703015413	0.0878612305637	0.102077517582	0.153860823455	0.0375863366802	0.281147833563
a18	0.162791589918	0.0972171017256	0.0557992115138	0.0937970928546	0.106957106527	0.158553106485	0.0386348762267	0.286249954521
a31	0.136329990973	0.0923401252419	0.0546531115046	0.0832804719515	0.069232999509	0.126341294162	0.0673551927422	0.370466851507
a17	0.131744137991	0.140334199747	0.0735017538349	0.104793132317	0.070535506503	0.125785559721	0.0811416342474	0.272164080502
a20	0.138473105997	0.198569976582	0.077437647945	0.100753582772	0.0636969308343	0.081870186907	0.0663405960825	0.272857990167
a31	0.092974583999	0.159625250861	0.068900627315	0.086606817924	0.0509511189448	0.0637342293023	0.0790720466942	0.398135363389
a20	0.101329463333	0.199398748954	0.0818818237717	0.103356457641	0.0550871929816	0.0585386781008	0.0738524655647	0.32655517113
a31	0.105269340111	0.219723166318	0.0893702379239	0.122493182547	0.0579192509939	0.0703124793669	0.0806777951882	0.254234517043
a20	0.101686265704	0.229980145439	0.0935655459746	0.131244530849	0.0597272403313	0.0747974511223	0.0836454610627	0.225353345681
a46	0.119742268568	0.269928601813	0.109845575325	0.13825557695	0.0799448501104	0.0779131517074	0.0734937943542	0.13087618856
a31	0.0987134485227	0.212621748938	0.094663791775	0.11448534565	0.0747923253701	0.0915072572358	0.122829982785	0.19038609952
a46	0.0945586118409	0.182663511313	0.091852993925	0.107326235217	0.0765731004567	0.0992010290786	0.142055080928	0.20576941984
a8	0.115537463947	0.176744437104	0.111152051308	0.120335183739	0.100656530152	0.106327479693	0.119643620309	0.149603209947
a39	0.126381191316	0.149265525701	0.116105900436	0.120890253246	0.110549413384	0.112298619898	0.11834285677	0.146166226649
a31	0.112625600439	0.1282448019	0.103680518812	0.111139057749	0.0975932377947	0.110959393299	0.143468618923	0.192288772216
</S>	0.0928736502195	0.11485965595	0.090745127406	0.101586303875	0.0830966588973	0.109157301649	0.169709549462	0.237971761108
