 	il	lenzuolo	vuole	lavato	</S>
a31	0.20051132	0.188561905	0.060014585	0.064152855	0.486759325
a7	0.161330103333	0.158994141533	0.0470631255	0.351574185	0.281038452667
a31	0.0710099927777	0.066875602711	0.0466617923333	0.700856351667	0.114596281222
a0	0.0720182309259	0.0905111765703	0.100258647444	0.670749187222	0.0664627664073
a17	0.142431565309	0.28955500219	0.102890026481	0.388890895741	0.0762324754691
a13	0.204156718436	0.509066167397	0.0595864121603	0.14002648358	0.0871641871564
a31	0.177068586145	0.513961849132	0.0564242667201	0.0939028461933	0.158642434385
a17	0.134536348715	0.536883209711	0.0640249955734	0.0881698363978	0.176385621462
a8	0.119325392905	0.54400597657	0.0629239185245	0.0698231664659	0.203921550487
a31	0.088659595635	0.35536571219	0.101928666175	0.170374992155	0.283671026829
a24	0.106899783212	0.308498017397	0.129747017058	0.224784267385	0.23007091561
a46	0.165217531071	0.364083072466	0.121609730686	0.177244225795	0.17184544187
a24	0.20588675369	0.368146914155	0.117510955229	0.147647245265	0.160808133957
a37	0.24620048123	0.374414661385	0.11211062841	0.112550128422	0.154724051319
a31	0.212602093743	0.287727547128	0.146037817803	0.174693319474	0.178939153773
</S>	0.162003661872	0.215388163564	0.178674308901	0.245832934737	0.198100881886
