 	lo	ho	finito	di	fare	</S>
a8	0.15891584	0.183231255	0.073377071	0.043501516	0.257442095	0.283532215
a31	0.120940317333	0.178034858333	0.0301113875333	0.0217123761333	0.495122051667	0.154079008907
a20	0.0607963657777	0.106801916111	0.0133936887111	0.0239001008444	0.731976883889	0.0631310368763
a24	0.126511714593	0.151372672037	0.0228444275704	0.0503781689481	0.603223221296	0.0456697906254
a18	0.277923878198	0.279014217346	0.0288385231901	0.0496278736494	0.317590517099	0.0470050018751
a31	0.286185549399	0.381040072449	0.02239406673	0.0374602365498	0.2348806757	0.0380394129584
a20	0.3198605198	0.313529047483	0.02752165491	0.0331718275166	0.183572953567	0.122344009986
a10	0.448647129933	0.182252019161	0.0559034576367	0.0421340631722	0.086612901189	0.184450427995
a20	0.444629139978	0.129388209054	0.0675159015456	0.0528605693907	0.058601716063	0.247004493998
a7	0.343739079993	0.070138807018	0.0551160941819	0.0455610681302	0.0430659026877	0.442379071333
a31	0.206308926664	0.211135397006	0.0456638067273	0.0391799147101	0.133687057563	0.364024855778
a20	0.228627535555	0.348135385669	0.0321275495758	0.03850101357	0.207384189188	0.145224292926
a18	0.343941618518	0.274463585223	0.0414063231919	0.0516528478567	0.185785196396	0.102750433309
a24	0.324627212839	0.246973035074	0.069715781064	0.0698801309522	0.178606385465	0.110197464436
a46	0.252326447613	0.276565311691	0.0917876203547	0.0868897953174	0.171554141822	0.120876694812
a31	0.171128373538	0.23617228723	0.0866959884516	0.0900753117725	0.321876070607	0.0940519782707
a33	0.157072918846	0.19891614241	0.0810444478172	0.100603350591	0.368810010202	0.0935531260902
a8	0.191685222949	0.218889354137	0.105887479272	0.12352861353	0.230468303401	0.12954103203
</S>	0.184426146475	0.229661077069	0.122211534636	0.130690106765	0.1982431717	0.134767981015
