 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.095025057	0.057359697	0.35457703	0.120145795	0.1507666725	0.0716332745	0.150492477
a20	0.0983690276667	0.0708362036667	0.392249926667	0.0902350716667	0.200946639167	0.0691473678333	0.0782157153333
a31	0.0749773578889	0.0585022945556	0.302439942222	0.0716299572222	0.344639803056	0.0837213992778	0.0640891934444
a37	0.0598249946296	0.0661795148519	0.238766250741	0.0624444114074	0.448503967685	0.0746090897593	0.0496717388148
a31	0.13467205021	0.200173081617	0.204413546914	0.0310461413025	0.349045632562	0.0566289005864	0.0240206192716
a30	0.190745958737	0.312202790539	0.233020832305	0.0165519359342	0.175517960854	0.0332146708621	0.0387458484239
a13	0.216733854912	0.34989717018	0.232986630768	0.0134257596447	0.112290550285	0.025427320954	0.049238681808
a20	0.367818081637	0.31930432006	0.131777575256	0.0212341738816	0.075025356095	0.029262704318	0.055577752936
a41	0.407311763879	0.206552273353	0.100702453419	0.0560219492939	0.048614496365	0.0483717314393	0.132425304312
a33	0.298228134626	0.121267144451	0.10090898114	0.0919657544313	0.0477329237883	0.0731343271464	0.266762701437
a31	0.196206088209	0.18351909815	0.135230927047	0.0721676834771	0.0827743979294	0.0953097257155	0.234792061812
a41	0.26346590607	0.204507881383	0.123654281016	0.0396351748257	0.12087929931	0.142143545239	0.105713895271
a0	0.34037873869	0.110958994128	0.0723338890053	0.0483456752752	0.143567216437	0.188310428413	0.0961050704237
a31	0.25409522623	0.143261829709	0.100865006335	0.0596901837584	0.186772848812	0.166868386138	0.0884465668079
a24	0.23491942541	0.157656653236	0.112163705445	0.0636915812528	0.185758326271	0.173190118713	0.0726202302693
a31	0.225207825137	0.197497734412	0.091927871815	0.0580825424176	0.13981794209	0.172477862904	0.114988226756
a20	0.190931248379	0.225853391471	0.102813140605	0.0725289328059	0.124298347363	0.140458237635	0.143116712252
</S>	0.20062593419	0.179695865736	0.113228310302	0.096472961403	0.128843238681	0.148489948817	0.132643771126
