 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.1531878	0.129252735	0.0993380885	0.00750052525	0.0929518285	0.0351621725	0.101801419	0.1597446	0.221060777
a31	0.171114603333	0.100586302968	0.087754316208	0.00354441700135	0.0372432635	0.0287317488333	0.0927516923333	0.373206133333	0.105067494867
a37	0.180189104444	0.0585146376243	0.038123453444	0.00686293358513	0.0219899798333	0.0336395626111	0.0928027774444	0.525618271111	0.0422592661563
a20	0.162426227815	0.0483161808748	0.0488645644813	0.0202970028617	0.0321824286111	0.049835719537	0.0848526758148	0.51725495037	0.0359702213854
a28	0.125765248938	0.0461189482916	0.0549428934938	0.0206582132872	0.032388227537	0.0530424608457	0.0758866319383	0.544217150123	0.0469802007951
a37	0.220234306313	0.119993941097	0.0690458944979	0.00971329799573	0.0393953555123	0.0574562479486	0.0476118106461	0.385735464374	0.0508136345984
a18	0.330430252104	0.180018950366	0.0759623304993	0.00590496523191	0.0480398478374	0.0670563019829	0.0461083602154	0.157943768458	0.0885352115328
a31	0.507014790701	0.126319480455	0.0422778848331	0.0036909034773	0.0319530262791	0.0694289133276	0.0412518437385	0.0906291971527	0.0874339995109
a0	0.609017830234	0.0643976151517	0.0320119889444	0.00461873089243	0.032793853093	0.110776677776	0.0366918372462	0.0588625207176	0.0508289655036
a13	0.572852910078	0.0828873197172	0.0504905546481	0.00591415496414	0.0661391443643	0.111670323925	0.0387631404154	0.0271030357392	0.0441794075012
a31	0.476840986693	0.0858752089057	0.0835554548827	0.00357222863805	0.105726791455	0.0821422593083	0.0271952664718	0.103556100746	0.0315357088337
a41	0.506306978898	0.0463411739686	0.0775400596276	0.00548886419602	0.085570932485	0.0925180164361	0.0249822238239	0.130517808249	0.0307339909446
a24	0.636514826299	0.0406018966562	0.0448202302092	0.00916097006534	0.0420649728283	0.082268177812	0.038364975608	0.0539682887497	0.0522356809815
a37	0.556992518766	0.0586446655521	0.0406488440697	0.0177389056884	0.0353471376094	0.0763999049373	0.0690618952027	0.0413745675832	0.103791526994
a31	0.430146409589	0.054288590184	0.0877861430232	0.0188783702295	0.0610017825365	0.0901702066458	0.0627701447342	0.0947580125277	0.100200321665
a28	0.485068929863	0.0366503893947	0.101128734341	0.0168780237432	0.0656687955122	0.0874863872153	0.0389028279114	0.106208900843	0.0620069952217
a11	0.489795219954	0.0284600977982	0.098678851447	0.0262475865811	0.0683205631707	0.142881682405	0.0408156859705	0.0561668619477	0.0486334327406
a39	0.375557249985	0.0426216842661	0.114437187149	0.046928005527	0.0861066077236	0.175810910802	0.0568911353235	0.0504743839826	0.0511728365802
a46	0.311737566662	0.0683196260887	0.0973723377163	0.0728139618423	0.0849931492412	0.142387648601	0.0828297751078	0.0670540129942	0.0724919088601
a49	0.260153058887	0.0838220986962	0.0943727195721	0.0865398306141	0.0888072664137	0.1256895132	0.0948597263693	0.0798126276647	0.08594313962
a31	0.190606969629	0.0777990695654	0.119553224857	0.077345413538	0.105547762138	0.127425099733	0.0856490701231	0.118875922555	0.09719746654
a33	0.145593859876	0.0781531598551	0.130461202952	0.076154987846	0.113692215379	0.125963093244	0.0843746133744	0.137596420852	0.10801045218
</S>	0.153372239938	0.0890258849276	0.116847113476	0.088333648923	0.10736549969	0.117763061622	0.0949160166872	0.121507310426	0.11086923109
