 	mi	si	gonfiò	il	dito	</S>
a41	0.33938843	0.125139238	0.108969669	0.300357645	0.038420912	0.08772405
a20	0.567627606667	0.116407430333	0.0444787725667	0.169780451667	0.0239652456667	0.0777404
a39	0.541427515556	0.142824811111	0.0207891857556	0.105335645889	0.0358726625556	0.15375008
a31	0.326134821852	0.20601841037	0.0185598042519	0.208711943963	0.0388980545185	0.201676918667
a37	0.180806175951	0.146504224457	0.0328711464173	0.507116574654	0.0298873071728	0.102814545322
a21	0.347854143984	0.0874552624857	0.0376292438058	0.463781938551	0.0203494407909	0.0429299525407
a38	0.690824334661	0.0707564374952	0.0234373972686	0.170578946184	0.00836416936363	0.0360386951802
a18	0.79970407822	0.0620920224984	0.0155774417562	0.0755764650613	0.00474814718788	0.0423018367267
a46	0.75780857274	0.0760498841661	0.0177035222521	0.0593285783538	0.00810286176263	0.0810065965756
a31	0.50555386758	0.122041544722	0.178568828084	0.0990422161179	0.0156860332542	0.0791075218585
a20	0.418532899193	0.158284351574	0.258017134695	0.108948392706	0.0216328757514	0.0345843402862
a46	0.446920933064	0.177790870525	0.214434236898	0.0889401615687	0.0366874945838	0.0352262927621
a31	0.281622564355	0.179693976842	0.251432878966	0.12460688719	0.101766539195	0.0608771835874
a8	0.246629908118	0.158300578947	0.218308442989	0.141145272397	0.142724303065	0.0928915445291
a31	0.214024750706	0.134913069649	0.17727994433	0.126960480799	0.192408274355	0.15441350151
</S>	0.129661447353	0.117741839824	0.172748792165	0.125122350399	0.253461547177	0.201264020755
