 	la	casa	la	costruisce	il	mastro	</S>
a20	0.20282416	0.110139495	0.24598322	0.112278345	0.037639288	0.24882919375	0.042306332
a17	0.18307806	0.0643069266667	0.344752833333	0.088673038	0.0297800728	0.266062423917	0.0233466888333
a10	0.115228171167	0.0405682408889	0.360629460111	0.0433933883333	0.0152142134	0.402366333972	0.0226002357778
a24	0.0926866782223	0.0460299172963	0.126920204037	0.0528086487778	0.0177459168	0.635141054657	0.0286675922593
a46	0.128723892741	0.0438612750988	0.048394030279	0.0654905929259	0.0246102756	0.667465894886	0.0214540470864
a8	0.32573762758	0.0295614550329	0.022004166693	0.084304117642	0.0310474312	0.484388594962	0.0229566190288
a14	0.55585897586	0.0288545976776	0.0147233315643	0.112220599214	0.0361155870667	0.208254918321	0.0439720190096
a31	0.40373389662	0.0203074072925	0.00771625465477	0.264747269738	0.0527014483556	0.20624877944	0.0445449900032
a20	0.28913615354	0.0181064884975	0.0186070883516	0.307911697913	0.0883149881185	0.19289763148	0.0850259703344
a41	0.38345534118	0.0208483944992	0.0260397637839	0.187108117304	0.0912306820395	0.185889355493	0.105428370111
a29	0.449806420393	0.0197984491664	0.0180774822613	0.165156595768	0.0955802833465	0.182609826498	0.0689710147037
a31	0.339836859464	0.0164636603888	0.0118106829538	0.359376478589	0.0950821211155	0.126384916833	0.0510453372346
a30	0.241123205821	0.0174240237963	0.0138027098513	0.43375908953	0.0870625950385	0.123899053611	0.0829293134115
a31	0.21337270194	0.0184669315988	0.0193729072838	0.301884729843	0.0997993563462	0.251353942537	0.0957494111372
a28	0.182789900647	0.0252153651996	0.0283661037613	0.253224083281	0.106441888782	0.307763910846	0.0961987570457
a31	0.195452090216	0.0292721603999	0.0379339712538	0.144863310094	0.0846103222607	0.291976213615	0.215891939015
a17	0.155184143405	0.0323961121333	0.0414538050846	0.108000845698	0.0774037084202	0.328599301205	0.256962099672
a20	0.167572014468	0.0482944663778	0.0613109730282	0.114635828566	0.116312184473	0.238992638735	0.252881893224
a31	0.154121318156	0.0464054111259	0.0651378170094	0.071239701522	0.099643146491	0.219181467912	0.344271107741
a20	0.145106489385	0.054375417042	0.0630957883365	0.0787763658407	0.0848532438303	0.256591822637	0.31720086258
a29	0.157855286462	0.078945169014	0.0880813294455	0.117288368614	0.11559859461	0.215672870879	0.22655837086
a31	0.134437338821	0.0868475796713	0.0812430558152	0.092399111538	0.10378517887	0.222263053626	0.27902465362
</S>	0.110260719411	0.0842881998357	0.0589708869076	0.060705433769	0.080114010435	0.263545876813	0.34211484681
