 	questo	muro	vuole	uno	specchio	</S>
a31	0.621470155	0.04824818485	0.02152623745	0.01651544765	0.1044790003	0.18776094225
a24	0.576485565	0.0437112881833	0.150802150783	0.0476567643167	0.109473533633	0.0718706555833
a31	0.431318951667	0.0461813057278	0.252566500261	0.0794583281056	0.159339097878	0.0311358121944
a41	0.532732537222	0.0378428115759	0.19794622342	0.0673015127019	0.138286943959	0.0258899633981
a39	0.651717582407	0.0413346918586	0.130569934807	0.047566861234	0.090895588653	0.0379153617994
a43	0.769740794136	0.0319449776195	0.0599444879357	0.0271231044113	0.0452464762177	0.0660001855998
a24	0.797968638045	0.0246115428732	0.0334460113119	0.0213914171371	0.0295844270726	0.0929979485333
a37	0.809632936015	0.0260031116244	0.0287701564373	0.0231498410457	0.0275471433575	0.0848968328444
a20	0.818532878672	0.0305677108748	0.0287354064791	0.0243931056819	0.0300084027858	0.0677625456148
a41	0.779086536224	0.0424243646249	0.038577782493	0.0343374952273	0.0416636092619	0.0639102265383
a18	0.707348368741	0.058794934875	0.053511647831	0.0488594687424	0.0590958064206	0.0723898005128
a31	0.765945502914	0.0442175085583	0.0410450067103	0.0371124757475	0.0589961801402	0.0526834140709
a11	0.703256144305	0.0406479197861	0.0470827820034	0.0391213890825	0.0574557267134	0.112436126924
a31	0.678049291435	0.041284046262	0.0504623036678	0.0415558326942	0.0483371462378	0.140311429308
a29	0.721817597145	0.0474240050873	0.0541650742226	0.0432176918981	0.0451631840793	0.0882124567693
a7	0.528420465715	0.0808486916958	0.0973156614075	0.077334171966	0.0710090846931	0.145071898923
a31	0.392313631905	0.0785611172319	0.111416213802	0.0933803989887	0.0825430848977	0.241785542974
a37	0.423116743968	0.0943489190773	0.101166067934	0.0910313799962	0.0783640582992	0.211972824991
a31	0.349556066323	0.103246526359	0.0980192626447	0.115017521999	0.120631929433	0.213528685664
a20	0.267388890441	0.10400347212	0.109912797548	0.139088800666	0.148776128478	0.230829925221
</S>	0.312592005221	0.12450684606	0.120769383774	0.137812325333	0.132988132239	0.17133132261
