 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.065904505	0.059055222	0.3082584	0.06210172165	0.116278243	0.145118255	0.243283665
a31	0.0640563396667	0.0573516033333	0.294548073333	0.0219186082573	0.223288453	0.191617771667	0.147219133994
a7	0.0371730405556	0.0387378251111	0.210747741111	0.0565219206931	0.378958147667	0.217943710556	0.0599176026587
a31	0.0561625295185	0.13262644437	0.214160683704	0.0877401728977	0.302803292556	0.152502038185	0.0540048698862
a20	0.0629328258395	0.186427581457	0.232372081235	0.0785615469659	0.265301104185	0.126203684062	0.0482011899621
a2	0.0563480946132	0.327546060486	0.178981447078	0.057932083222	0.243617748062	0.107595344021	0.0279792193207
a41	0.0631144568711	0.459186726829	0.216992089026	0.0244552673073	0.160753276021	0.0547750906737	0.0207231171069
a20	0.091569600957	0.48005611561	0.238489019675	0.0138858264358	0.125328023007	0.0326001282246	0.0180713407023
a46	0.221375833652	0.44336227187	0.163344816558	0.0294355261453	0.0653762660023	0.0286375117415	0.0484678055674
a31	0.245808614551	0.37373431729	0.177418458853	0.0361662523818	0.0539028560008	0.0545177502472	0.0584517528558
a11	0.32133717485	0.309010839097	0.151675717951	0.0261595961273	0.0597933806669	0.0884514020824	0.0435718612853
a35	0.42435408495	0.165507969699	0.0884431909837	0.0432618403758	0.0843907755556	0.112861814027	0.0811802847618
a31	0.31176048165	0.190221293233	0.113527923661	0.0571443871253	0.126814958519	0.110332202676	0.0901987175873
a11	0.279486187217	0.194994484411	0.118537014554	0.0598322113751	0.131057106173	0.145476392225	0.0706165918624
a28	0.262365202406	0.140743854804	0.105311514851	0.0661907484584	0.144448448724	0.215463904075	0.0654763482875
a20	0.194387357469	0.125663371601	0.108738771617	0.0749600641528	0.165121549575	0.261503444692	0.0696254317625
a10	0.176592085823	0.113676670534	0.104600523872	0.0884584067176	0.148688483192	0.280090194897	0.0878936332542
a31	0.149395649941	0.154921796845	0.110134011291	0.0903315429059	0.132656201064	0.218201228299	0.144359595751
</S>	0.13031238197	0.195993428423	0.112835695646	0.085341574453	0.121763360532	0.160455089149	0.193298492875
