 	ho	scritto	una	lettera	al	mio	fratello	</S>
a46	0.0758344265	0.16119982335	0.074752801	0.163812734	0.107579175	0.0387570435	0.12774354	0.25032045
a31	0.0704052317	0.159191294427	0.0721246780667	0.0976144373333	0.348334025	0.0349913711667	0.08268122	0.134657763276
a13	0.0406396391	0.0847954064523	0.0535694587556	0.136952175778	0.520436438333	0.0564742670556	0.0615019473333	0.0456307115014
a20	0.0978477387	0.129704980484	0.130401751252	0.163802475259	0.344707124111	0.0621283453519	0.0456617814444	0.0257458379671
a15	0.195773046233	0.191232190161	0.159717905417	0.124442405086	0.20481155937	0.039202145784	0.0391973744815	0.0456233796557
a20	0.224806368744	0.189153000054	0.0971832024723	0.079778900362	0.192386053123	0.039368640928	0.0633477804938	0.113976049885
a31	0.163205912915	0.215817923351	0.0648753844908	0.0844086787873	0.264329581041	0.035637864976	0.0608910098313	0.110833640728
a39	0.148713404305	0.281233467784	0.0520358331636	0.0740066704958	0.230678639347	0.0258309493253	0.0529775996104	0.134523444343
a31	0.174407988102	0.255029289261	0.0575080880545	0.0571250143986	0.177692438782	0.0670396641084	0.0639600378701	0.147237474781
a20	0.209558319367	0.21555885642	0.0562196920182	0.0582304477995	0.179963499594	0.0784873047028	0.0497049149567	0.15227691826
a31	0.177355816456	0.15683916314	0.0300473723394	0.0481548755998	0.199203453198	0.0526604149009	0.0655723226522	0.27016653942
a7	0.208313125485	0.107788532047	0.0232582174465	0.0775681718666	0.242667271066	0.0522575783003	0.0681509018841	0.21999620114
a46	0.313948161828	0.102892936016	0.0263185834822	0.115794197289	0.211284753689	0.0631829344334	0.0505829382947	0.11599553038
a39	0.273742013943	0.0848100760053	0.0398844868274	0.12632192043	0.167914852563	0.0883548164778	0.0739085660982	0.145063288793
a31	0.170619469314	0.0677408720018	0.0414002829425	0.11582589681	0.189878868854	0.115050432159	0.112754008699	0.186730152931
a46	0.126574647771	0.0574149636673	0.0367258126475	0.160944417603	0.251344749618	0.11523858572	0.106875739566	0.14488108431
a0	0.143147135924	0.0578001728891	0.0435318142158	0.223702322534	0.259297413206	0.110914356907	0.0796584631887	0.0819483634367
a27	0.147011308641	0.0519445776297	0.0476667797386	0.231184697511	0.241728261069	0.132485788969	0.0838275277296	0.0641510888122
a20	0.151405116214	0.0501308445432	0.0499076205795	0.227474765837	0.229012200356	0.14467840299	0.0896895025765	0.0577015676041
a0	0.148499332071	0.0491232091811	0.0501844311932	0.234083898612	0.232296586785	0.145067707663	0.0875223908588	0.053222465868
a14	0.132304989024	0.0488876953937	0.0499480413977	0.256280259537	0.253247378928	0.130664499221	0.0778507669529	0.0508163916227
a0	0.112281584675	0.0496083661312	0.0503432044659	0.279883679846	0.276915419643	0.11174980974	0.068686715651	0.0505312372076
a46	0.0955204515583	0.0512229110437	0.051657060822	0.296129126615	0.294192389881	0.0956583752467	0.0637362085503	0.0518835004025
a20	0.0820122471861	0.0533252216812	0.0535634606073	0.307645075538	0.306206136627	0.0822941737489	0.0609969935168	0.0539567254675
</S>	0.0775803985931	0.0542260208406	0.0544042943036	0.311005137769	0.309723068314	0.0778949868744	0.0603225727584	0.0548435507337
