 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.0558863735	0.1707862625	0.051878058	0.07812897	0.18578756	0.109309613	0.348223157
a31	0.0479043825	0.319427664167	0.0392195405333	0.0927936266667	0.30652827	0.05667978952	0.137446707005
a17	0.0256880881667	0.503265688056	0.0470943847111	0.0887526735556	0.263273278	0.0247674736933	0.0471584463396
a11	0.0530999347222	0.463334072685	0.0895155149037	0.107571032519	0.191878337333	0.0525969218978	0.0420042694465
a31	0.0627132035741	0.334769027562	0.0935002016346	0.215202367506	0.188418142444	0.0625285049659	0.0428686041488
a20	0.057470386858	0.267957375854	0.0898300205449	0.240356199169	0.231534837481	0.049264464322	0.0635867190496
a31	0.0708720906193	0.157951993618	0.105859530182	0.296717263056	0.25705203916	0.043840544774	0.0677065238165
a37	0.0714868368731	0.114262956206	0.102137933394	0.297340357685	0.308040296387	0.0518190865913	0.0549124987388
a24	0.103983398958	0.105994935402	0.0994754224647	0.155914333895	0.400657058796	0.0738115988638	0.0601632215796
a28	0.137883642986	0.128964371801	0.0948689434882	0.0987561172983	0.344174049599	0.125359036288	0.0699938291932
a31	0.119907262662	0.170160807267	0.0781959091627	0.0889467904328	0.2642164132	0.175677868763	0.102894939731
a24	0.204826465887	0.194848152422	0.0686785540542	0.0907899101443	0.176698660067	0.161010866254	0.10314739991
a35	0.266324005296	0.154168024141	0.0581925980181	0.0694722407148	0.0920285623557	0.211851072085	0.147963523303
a31	0.193770925099	0.129062388047	0.0463916366727	0.0571514442383	0.0796136041186	0.253689144028	0.240320881101
a20	0.2239071817	0.154435992682	0.0574410605576	0.0721173780794	0.0853089047062	0.194070101343	0.212719362034
</S>	0.28355994085	0.172333171341	0.0734410602788	0.0860635090397	0.0810492923531	0.157259375672	0.146293593517
