 	sicuramente	stanno	ancora	svegli	</S>
a17	0.326515285	0.313668575	0.0955235575	0.10803167	0.156260945
a24	0.251764895	0.425764348333	0.158472715833	0.09646971	0.0675282996667
a28	0.155665301667	0.397073266111	0.225510848611	0.16462874	0.0571217778889
a37	0.122640093889	0.443492482037	0.19050881787	0.178274065333	0.065084485963
a18	0.21406080463	0.523222394012	0.116390537623	0.0955432677777	0.0507829536543
a39	0.28141358821	0.481098348004	0.0880304458743	0.0771848532592	0.0722727595514
a31	0.258088832737	0.542362122668	0.0711455119581	0.0621069937531	0.0662965529505
a39	0.267967404246	0.458120844223	0.0552159983194	0.0631727805844	0.155522984083
a31	0.230964744749	0.456098274741	0.0566389837731	0.0680358891948	0.188262121361
a46	0.205954464916	0.446690602914	0.0598130179244	0.0742106753983	0.213331260454
a31	0.229399101639	0.229265678971	0.0808234626415	0.129371825133	0.331139956818
a18	0.289736430546	0.165138706324	0.0971951425472	0.151943841711	0.295985865606
a31	0.413211683515	0.198528925441	0.0897925178491	0.112737942237	0.185728894202
a39	0.449919811172	0.213785621814	0.094895896283	0.105713429079	0.135685207067
a31	0.425940980391	0.215531817271	0.131299557094	0.11564939136	0.111578213356
a41	0.401441053464	0.221709775757	0.149389319031	0.124454758787	0.103005072119
a39	0.325477597821	0.181436861919	0.15248989301	0.176027286262	0.164568367373
a28	0.269407812607	0.180362673973	0.168327164337	0.194860912087	0.187041439124
a20	0.284034630869	0.181794887991	0.170292401446	0.182574050696	0.181304036375
a31	0.32668782029	0.224190325997	0.181635007149	0.139575878565	0.127910988792
a39	0.311701330097	0.245054565332	0.19381810905	0.133915631188	0.115510356264
a35	0.263930776699	0.208811468444	0.188526763017	0.172296147063	0.166434832088
a31	0.3041199189	0.245117186148	0.183679621006	0.137962839021	0.129120421696
a11	0.307845939633	0.260329912049	0.185080537002	0.12876702634	0.117976534899
a18	0.243440403211	0.219323140683	0.192740935667	0.174039202113	0.170456254966
a24	0.22413665107	0.204279833561	0.194592711889	0.188688877371	0.188301874989
a31	0.308783110357	0.236067937854	0.168856303963	0.144590152457	0.141702464996
a18	0.332904140119	0.247957119285	0.161567801321	0.130989940819	0.126580981665
a31	0.306125306706	0.259462713095	0.187176293774	0.129727323606	0.117508327555
a18	0.367663878902	0.269374467698	0.175167134591	0.101943304535	0.0858512178517
a15	0.338858232967	0.229826635899	0.167554538197	0.135312144845	0.128448470951
a8	0.259517864322	0.210086081966	0.185340992732	0.173653981615	0.171401056984
a39	0.240291214774	0.198923353989	0.189170127577	0.185618750538	0.185996548995
a31	0.313796284925	0.239072304663	0.171025052526	0.140007170179	0.136099207998
</S>	0.381343172462	0.284322522332	0.155008941263	0.0943336950895	0.084991691499
