 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.064736122	0.0761305105	0.43620111	0.045220786	0.049650152	0.073771604	0.2542897
a31	0.0608566312	0.0782611735	0.48970066	0.0320027719	0.052214482	0.173487170667	0.113477113346
a7	0.0321099729333	0.0432616455	0.394466126667	0.108690100533	0.0859772586667	0.291077503556	0.0444174224617
a31	0.0374315809778	0.0348658518333	0.251667398889	0.231021756844	0.141930746222	0.276857874519	0.0262248286539
a7	0.0536059483259	0.0434133796111	0.240803426296	0.284181195615	0.155154582074	0.196177711506	0.0266637570513
a3	0.0820345161086	0.113157086537	0.248701708765	0.251438405205	0.147335380691	0.0995524431687	0.0577804566838
a31	0.12661893537	0.236906282179	0.182206709588	0.183617421735	0.161040233564	0.0526763037229	0.0569341585613
a8	0.221549728457	0.233438918726	0.102112516529	0.158338937245	0.161833249855	0.0441106455743	0.0786160558538
a31	0.236206502819	0.140183150909	0.12017683551	0.184033465748	0.169373498618	0.0531052328581	0.0969213396179
a8	0.287258484273	0.107034188303	0.122668213837	0.172493278583	0.153085236206	0.0529806976194	0.104479897539
a20	0.370165021424	0.0819678674343	0.096161231279	0.136966859528	0.101891222069	0.0577209492065	0.155126825846
a31	0.251037345475	0.0661620558114	0.166848215093	0.122069626509	0.0861527773563	0.0686366184022	0.239093328615
a20	0.275311170158	0.0844856799371	0.168952019364	0.0924941738363	0.0888559157854	0.0615524428007	0.228348591205
a31	0.312249446719	0.150485807979	0.0910282674547	0.0690750316121	0.0949999019285	0.0669432122669	0.215218352068
a28	0.31705987224	0.18263422266	0.0691183091516	0.0591976258707	0.0968048173095	0.069285828089	0.205899354023
a11	0.40442002408	0.151066975553	0.0616606797172	0.0849260819569	0.114343589103	0.067027863363	0.116554789341
a20	0.393276094693	0.134248456518	0.0678772215724	0.101697590652	0.121870816368	0.0837219227877	0.097307904447
a24	0.337733294898	0.135939968839	0.0736082455241	0.119586330217	0.124004965456	0.115565805929	0.093561448149
a8	0.258725358299	0.141594179613	0.077299288508	0.141061743406	0.134296191819	0.147744641976	0.0992786327163
a31	0.204407739433	0.192780079871	0.0995517895027	0.124581709135	0.121571739273	0.159242637325	0.0978642942388
a20	0.236118566478	0.201062199957	0.102822504834	0.109077384378	0.116620785091	0.143717012442	0.0905815214129
a31	0.236000395493	0.175939053319	0.0638924836113	0.0930370714593	0.139601251697	0.168978254147	0.122551477138
a18	0.195151421831	0.173919957773	0.0690428782038	0.0886980638198	0.144798220566	0.181824774716	0.146564689046
a31	0.184415623944	0.163942455924	0.0702904134013	0.0922736712733	0.153188853522	0.176859178239	0.159029796349
a8	0.162705931315	0.161564455308	0.0753871451338	0.0960898937578	0.157675937841	0.17895676608	0.167619858783
</S>	0.164158425657	0.152087437654	0.106572147567	0.117333321879	0.148512918921	0.15869701304	0.152638734391
