 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	0.00316981927	0.00261993165	0.00231178725	0.0013625427475	0.00242514289	0.00354732295	0.0160451555	0.052515765	0.101529314	0.0598944075	0.1557882015	0.03506763575	0.1110959885	0.08814837	0.36447866045
a46	0.00629877160333	0.12943660065	0.138289701483	0.0211936803142	0.0125874344567	0.00959585008333	0.0220409995	0.054062992	0.099942766	0.0513997871667	0.1514329685	0.0347720608167	0.0959520918333	0.0500589604667	0.122935356597
a31	0.00726430450678	0.41080797355	0.191154231494	0.0282822647047	0.0174332932522	0.0111264967944	0.0163735218	0.0234684568	0.0405265423333	0.0198807802556	0.0589836258333	0.0181133738389	0.0878148562778	0.0276358922889	0.0411343783723
a46	0.00693296497459	0.38083550385	0.0805265498313	0.0131924135016	0.0113629111841	0.0096974183648	0.0204663362333	0.0315314714	0.0552398297778	0.0751242816185	0.124612746944	0.034744222613	0.0920135030926	0.0349914470963	0.0287283808174
a8	0.0087637656582	0.13143871955	0.0360569727771	0.00880949550053	0.0148055830614	0.0149163644549	0.0360929760778	0.0667717638	0.137617886593	0.212511353873	0.179198918981	0.0376870415377	0.0430135573642	0.0325065460321	0.0398090829391
a31	0.0096112412194	0.04656661945	0.0163293194257	0.00867295150018	0.0246182236871	0.0412802971516	0.0789277370259	0.1294172146	0.197048852198	0.225871311291	0.11499865466	0.0181369941792	0.0247791531214	0.0266437976774	0.0370976489797
a28	0.0093473497398	0.0182577900167	0.0103627646752	0.00839203916673	0.027858883229	0.0526584647172	0.0964821536753	0.159147951533	0.203844754066	0.194385117097	0.07530293422	0.0106214908264	0.0178120587071	0.0306981848925	0.0848280296599
a8	0.0117369965799	0.0095889915389	0.00743677542507	0.0116264760556	0.069675684743	0.0559048972391	0.0842910025584	0.138275170511	0.197830318022	0.205866399032	0.0606810880733	0.00516242957547	0.011476858469	0.0260794796308	0.104367381887
a31	0.0184087815266	0.0106127271796	0.015229136475	0.0196225326852	0.092761111581	0.081175402413	0.115653454186	0.166017296837	0.185009339341	0.149796326344	0.0502085516911	0.00696183705849	0.0120459190563	0.0239894102103	0.0525081289623
a11	0.0155073156755	0.0087244384932	0.0166720616583	0.0162559513617	0.0585905838603	0.074852327471	0.122525918062	0.191303035612	0.185851013114	0.131790165448	0.0447215725637	0.00755339928616	0.0128217490188	0.0275655374034	0.0852649193208
a31	0.0131380897252	0.0122650892644	0.0298444783861	0.0157048799206	0.0464570596201	0.0665868024903	0.110212039354	0.176604028537	0.172702791038	0.118116854483	0.0423109278546	0.0141115480287	0.0341931526729	0.0479903968011	0.0997618647736
