 	non	ho	cosa	a	fare	</S>
a8	0.035964147	0.071130835	0.161911798	0.151261905	0.46978533	0.109946008
a31	0.0174494960177	0.0498017108667	0.0738231226667	0.148701571667	0.661564426667	0.0486596909927
a37	0.00584239076357	0.0192082281456	0.0383054466556	0.083556946889	0.836859072222	0.0162279193299
a10	0.0641139823279	0.112922724705	0.0619129299852	0.0843582086297	0.651397850741	0.0252942891163
a37	0.102903059443	0.196066528235	0.0914279616617	0.159654972877	0.419563590247	0.0303838553721
a10	0.198624995148	0.163524306078	0.0848760322206	0.184288604292	0.314077057749	0.0546090107907
a0	0.280397565049	0.132879478693	0.116622444074	0.152180593431	0.167530556916	0.150389403597
a20	0.18886500335	0.105129559564	0.203112968025	0.11835637981	0.208038505639	0.176497609866
a17	0.121076646117	0.104276371188	0.303931569342	0.102746769937	0.243439588546	0.124529065289
a20	0.115976482039	0.128443091729	0.335605446447	0.100748199979	0.214014539515	0.105212231763
a8	0.13722364068	0.165541807243	0.289041578816	0.0953689466597	0.208971109838	0.103852910588
</S>	0.15098793534	0.187332573621	0.251206799408	0.0902919633298	0.216975389919	0.103205355294
