 	il	morto	vuole	pianto	</S>
a31	0.264950485	0.30405424	0.03031613	0.126746245	0.273932875
a28	0.183675695	0.31351464	0.216198376667	0.097229003	0.189382262333
a17	0.118223278333	0.286691413333	0.383751758889	0.091306659	0.120026871444
a31	0.154911239444	0.339191604444	0.316714586296	0.088288016	0.100894517148
a20	0.278032323148	0.447981154815	0.184500632432	0.0445795376667	0.0449063290493
a0	0.408174591049	0.457265071605	0.0821699644773	0.0298107428889	0.0225796470164
a31	0.368905613683	0.461672690535	0.102213098159	0.037746717963	0.0294618913388
a13	0.286409771228	0.525506930178	0.102121490386	0.0414687276543	0.0444930881129
a6	0.260442490409	0.579859023393	0.052787654462	0.0467866582181	0.0601241820376
a31	0.213881356803	0.610965911131	0.0367646404873	0.0537777877394	0.0846102940125
a46	0.217007105601	0.56090790371	0.0557844391624	0.0682348459131	0.0980657063375
a37	0.227867401867	0.485072951237	0.0815298263875	0.0926169936377	0.112912827113
a31	0.199345020622	0.482827903746	0.0744206097958	0.0850520378792	0.158354412371
a46	0.208661536874	0.411313247915	0.0974171042653	0.10233764596	0.18027048079
a31	0.259153038958	0.286331039305	0.125123563088	0.11067120732	0.21872117693
a46	0.272800669653	0.235676576435	0.138665212696	0.116750727773	0.236106778977
a8	0.236545829884	0.232371675478	0.168552657565	0.160314739258	0.202215029659
a31	0.239319836628	0.199812925159	0.173699029188	0.156271679753	0.230896486553
a8	0.241964058876	0.188631165053	0.175746513063	0.154615349918	0.239042918851
</S>	0.225939034438	0.201305332527	0.183932206531	0.172840584959	0.215982869425
