 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.0254069275	0.008828107	0.00807134	0.00719853435	0.0195879435	0.020743265	0.0376064755	0.062604967	0.0150824945	0.3691225685	0.0317947475	0.03526674225	0.1550205905	0.2036652895
a20	0.0819826201667	0.04399666	0.0218099	0.00478185691667	0.0290239101667	0.0370080383333	0.0827037638333	0.053236282	0.0252043741667	0.415489376167	0.0327517175	0.0311109189167	0.0670656318333	0.0738349558333
a13	0.0943337167222	0.0667461833333	0.0292571493333	0.00508269100556	0.0338384653889	0.0403014894444	0.155717717944	0.0526964236667	0.0651885160556	0.246552745389	0.0594746475	0.0683578043056	0.0484971852778	0.0339552759444
a31	0.0375145511874	0.0376923552778	0.0136008497011	0.00317506314519	0.019691550963	0.0206635178815	0.136542587315	0.0436513565556	0.0713909826852	0.149317469463	0.0717909341667	0.199783761435	0.168003845093	0.0271811923148
a28	0.0239939186758	0.0279665175926	0.0079828558237	0.00188909959173	0.035794343821	0.0212248280272	0.0867796204383	0.143372289519	0.0715481882284	0.0784248294877	0.0473934133889	0.211862960478	0.206359792364	0.0354073567716
a31	0.0261689288919	0.0284417331975	0.00720552034123	0.00179954983058	0.051521245607	0.0363959500091	0.0740670568128	0.182327065506	0.0810807877428	0.0383432571626	0.0252717957963	0.109684393493	0.218056131455	0.119636595591
a21	0.0364563296306	0.0475320600658	0.00688458684708	0.00162972681019	0.067714858869	0.0810443666697	0.0752205772709	0.105900734169	0.0655608329143	0.0230371417209	0.0176892042654	0.0716135021643	0.231620288485	0.168095770197
a31	0.0612531098769	0.0734939866886	0.00704624538236	0.00192845603673	0.0803224609563	0.23140251889	0.0875809140903	0.0751819660563	0.0454484503048	0.0249019322403	0.0142134290885	0.0462441017214	0.139825395828	0.111156988399
a20	0.0798858066256	0.0696894222295	0.00607204776079	0.00173216744558	0.0710059403188	0.364350856297	0.0889813533634	0.0499149346854	0.0201960939349	0.0216333147468	0.0125303336962	0.0334216632405	0.0937972416093	0.086788806133
a28	0.0841470805419	0.191754550743	0.00479634922026	0.00105022155853	0.0647402854396	0.368679545432	0.0866997764545	0.0401869087951	0.0086460099783	0.0121097525823	0.00891928029873	0.0156879470802	0.0478259255364	0.0647563630443
a27	0.114455501847	0.373041083581	0.00250008454009	0.000633098896177	0.0403162141465	0.303184865144	0.0605495444848	0.0165160634984	0.00427371649277	0.00675611926077	0.00572885416624	0.00881012536007	0.0276100265121	0.0356246743481
a17	0.198886557282	0.391988654527	0.0017188099467	0.000604469865392	0.0188675265822	0.266978755048	0.0394150664949	0.0080752036328	0.00362189449759	0.00494768782026	0.00699459972208	0.00712633345336	0.022728100504	0.028046299116
a4	0.284029812427	0.279020094842	0.00209173491557	0.00127126955513	0.0106140798607	0.322498768349	0.0229487148316	0.0066768561776	0.00417890816586	0.00566742227342	0.013755810574	0.00775832015112	0.0192671895013	0.020221018372
a13	0.289522997476	0.147479050281	0.00797482250519	0.00728467928504	0.0138432354202	0.383819372783	0.0169267289439	0.0152735745592	0.00702621172195	0.0113819754245	0.0360612985247	0.0111920223837	0.0216257965004	0.0305882747907
a31	0.210349855825	0.14131004876	0.0199788235017	0.013627251095	0.0388061411401	0.313316890928	0.014346074648	0.0190044341864	0.00650146642065	0.0134444513748	0.0381714715749	0.0369441527946	0.0776584335001	0.0565404969302
a18	0.258423521942	0.14894866292	0.0188778893339	0.010741197965	0.0410584570467	0.271332720309	0.0128323535493	0.0117180590621	0.00709838098688	0.0089410157916	0.0204599885916	0.0423819665982	0.0924789298334	0.0547067913101
a36	0.391264380647	0.0896305543067	0.0104702179446	0.00764017258833	0.0193160313489	0.33308740677	0.0126804815164	0.0100421121874	0.011127307329	0.0074072475972	0.0180651021972	0.0189921522994	0.0391584076111	0.0311183481034
a46	0.319537850216	0.0628369741022	0.0321508836482	0.0322952188628	0.0306871784496	0.265545768923	0.0215594125055	0.0403069128958	0.0220303101097	0.0235224940991	0.0366215290657	0.0232591845331	0.032704136537	0.0569420713678
a31	0.167370600072	0.0529940423674	0.0496737722161	0.0520168562876	0.0728078584832	0.139553226308	0.0327272001685	0.0589396629653	0.0287462987032	0.0372992173664	0.0474583653552	0.0494398841777	0.097439237179	0.113533730456
a20	0.153601370024	0.0578078424558	0.0401684314054	0.0420647170959	0.0771901261611	0.145553702103	0.0377432157228	0.0444729496551	0.0320655889011	0.0352750541221	0.0419476951184	0.0566011813926	0.121879596726	0.113628501819
a8	0.163028056675	0.0635131374853	0.0445493401351	0.0453414006986	0.058408950387	0.164837634034	0.0475554675743	0.0488870232184	0.0491410076337	0.0439142647074	0.0545530177061	0.0518139291309	0.080746057242	0.083710692273
a31	0.105057355558	0.0510946651618	0.0433954757117	0.0440374792329	0.051842085129	0.0990732193447	0.0440094455248	0.0460437370728	0.0465184855446	0.0423790075691	0.053758162902	0.093199768377	0.146394743081	0.133196360758
a24	0.0821434118527	0.0495632210539	0.0429691059039	0.0433430020776	0.0487302617097	0.0747991197816	0.0454283515083	0.0444856450243	0.0443387881815	0.0427873251897	0.0500392329673	0.108431062792	0.171694057694	0.151247393586
a46	0.0903287122842	0.0636452103513	0.0573421003013	0.0581194473592	0.0704850072366	0.0825684069272	0.0606870505028	0.0582058183414	0.0585479260605	0.0576833000632	0.0613492806558	0.080067244264	0.103395597231	0.0975748445287
</S>	0.0868687986421	0.0661771801756	0.0619195251506	0.0633077886796	0.0850877836183	0.0786947159636	0.0645548952514	0.0619535641707	0.0622353330303	0.0622144025316	0.0650905373279	0.073726677132	0.0854396006155	0.0827291272643
