 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.0090804585	0.0021904778	0.008246849	0.0300360765	0.00565234915	0.0091940826	0.0091937485	0.039985621	0.5698651	0.129581134	0.18697407255
a10	0.0592753051667	0.1099361534	0.0590348106667	0.0436859178333	0.02891706405	0.0207810822	0.0282543578333	0.0345596436667	0.503998730667	0.0470760832667	0.0644808452167
a31	0.0733990362556	0.1475860758	0.0727533206556	0.0457892992111	0.0351093966633	0.0199799525	0.0401745356111	0.0382938978889	0.487737454222	0.0163995689222	0.0227774790589
a10	0.0283597586185	0.0615260049333	0.0280832018185	0.0205677890037	0.0139473488678	0.0306407549333	0.0853419282037	0.148659438296	0.542574288074	0.0091622147074	0.031137307673
a28	0.0142476678728	0.0325760183111	0.0138637062062	0.0145455500012	0.0088302588226	0.0476662636444	0.103903672735	0.207128742765	0.499999286025	0.0109265280691	0.0463123105577
a10	0.0117039422909	0.0403882277704	0.0086971508354	0.0117479206671	0.0068618414742	0.0327865805481	0.0594472069117	0.134011225922	0.653490082008	0.0090897124897	0.0317760968526
a21	0.032773794097	0.123969225923	0.0172594362785	0.0281161475557	0.0168954468247	0.0391662428494	0.0430708549706	0.0884567753073	0.564308267336	0.0060459705299	0.0399378376175
a38	0.0763372180323	0.170677715308	0.0283878937595	0.0431227435186	0.0332884112749	0.0944574629498	0.0352310099902	0.0552470621024	0.397809809112	0.00880486540997	0.0566358005392
a41	0.133674026011	0.201428615103	0.0317412455865	0.0510068365062	0.060149470425	0.124286940983	0.0232463259967	0.0358694627008	0.286802826371	0.00962264200332	0.0421716348464
a31	0.116027675337	0.208158045034	0.0232343715288	0.0812888408354	0.0579882031417	0.0802133593277	0.00943759123223	0.0143336152669	0.36802389879	0.00710621786777	0.0341882172821
a18	0.0507500031123	0.120396967678	0.0159353801763	0.177352743612	0.0590314023806	0.0670470654426	0.00491701887741	0.00975811545563	0.433118079597	0.0142266449559	0.047466608094
a31	0.0265605093708	0.0525523868927	0.0145283073921	0.178282124871	0.0627010194602	0.0667713461475	0.00545611629247	0.00920325065188	0.506840679866	0.0237513243186	0.053352972698
a21	0.0191278831236	0.0311274382976	0.0158764841307	0.191570948624	0.0807955801534	0.0888733697158	0.00622301136416	0.00831398105063	0.488837436622	0.0233614224395	0.045892476566
a31	0.0197790427079	0.0233165824325	0.0199875617102	0.200698408541	0.0922451600511	0.100625299905	0.00992950328805	0.0209749556835	0.326628128874	0.0715625858132	0.114252791189
a18	0.0198417975693	0.0271158911442	0.0250440689034	0.192285408514	0.105714346684	0.120222549968	0.011522053096	0.0248936712278	0.257120172958	0.0856260116044	0.13061404473
a17	0.0229708075231	0.0329925160481	0.0295773849678	0.357630309505	0.166052702228	0.143471763323	0.00993129136533	0.0179825134093	0.129683511653	0.0366413352015	0.05306589491
a20	0.026662975841	0.0302734183494	0.0263162873226	0.478779689835	0.178259484076	0.0857588377743	0.0115356897884	0.0242223211364	0.0855129578843	0.0227983754005	0.0298799893033
a3	0.0271456156137	0.0279814847831	0.0210354967742	0.537373146612	0.160117044692	0.0459161379248	0.0134205712628	0.0365196650455	0.0773452666281	0.0246329031335	0.0285126841011
a35	0.0243948698712	0.018595768261	0.0156544985914	0.605699398871	0.132825314897	0.0268442593083	0.0135232064209	0.0437996350152	0.0577198095427	0.0307601083778	0.0301831127004
a37	0.0226125239571	0.011804192087	0.0136045121971	0.639289932957	0.0968070569657	0.0192839797694	0.0136842961403	0.0533655726717	0.0455069098476	0.0453289974593	0.0387119865668
a38	0.026326960319	0.0108530603623	0.0160934410657	0.603907660986	0.0751271943219	0.0186582382565	0.0164753297134	0.0686749442239	0.0426634209492	0.0662312758198	0.0549884555223
a31	0.041842000773	0.0310282874541	0.0174305806886	0.523532823662	0.0516124914406	0.0138062669188	0.0135935477378	0.0543794187413	0.137841927983	0.0596091979399	0.0553234531741
a37	0.039783002591	0.0468288991514	0.0204319052295	0.455224074554	0.0593043538135	0.0224355974729	0.0110595964126	0.0373849009138	0.207694112661	0.0487154803133	0.0511380577247
a21	0.0280264748637	0.0442933597171	0.0297096947432	0.471731854851	0.0821458379378	0.040430174491	0.0192337851375	0.0451877376379	0.135683117554	0.0517648817711	0.0517930462416
a31	0.0317082556212	0.0523835019057	0.0308273899144	0.404326658284	0.0557569653126	0.0322357411637	0.0202452593792	0.0380718832126	0.232471082518	0.0520942429237	0.0498789770805
a29	0.0261319442071	0.0532068513019	0.0263403106381	0.320394762761	0.0603291677709	0.0236487930546	0.0131754531264	0.0283366887375	0.337778310839	0.0549191933079	0.0557384956935
a31	0.0168153224024	0.0422102417673	0.025682538546	0.26789245092	0.0631295129236	0.0224964460182	0.0117132463755	0.0380723655792	0.278650743613	0.104938497769	0.128398638564
a33	0.0307864801341	0.0528384165891	0.0431125605153	0.222205350307	0.0554472346412	0.0347348493394	0.0288691991252	0.0547773641931	0.197539414538	0.126487099256	0.153202032855
a20	0.0560143200447	0.0731785555297	0.0676942235051	0.235240540102	0.0749590115471	0.0606729544465	0.0549168647084	0.0689628780644	0.116329244846	0.0921561810853	0.099875214285
a31	0.0486022686816	0.0594483738432	0.056269583835	0.173024020034	0.0593611171824	0.0518759534822	0.0482917535695	0.0696102126881	0.146145548282	0.142761631695	0.144609538095
</S>	0.0319894723408	0.0407924799216	0.0381772609175	0.125606020017	0.0385817835912	0.0338267027411	0.0321235447848	0.064129651344	0.195637679141	0.199547775847	0.199587644047
