 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.067182822	0.3289756085	0.112225013	0.0239435166	0.07664792	0.02948405	0.150384895	0.21115616
a20	0.0501139537333	0.343090956167	0.0659626312333	0.00865074257667	0.37000402	0.0170196906667	0.0565934373333	0.08856452945
a28	0.0210823419778	0.359821428722	0.0251321873111	0.00552048883556	0.516297663333	0.0110534338889	0.0271293171111	0.0339630879333
a7	0.0226294019926	0.570779932907	0.020023501437	0.0390283349452	0.296604411111	0.0143848372963	0.0183453983704	0.0182041193111
a20	0.0665688929975	0.617769577636	0.0174709521457	0.0538069509817	0.19631626037	0.0237175987654	0.00794797942347	0.0164017351037
a31	0.0718952437658	0.721257182545	0.00785504696857	0.0247782457272	0.138744343457	0.0190139580885	0.00305519647449	0.0134007564546
a11	0.214989064022	0.591871522182	0.0233223905762	0.0178113513091	0.0962349194857	0.0207061888628	0.00769619485816	0.0273683495715
a31	0.267952252007	0.536841032061	0.0290094817254	0.017450131103	0.0850263701619	0.0219610699543	0.00962852728605	0.0321311000238
a11	0.261518334669	0.533556180687	0.0374992054418	0.013251429201	0.0614887087206	0.0193278803181	0.0176329200953	0.0557252668413
a41	0.385302331556	0.352612726896	0.0417436231473	0.0132060422337	0.0865498162402	0.022401137106	0.0206141634984	0.0775700856138
a8	0.438906810519	0.341534958965	0.0177145860491	0.0111365577446	0.10414842208	0.022095312702	0.00929279409947	0.0551705252046
a30	0.516129070173	0.292665736322	0.00949251448303	0.0084802322482	0.08680883536	0.0286738475673	0.00669682139982	0.0510529784015
a31	0.416402636724	0.343259828774	0.0331683536277	0.0221021454161	0.103719026453	0.0297741581891	0.0138631680333	0.0377107288005
a13	0.271035298908	0.358656106258	0.0719755612092	0.0320520321387	0.096397230151	0.028717655063	0.0322781283444	0.108888002267
a31	0.253163772969	0.227457888753	0.148856683736	0.0453750500462	0.080138529717	0.036415763021	0.0558334804481	0.152758847422
a41	0.242937827656	0.191836019584	0.167398311245	0.0518892146821	0.081126908239	0.0427669666737	0.0609681421494	0.161076629141
a20	0.224562042552	0.195660046528	0.122708343748	0.0353531992274	0.0615669760797	0.0513034088912	0.0642769193831	0.24456907638
a31	0.171172834184	0.138655407176	0.120671977916	0.0287598714091	0.0471475166932	0.0468444272971	0.0664171431277	0.380330792127
a20	0.155316691395	0.165782337392	0.105697382639	0.0397420124697	0.0640162135644	0.0497630234324	0.0602172310426	0.359465074042
a31	0.165211433798	0.200269995797	0.0800005675463	0.0596257521566	0.0964764011881	0.0649631678108	0.0618557803475	0.271596888014
a13	0.166704451266	0.211376125266	0.0736926191821	0.0715657687189	0.109487325063	0.0705316012703	0.0657885001158	0.230853594671
a24	0.167319847089	0.212413261755	0.093698241394	0.085012824573	0.111745486354	0.0870773774234	0.0839292633719	0.15880370689
a18	0.141609475696	0.166270213918	0.112349488798	0.0969469798577	0.109727665451	0.100900070808	0.103360827791	0.168835298963
a31	0.121809486899	0.127356855973	0.0912429439327	0.0902236112859	0.111698038484	0.108822146936	0.090782362597	0.258064559654
a8	0.1201225573	0.119042279991	0.0825559873109	0.092459501762	0.117527976161	0.114561288979	0.0868543675323	0.266876046551
a31	0.1206214891	0.111061016664	0.0791726241036	0.102863000587	0.130083442054	0.12975146966	0.0910549078441	0.235392062184
a8	0.119144046367	0.105631018888	0.0787941247012	0.107372933529	0.134545290685	0.13557581122	0.0935927426147	0.225344022395
a31	0.119719558789	0.102864402963	0.0786273149004	0.11234551451	0.138546093562	0.140157128407	0.0967275688716	0.211012419132
</S>	0.112713789394	0.0815160464815	0.0573909674502	0.111004282255	0.148055941781	0.152884569204	0.0869790944358	0.249455344566
