 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	0.0796190595	0.373181527	0.0100532375	0.00782528925	0.493024195	0.0248440105	0.006725926535	0.0009772183	0.00374947575
a15	0.135785183167	0.465193962333	0.0305984538333	0.0140228259167	0.269408345	0.0669910375	0.008150493535	0.00320970556667	0.00663995398333
a31	0.113599005056	0.248419554878	0.0356440612778	0.0150041963922	0.485413981667	0.0809799858333	0.0101229697117	0.00367227901322	0.00714395559911
a21	0.0964398056853	0.119229802393	0.0338541937593	0.00953320638407	0.551420913889	0.176518128611	0.0072644331039	0.00158032792874	0.00415922547104
a31	0.133048105228	0.0972620574643	0.0374553659198	0.0301062012947	0.390937067963	0.300048456204	0.00637055656797	0.00112898039625	0.00364326339035
a8	0.220168768409	0.102971255821	0.0217503476399	0.0388993260982	0.347526242654	0.248413535401	0.014392857056	0.00134414651875	0.00453354669678
a31	0.33232069947	0.139074158607	0.0130791592133	0.0228953616994	0.319763267551	0.148452260467	0.0168146020187	0.00272872200625	0.00487176249893
a20	0.393154863157	0.221247906202	0.00613907180443	0.0149248202331	0.26705015585	0.0794381341557	0.0106442050062	0.00432550516875	0.00307530583298
a39	0.450902234386	0.332714812067	0.00341817026814	0.0109289935777	0.13945212195	0.0437761387186	0.00898055066873	0.00721712578958	0.00260983187766
a20	0.440698548129	0.390644890689	0.00342536668938	0.0135241703592	0.09663481065	0.0335301822395	0.00938740588958	0.00906037192986	0.00309426595922
a46	0.36384697271	0.401382033563	0.00699148656313	0.0247970647864	0.127876150217	0.0420456030798	0.0161041179632	0.0106254346433	0.00633116678641
a31	0.37374556757	0.394747647854	0.011700662521	0.0282058812621	0.121534500072	0.0371467320266	0.0144816877211	0.0102389537478	0.00819837969547
a39	0.380530072523	0.420130929285	0.018174040507	0.025482469754	0.090062520024	0.0274495980089	0.0106918774737	0.0106729391159	0.0168055119985
a31	0.294700500841	0.418629869762	0.0529419485023	0.0338939252513	0.085060832008	0.0260885393363	0.0111623273246	0.0121122790386	0.0654097363328
a20	0.35165476028	0.311481229921	0.0682786915008	0.0402912947504	0.0726308466693	0.0308456961121	0.0190907564415	0.0222395260129	0.0834872144443
a31	0.358953303427	0.224164139974	0.0561443698336	0.0458258422501	0.0631913428898	0.0383620130374	0.0285642481472	0.0369635340043	0.147831233815
a46	0.251393271142	0.193359666658	0.0685811386112	0.0646553974167	0.0754899576299	0.0561660043458	0.0484061787157	0.0568318406681	0.185116553272
a31	0.201320157047	0.159484958886	0.0713813075371	0.0713068148056	0.07596759921	0.0655850887819	0.0606648185719	0.0743748668894	0.219914396424
a46	0.164568245682	0.143105706295	0.0762013538457	0.0774324239352	0.07967237507	0.0717258952606	0.0684075738573	0.0836269236298	0.235259504141
</S>	0.163117192841	0.139731573148	0.0878163069229	0.0887209469676	0.090610560535	0.0865986001303	0.0840201319286	0.0919883538149	0.167396330071
