 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.12147388	0.0156639925	0.017649176	0.0556229595	0.3747385	0.0498439125	0.25915934	0.1058481915
a24	0.07972815	0.00822632803333	0.0101031226	0.0508292735	0.60784339	0.0224740136	0.1804943056	0.0403013310667
a31	0.0568140971333	0.00364623464191	0.00440878478849	0.04107401758	0.810247596667	0.00820648277533	0.06142855036	0.014174151484
a17	0.0282196968444	0.0059960209781	0.0193174905847	0.06200360694	0.691860225556	0.0236928064004	0.149412883013	0.0194972263898
a31	0.0531931696148	0.014642019326	0.0344205341949	0.0742660223133	0.407420145185	0.0418068241335	0.340868597671	0.0333826737966
a37	0.0702652572049	0.024058667442	0.0262620403983	0.0621629941044	0.304473311728	0.0587831700445	0.413376492557	0.0406180535989
a10	0.0773970664016	0.084106165814	0.0309259984661	0.0896194380348	0.236885117243	0.0621092733482	0.353933347519	0.0650235861996
a31	0.141415525467	0.0996402686047	0.0325129164887	0.0894093610116	0.332276209081	0.0374234221161	0.21104148584	0.0562808203999
a20	0.219121801822	0.0526083228682	0.0175426865962	0.0721671676705	0.330744708027	0.0253130510387	0.25099341528	0.0315088318
a33	0.304982067274	0.0762100909561	0.0112695452987	0.0782000115568	0.144413906676	0.0246841583462	0.320218738427	0.0400214592667
a20	0.424185655758	0.108914870319	0.00945209476623	0.0807454791856	0.0714411225587	0.0248467064487	0.231753532809	0.0486605150889
a31	0.486018798586	0.0842360601063	0.00679067545541	0.0534043673952	0.16640724552	0.0210817964829	0.14507246527	0.0369885376963
a5	0.521344669529	0.0777813880354	0.00588371301847	0.0302526027984	0.22906420184	0.0251685388276	0.08891807609	0.0215867695654
a17	0.542614503176	0.0840595306785	0.00762776300616	0.0250338969328	0.132553653947	0.0323488142759	0.14665361203	0.0291081928551
a11	0.448696071059	0.0772125768928	0.0160005730021	0.0325168613109	0.111259044649	0.0573143554253	0.21133591401	0.045664546285
a10	0.346112703686	0.0969803106309	0.027499325334	0.046423469437	0.171650568216	0.0923371818084	0.170795588003	0.0482008134283
a31	0.362606377895	0.085134997877	0.0266246274447	0.062581442479	0.264569842739	0.0721662909361	0.0919167293343	0.0343997064761
a24	0.453759635965	0.082298611959	0.0211116808149	0.056150739493	0.24508027558	0.0624259259787	0.0518621021114	0.0273110478254
a46	0.421752991988	0.107783370653	0.0295571082716	0.0557650304977	0.212275143193	0.0990126873262	0.0442582207038	0.0295954382751
a20	0.323989277329	0.120136403551	0.0460973927572	0.0676477588326	0.221701267731	0.137147912442	0.0474208565679	0.0358591190917
a31	0.23987723911	0.10201508285	0.0531511095857	0.114837378278	0.256820209244	0.118386392814	0.060690830856	0.0542217306972
a20	0.26060137637	0.08588817595	0.0497688235286	0.126687197759	0.247755966415	0.0943148262713	0.0689400602853	0.0660435422324
a31	0.246352204457	0.0993292753167	0.0573587461762	0.0844190725863	0.146050213805	0.11823089209	0.122759733428	0.125499837411
</S>	0.144547045728	0.101872447658	0.0675236430881	0.0809356687932	0.118294149402	0.124336696045	0.176172716714	0.186317603705
