 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.1286595725	0.050939589	0.06684929825	0.0558746515	0.097746424	0.094325968	0.02484120425	0.0368082805	0.171319542	0.272635485
a31	0.123992754167	0.0513748116667	0.0663795034167	0.0969039305	0.157461764667	0.154744072667	0.0184577565833	0.0752463071667	0.138223018667	0.117216073192
a10	0.0662621937223	0.160988221222	0.0256827124722	0.0993424168333	0.184336171556	0.133924997556	0.0290459471944	0.115491349056	0.142095178222	0.0428307889227
a41	0.0363178012408	0.281695057074	0.0309443314907	0.114554728944	0.198976920519	0.0667215315187	0.0355398680648	0.0960093196853	0.116259318074	0.0229811099742
a24	0.0552796780803	0.292514385691	0.0454588148302	0.144881449648	0.185914120173	0.0616876178396	0.0314369626883	0.0629464018951	0.0940157326913	0.0258648239914
a46	0.100791292693	0.43168739523	0.0335002666101	0.106849093216	0.124193179058	0.0579330076132	0.0208073128961	0.0308935752984	0.0596889332304	0.0336559226638
a24	0.231988520898	0.41459266841	0.01573188587	0.054771467072	0.0742305953527	0.0650080708711	0.012229362632	0.0180021844328	0.0595704834101	0.0538747222213
a37	0.396783923633	0.26185533947	0.00863583042333	0.0327053133573	0.0577751004509	0.083554723957	0.0105323522107	0.0151152534776	0.0649650111367	0.0680771214071
a46	0.476669301211	0.20598270649	0.00520140344111	0.0260890314524	0.0510418134836	0.0912275816523	0.00998767407023	0.0129527241592	0.0578867457122	0.0629610058024
a31	0.37424392507	0.175884585497	0.0039021714137	0.0263135214841	0.0518043491612	0.0884584965508	0.00779475219008	0.0284633290531	0.171274273904	0.0718606199341
a20	0.241225396357	0.165912661832	0.0230618029046	0.0464971374947	0.0642931447204	0.121037056517	0.0103294498967	0.036103953351	0.203134683635	0.088404739978
a8	0.254647105452	0.215424183944	0.0293663683682	0.0586568771649	0.0780755132401	0.157222238839	0.0123455057322	0.0204850934503	0.0951146762117	0.0786624299927
a31	0.200568946817	0.260058881315	0.0115337736227	0.0462259637216	0.0952282444134	0.124852790946	0.0089230131774	0.0323959698168	0.159535668071	0.0606767299976
a10	0.133951073939	0.194942090438	0.0622442079742	0.0870982292405	0.116276464804	0.122853811649	0.0112364742258	0.0385794034389	0.17623395769	0.0565842999992
a31	0.0982946346463	0.114402456813	0.0806865793247	0.109009670747	0.104697411601	0.11133839055	0.0120228963086	0.0275487966463	0.277138287563	0.0648608753331
a10	0.113018958215	0.0929043356043	0.0649798197749	0.0959997345823	0.100952143867	0.12845418685	0.0131863640029	0.0242268038821	0.306901639188	0.0593759587777
a11	0.158696862738	0.112849975201	0.0989415265916	0.110337378194	0.126163074622	0.199916325617	0.0171324386676	0.017106530794	0.114135305729	0.0447205562592
a37	0.142482097579	0.172030021734	0.115143112197	0.102170734731	0.124026749874	0.199972675206	0.0181031238892	0.0166235414313	0.0535102319097	0.0559377237531
a31	0.0964634925263	0.165935440578	0.108316660732	0.097304321577	0.089985004958	0.124711610735	0.0136824665631	0.0211644711438	0.186214824637	0.0962217145844
a20	0.152653324175	0.148947773526	0.098959482244	0.086781911859	0.064873774986	0.0877350259117	0.0155970164544	0.0241348670479	0.226863320879	0.0934535008615
a41	0.232895971392	0.209806297842	0.163889409415	0.0750598172863	0.0540707683287	0.0870947833039	0.0229026911515	0.0230204546826	0.0848134199597	0.0464463832872
a11	0.284237560464	0.217499795947	0.185173016472	0.0664065757621	0.0442592281096	0.0678068871013	0.0323523820505	0.0270420242275	0.0392996969866	0.0359228557624
a27	0.362462103488	0.194649385316	0.117795658824	0.0474721925874	0.0397753980365	0.0650471203671	0.0523639586835	0.0395501667425	0.0339692013289	0.0469148662541
a0	0.339588941163	0.159281160105	0.086845579608	0.0483380365291	0.0490075993455	0.0728169034557	0.0713905678945	0.0580100832475	0.0471910961096	0.0675300787514
a20	0.266413937054	0.134374656702	0.0815069098693	0.061274088843	0.0633639481152	0.0809526961519	0.0838174542982	0.0774631277492	0.0648931333699	0.0859400595838
