 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.1566963705	0.0886313115	0.155097576	0.072764933	0.0183690645	0.0126613955	0.02822341	0.096272255	0.371283685
a46	0.162959955167	0.169807407167	0.205472908667	0.0954015203333	0.0270029375	0.0171591671667	0.0604442813333	0.092098445	0.169653366333
a31	0.0925133667223	0.201899389056	0.228136359556	0.0773127124444	0.0397185111667	0.0344765407222	0.157033810444	0.0852149176667	0.083694391111
a27	0.0972987889074	0.180025759685	0.261068523185	0.114141165148	0.0500323270556	0.0534339905741	0.164488044815	0.0419437318889	0.0375676737037
a41	0.0971785829691	0.135880678228	0.210571887728	0.288764235049	0.0897426290185	0.056681762858	0.0784378689383	0.0217964957296	0.0209458692346
a1	0.072575164323	0.0904621077427	0.178377635909	0.43144547835	0.125038649673	0.0472276209527	0.0323619263128	0.0104470487432	0.0120643744115
a21	0.066471821441	0.0872723792476	0.224197195303	0.452900532783	0.104211980891	0.0320672616509	0.0152888941043	0.00695888018107	0.0106310701372
a31	0.0602848524803	0.104438773083	0.238394121768	0.433751900928	0.0959212646303	0.0329142708836	0.0181411473681	0.00650701769369	0.0096466587124
a13	0.0691916728268	0.109737741028	0.228870513923	0.411853016976	0.0809136392101	0.0317022556279	0.020299271956	0.0156859393312	0.0317459265708
a31	0.0754845069423	0.096749795676	0.239243797974	0.367835205659	0.0662364474034	0.0216053235426	0.0226269574853	0.0361785644437	0.0740394101903
a41	0.0640521136474	0.084618633892	0.211211212658	0.404039501886	0.0771290024678	0.0216878995142	0.0248310544951	0.0375407814812	0.0748898153968
a35	0.0741688698825	0.083979927964	0.188141610886	0.426980673962	0.0548395421559	0.0174745655047	0.0194723874984	0.0440979084937	0.0908445071323
a31	0.0759674626275	0.0765352193213	0.153052220295	0.290966334654	0.038375480052	0.0194728885016	0.0363027001661	0.0994512408312	0.209876462377
a14	0.0806298202092	0.0801153477738	0.111988143432	0.254198298218	0.061064334684	0.0357131248339	0.053941571722	0.109691544944	0.212657843459
a28	0.100744573403	0.0897055272579	0.102380791144	0.272119136073	0.0864115748947	0.062358656278	0.0690250339073	0.0903435129813	0.126911220486
a31	0.127708681134	0.0973528207526	0.0935339737147	0.190933908691	0.0684570442982	0.067349717426	0.0948622379691	0.11212076766	0.147680846829
a0	0.167140033711	0.119566921918	0.102976714572	0.13596600623	0.0614020240994	0.066589493142	0.099884059323	0.110160882553	0.136313852276
a31	0.189028307904	0.124730737306	0.0963282298573	0.11025019141	0.0596630443665	0.0740040943807	0.112828633108	0.113477087518	0.119689674092
a46	0.205223052635	0.128075962435	0.0955817032858	0.0913885198033	0.0579146531222	0.0751793314602	0.115591527703	0.114147112506	0.116898151364
a17	0.188751217545	0.123540304145	0.103326516095	0.100680941601	0.0905916230407	0.0881466254867	0.102450925901	0.100733107502	0.101778760455
</S>	0.159689683772	0.112399562073	0.0994213630475	0.1021446333	0.10869717652	0.0980143202433	0.106183172951	0.104537173751	0.108912935228
