 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.1701791975	0.166119975	0.121894183	0.035644443	0.0273213055	0.046227751	0.1518614715	0.28075162
a31	0.1519829375	0.151651185	0.123190036833	0.03062323935	0.0237072679467	0.0304375738667	0.372219338167	0.116188372642
a8	0.0680843031667	0.118915611667	0.099474548111	0.0376448848	0.0540790574289	0.0310871374889	0.546619879389	0.0440945711895
a31	0.0392823253889	0.137748937222	0.131008802704	0.0475058142667	0.0868745324763	0.0914804934963	0.44543834313	0.0206607905965
a17	0.064587760463	0.110281251074	0.201666727568	0.0636014354222	0.104576860825	0.134389137832	0.309633255377	0.0112635997322
a18	0.153110366821	0.0957575990247	0.248744229189	0.0769620591407	0.108759510275	0.143610959277	0.120303094459	0.0527522002441
a31	0.212167442274	0.151001709675	0.22330182973	0.0861978970469	0.090840893425	0.119191705426	0.0502645448197	0.0670339900814
a17	0.292957824091	0.212416499892	0.18577958191	0.102797572349	0.0682899881417	0.059261033142	0.0248484282732	0.0536490733605
a30	0.392233094697	0.202954409964	0.180610172637	0.0928356721163	0.0335228673806	0.0297375553807	0.0126106915577	0.0554955464535
a17	0.400789784899	0.205440116655	0.200980530879	0.0939127620388	0.0222610284602	0.0184443964602	0.00889014565257	0.0492812508178
a39	0.411592041633	0.227534805552	0.169977343626	0.103114217346	0.0170246868201	0.0138814454867	0.00950461255086	0.0473708602726
a17	0.446897327211	0.235146698517	0.130681994542	0.107503567115	0.0160045866067	0.0142857571622	0.0104178228503	0.0390622367575
a31	0.41103766907	0.342821859506	0.098576361514	0.0807337963717	0.0126879373689	0.0136843083874	0.0140194929501	0.0264385583858
a17	0.35744269969	0.390358523169	0.0744399955047	0.0593596647906	0.011448394623	0.0146821507958	0.01464867865	0.0776198955953
a20	0.379454516563	0.353998691056	0.0518986615016	0.0562992549302	0.0123174922077	0.0168683775986	0.01218462055	0.116978388532
a27	0.405620372188	0.359954970352	0.0338942818339	0.0439110569767	0.0123460680692	0.0218344851995	0.0145757751833	0.107862999511
a20	0.374749764063	0.326106263451	0.0281245806113	0.0374875349922	0.0158406676897	0.0325959583998	0.0205205503944	0.164574719837
a31	0.293451184688	0.445847554484	0.0279932082038	0.0283700309974	0.0124114258299	0.0258634004666	0.0250032177981	0.141060047946
a18	0.259808171563	0.479487504828	0.0648934974013	0.0590770756658	0.01812948121	0.0222122941555	0.0223983709327	0.0739936586487
a31	0.216777313854	0.329057811609	0.147225769134	0.147471891889	0.0326242457367	0.0277994323852	0.0373274473109	0.0617160928829
a13	0.181275414618	0.27910717387	0.185368283045	0.177337283963	0.0422842535789	0.0352868894617	0.0489630957703	0.0503776006276
a20	0.199901124873	0.249519537957	0.170278884348	0.147994461321	0.0603584395263	0.0534250984872	0.0565526072568	0.0619698478759
a31	0.157713406291	0.191618835986	0.145791854783	0.156282047107	0.0797719231754	0.0838957328291	0.0924488177523	0.092477389292
a28	0.14142035343	0.186410788662	0.138830791594	0.159957725702	0.0827718777251	0.0952507742764	0.0979917359174	0.0973659664307
a31	0.125717491143	0.167214097887	0.118535719865	0.159516658567	0.097436992575	0.113823654759	0.105772695306	0.111982695477
a8	0.108296093714	0.137689987629	0.105158362622	0.158168829522	0.112507629525	0.13013239492	0.120411729769	0.127634955159
a17	0.129847084571	0.149782632543	0.124459160874	0.137334869841	0.111383565175	0.117329758307	0.112940111256	0.116922808386
a8	0.130981234857	0.140262267514	0.126139496958	0.128702484947	0.116332738392	0.118307396102	0.116540049085	0.122734356129
a23	0.134966341619	0.132277152505	0.124436806986	0.123718379982	0.118090232797	0.117537168701	0.118785713362	0.13018821871
a8	0.148639607206	0.126134090835	0.122898916995	0.119379821661	0.117521314266	0.112469681234	0.119487336121	0.133469242903
a20	0.160285095735	0.122214954945	0.123524345665	0.117644730554	0.117470196755	0.107183745411	0.12163155204	0.130045397634
a31	0.139639248578	0.195234412982	0.129697251888	0.108938568518	0.100335877585	0.0789065454703	0.156398284013	0.0908498382113
a39	0.150644926193	0.266887494327	0.147388653963	0.111822066173	0.0750031178617	0.0523307608234	0.142556981338	0.0533660217371
a18	0.167825792064	0.220217521442	0.153254384654	0.126861005391	0.0848404479539	0.0686545456078	0.109517983779	0.0688283239124
a37	0.143692804021	0.160596913814	0.140321348218	0.12863434513	0.108926342651	0.0962502952026	0.123798094593	0.0977798813041
a31	0.117862734674	0.128606224605	0.121956592739	0.12499116171	0.118717534217	0.129540938401	0.135165988198	0.123158863768
a8	0.114070994891	0.128381211535	0.118439664246	0.12419750057	0.117616634739	0.137359391134	0.132773102733	0.127161541256
a23	0.12810205163	0.138743723845	0.126799524749	0.12560798019	0.116808058246	0.122853428711	0.121410240911	0.119675032419
a37	0.12704303721	0.130566004615	0.126369514916	0.12546719673	0.121528981415	0.12243013957	0.124015230304	0.122579914806
a8	0.12656380907	0.127647551538	0.126135041639	0.12535373891	0.123048509138	0.12210004319	0.125102193435	0.124049106935
</S>	0.126521119535	0.126815960769	0.126015745819	0.125260324455	0.123396644569	0.121915201595	0.125429131718	0.124645853468
