 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.019462643	0.0532945595	0.240707937	0.31391475	0.10306817	0.0804055165	0.13162971	0.05751672675
a31	0.01586181352	0.0515268341667	0.240737119	0.408374083333	0.035727077189	0.0350070560333	0.189248623333	0.0235174112843
a20	0.01248742536	0.0717876190556	0.153907989667	0.457332801111	0.0226163309187	0.0832701248778	0.182677932778	0.0159197876291
a31	0.01254238712	0.0790354556852	0.109697868556	0.268174456704	0.0213347056396	0.221955131626	0.260860692593	0.0263992868764
a37	0.0202065773733	0.0430858362284	0.074827514852	0.117685148568	0.0716693125465	0.286429870542	0.341271290864	0.0448244069588
a14	0.0252530354578	0.0382315704095	0.0622864116173	0.0763619115227	0.0893465788488	0.199683291514	0.459512700288	0.0493244569863
a10	0.0196163978193	0.0574735814698	0.0960569205391	0.114391962508	0.0595737142829	0.102913475838	0.511886076763	0.0380878483288
a31	0.0169487917731	0.0636208071566	0.113218436846	0.159221654169	0.048100599861	0.074103985946	0.497877702254	0.0269080181096
a37	0.0218102204244	0.0470823727189	0.100646028949	0.13091467139	0.129774728387	0.0676200453153	0.481799154085	0.0203527697032
a10	0.0287366061415	0.049059852573	0.193824746316	0.134361980463	0.189455930796	0.0727957767718	0.312226414695	0.0195386652344
a14	0.0331768273805	0.0603304275243	0.278004875439	0.189858180154	0.135002964932	0.0779888205906	0.207475694898	0.0181621760781
a0	0.0479676484602	0.0830912725081	0.379992525146	0.193923373385	0.0919041249773	0.0623568325302	0.112631398299	0.0281328236927
a20	0.0661945044867	0.100131264169	0.432065375049	0.132684554462	0.0684596599924	0.0649810965101	0.0834165027663	0.0520670742309
a33	0.0849699514956	0.106944114723	0.33039839835	0.0999461698207	0.102900548331	0.11709479217	0.0919167075888	0.0658293627436
a20	0.104702393832	0.121168031574	0.20484313945	0.110679688274	0.14542690611	0.161245114057	0.0909729491963	0.0609618242479
a31	0.0805815056107	0.124780380525	0.121944614817	0.329354552758	0.107575522983	0.116553441719	0.0729390930654	0.046270913416
a0	0.104773169537	0.156876243508	0.104306873272	0.446319560919	0.0556749246077	0.052795084273	0.0487139783551	0.030540162472
a41	0.153741896512	0.184866704503	0.110136264424	0.327162456973	0.0757156558692	0.0652953014243	0.045585206785	0.037496516824
a31	0.107337909504	0.133490035834	0.0910555761413	0.234172380658	0.0720014592897	0.0701743178081	0.129857222262	0.161911115608
a37	0.0938564138347	0.128423329611	0.11406226338	0.159838728553	0.0624673587632	0.0651632112694	0.155828130754	0.220360540203
a31	0.114264847945	0.139917136537	0.108428340127	0.108846067184	0.0941426129211	0.110920731756	0.140873730251	0.182606498401
a18	0.117987692648	0.127116592179	0.0950751590423	0.089123244728	0.112571540974	0.134573567252	0.15107562675	0.172476556134
a8	0.125097510883	0.134891570726	0.121199961347	0.121841406243	0.116104870325	0.122235977417	0.12376687225	0.134861795378
a20	0.126484770294	0.131708240242	0.117006405449	0.147034632081	0.121749096775	0.121806397472	0.11579873575	0.118411693459
</S>	0.126847235147	0.131023475121	0.115147192724	0.15555852104	0.123225858387	0.121613433736	0.113116600375	0.113467669229
