 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.026154044	0.007075654	0.028967836	0.085046026	0.0219434915	0.196891095	0.0248680305	0.0713649985	0.152750865	0.03106842825	0.353869527
a17	0.0350548456667	0.0144291206667	0.0486465753333	0.0982926586667	0.0255811331667	0.197862475	0.0529744435	0.104710872833	0.234051918333	0.0516497979167	0.136746140333
a31	0.0290524390889	0.0153621734222	0.0477494217778	0.0599415407889	0.0234929362889	0.104492353467	0.0548946388333	0.206617647611	0.346176896111	0.0541549936722	0.0580649335677
a17	0.0384105298963	0.0186981960074	0.123227493926	0.0868407648296	0.0188993739963	0.072984946289	0.0386192606111	0.211008360537	0.328337258704	0.0284557005907	0.0345181069792
a20	0.0792676479654	0.0378046303358	0.162660471309	0.119669774943	0.0625354869988	0.0974382954297	0.115954290204	0.102706774846	0.146941853568	0.0222993401969	0.0527214379931
a8	0.0828585359885	0.0400693541119	0.0948536764363	0.105663441648	0.0864378583329	0.15815277181	0.182059593401	0.070001959282	0.0674724685227	0.0208876877323	0.091542629331
a20	0.0646979706628	0.035781703704	0.0701074248121	0.112127020549	0.0816137067776	0.244623583937	0.166507001134	0.0410883684273	0.0408336171742	0.0245997445774	0.11801984311
a31	0.0492196942209	0.030146108568	0.045109682604	0.0791380765163	0.0689944602592	0.212745221312	0.222462047045	0.168260853809	0.0287812453914	0.0155153392591	0.0796272914367
a46	0.042655443407	0.0242687991893	0.0252954935347	0.0631199985054	0.0782958267531	0.284715920437	0.215056979015	0.204458054403	0.0186171981971	0.00640249815303	0.0371137842122
a31	0.042078982469	0.0258724790631	0.0220602275116	0.0717652451685	0.110847192251	0.356464426812	0.174414469672	0.148409454601	0.016597053799	0.00593919255101	0.0255512260707
a35	0.0530182854897	0.0313041366877	0.0235440931705	0.0690804973895	0.134821334084	0.341567522271	0.171105881224	0.133867645534	0.0165931615997	0.00577734678367	0.0193200326902
a33	0.0646905598299	0.0367602355626	0.0284584927235	0.0856445224632	0.154150841361	0.413528297424	0.132507018408	0.052989401178	0.00858405553323	0.00419363662789	0.0184928842301
a8	0.06048646661	0.0386727065209	0.0292167655745	0.114067284154	0.169320653787	0.422959942475	0.106204206136	0.0218530403927	0.00616445874441	0.00597546514263	0.02507898941
a24	0.06068210187	0.0369657201736	0.0233756608582	0.131790171385	0.228723717929	0.388116004158	0.0674976440453	0.0105658307976	0.0055637014148	0.00900027838088	0.03771916147
a27	0.0550582449567	0.0285828127245	0.0163535922861	0.123084733795	0.303317872643	0.355042974719	0.0434129706818	0.0065179185992	0.00602677850493	0.0125160547936	0.05008605149
a31	0.0497397999856	0.0250726002415	0.0185784174287	0.0999489445983	0.242264464881	0.437853041573	0.0330402155606	0.0130904738664	0.023932978935	0.0128307742645	0.04364830483
a10	0.0687738216619	0.0353054954138	0.0249520271429	0.0901736648661	0.21887090896	0.440353623858	0.0318105698535	0.0200517682888	0.0313160709783	0.0111666570882	0.0272253999433
a11	0.089573195554	0.0436375984713	0.0288750197143	0.0917268269554	0.341703892987	0.298820607953	0.0256598126178	0.0159005970963	0.0197777616594	0.0154185173627	0.0289061573144
a24	0.0855444501847	0.0393784441571	0.0286533405714	0.0835225509851	0.415651107662	0.236993465984	0.0200614395393	0.0122780033654	0.0190429108865	0.0226220974542	0.0362521944381
a28	0.0860200367282	0.037093185719	0.0300212045238	0.0747771836617	0.403452922554	0.207419695328	0.0238245238464	0.0153437804551	0.0274108412955	0.0377668048181	0.0568698588127
a31	0.0759488849094	0.0385238362397	0.0408989015079	0.0688881202206	0.280789880851	0.215591265109	0.0372828202821	0.0709429311517	0.0792611954318	0.0374919009394	0.0543802766042
a46	0.0703865443031	0.0406810187466	0.0405698295026	0.0747663290735	0.265422953617	0.224376175036	0.038671879094	0.0896732913839	0.0910527598106	0.0265457266465	0.0378535105347
a31	0.0697845157677	0.0468096002489	0.0526295531675	0.0805308563578	0.274548501206	0.165344910012	0.0275412400313	0.0722962514613	0.0982297479369	0.0562361068822	0.0560487335116
a26	0.0671800162559	0.0530023107496	0.0648449077225	0.0859570601193	0.264915610402	0.129184808337	0.0247842270104	0.0673019488204	0.106756030312	0.0739361962941	0.0621368871705
a31	0.0611823210853	0.0546482902499	0.0489737385742	0.0742297847064	0.239057093467	0.104738007446	0.0302083476701	0.0817924512735	0.110834217771	0.103476089431	0.0908596783902
a46	0.0588294146951	0.0608967434166	0.0521415288581	0.0698549099021	0.189290534489	0.0882153558153	0.04056863989	0.0954566104245	0.119137489257	0.11937000781	0.10623875513
a20	0.077114888565	0.0725692958055	0.0713360929527	0.0885939629674	0.20038309483	0.101405620605	0.05398352663	0.0731412334748	0.088634236419	0.0914671206033	0.0813709073767
a35	0.101783227855	0.0786607019352	0.0788177589842	0.0886435123225	0.177149474943	0.095710973535	0.0671770205433	0.0711136511583	0.080018945473	0.0828958682011	0.0780288691256
</S>	0.120086763928	0.0797739839676	0.0795923864921	0.0861975061613	0.173824497472	0.0911925667675	0.0714818427717	0.0692686605792	0.0748938177365	0.0775921461005	0.0760958295628
