 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.0136987895	0.0104158535	0.66349527	0.117443935	0.008239765695	0.01110680395	0.0489323237	0.1266672855
a31	0.0138338965	0.0197395841667	0.791853856667	0.0947586116667	0.0028066181181	0.00429866833333	0.0273163200333	0.0453924911095
a7	0.0161747408333	0.0257918157222	0.655658035556	0.191565383889	0.0208993254625	0.0419743801611	0.0297829296778	0.018153428646
a31	0.0197099112778	0.0155528543741	0.340661555185	0.439350561296	0.0460215768208	0.093851693387	0.0273868298926	0.017465047882
a21	0.0234478910926	0.0378216785914	0.213513945062	0.510269707099	0.0818763999403	0.0883145494623	0.0221749166309	0.0225809176273
a31	0.0518136913642	0.251337376197	0.182005060021	0.325792693366	0.0908765656468	0.0625144421541	0.018187430877	0.0174727486091
a11	0.0763490671214	0.402081528732	0.18551135834	0.196802952122	0.0582125898823	0.0506913063847	0.0190406322923	0.0113105839364
a31	0.114740315707	0.384679122911	0.174375869447	0.164257860707	0.0541764356274	0.0663530691282	0.0327645317641	0.0086528134788
a46	0.172682828569	0.33575886097	0.216145903149	0.116454793569	0.0445744382091	0.0625171350427	0.0369828242547	0.0148832523263
a31	0.147395045523	0.245272043657	0.345451347716	0.113168464523	0.0257660417364	0.0386740150142	0.0583654757516	0.0259075894421
a17	0.271713071174	0.184398497886	0.289770635905	0.0825624271743	0.0496322265788	0.0320694483381	0.0636655485839	0.0261881624807
a20	0.410996817058	0.121744043962	0.195283008635	0.0475239113914	0.0966077721929	0.029283559446	0.0407150301946	0.0578458814936
a31	0.282449954019	0.131187735987	0.241062436212	0.0359573647971	0.0855650513976	0.0248453371487	0.0600813790649	0.138850767165
a20	0.249050629673	0.151019343662	0.211494670737	0.0279483569324	0.131665447799	0.0277714797162	0.0671235196883	0.133926601388
</S>	0.314881449837	0.136127819331	0.136395423368	0.0301037449662	0.210113993899	0.0384542298581	0.0526188698441	0.081304529194
