 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.00356132035	0.00672316435	0.090674073	0.35302861935	0.025033632	0.47214265855	0.0029470854	0.0458894775
a23	0.0189612367833	0.13068686245	0.0334114186667	0.11959269245	0.0388270533333	0.634883846183	0.00602197106667	0.0176149665
a20	0.0595629322611	0.22602806415	0.0440915972222	0.05295266325	0.103478991111	0.473364165394	0.0205867880222	0.0199348451667
a28	0.135089404087	0.21825836805	0.0850926244074	0.0646513470833	0.140849543704	0.289006781798	0.0298000636741	0.0372518657222
a31	0.146461561362	0.423810842683	0.0755109334691	0.0695167623611	0.0896759479013	0.135947144266	0.0215316872247	0.0375451129074
a17	0.188754460454	0.429846757561	0.0707591264897	0.100020810787	0.0487273003004	0.059774304422	0.0185626140749	0.0835546353025
a31	0.285152083485	0.289251279187	0.0704851898299	0.107959826929	0.0725930411001	0.0514021341407	0.0250019966916	0.0981544504342
a19	0.215460937828	0.222571999396	0.0996456542766	0.181085855643	0.0746197270334	0.0427899480469	0.0207644455639	0.143061418811
a31	0.156176832609	0.178412889465	0.111220160092	0.208070570214	0.0911963423445	0.0540870360156	0.0381429798546	0.16269317227
a20	0.14247442487	0.167368355488	0.117086465364	0.238298641738	0.104091555448	0.0601308243385	0.0446302056182	0.125919513423
a31	0.105127107623	0.114341150829	0.122024997455	0.251063713913	0.132791086483	0.0703864137795	0.0735682375394	0.130697264474
a20	0.102699187874	0.101383222276	0.107569301485	0.271653571304	0.141825091494	0.0868195845932	0.0849124608465	0.103137528158
a31	0.0854865126247	0.068603126092	0.106639032495	0.283825383768	0.127980259831	0.0768447748644	0.0993975286155	0.151223336053
a20	0.0975452808749	0.0627260720307	0.085489136165	0.249917021256	0.12206540661	0.114752191621	0.108108186205	0.159396678684
a24	0.0914788419583	0.0396726975102	0.128088422055	0.358970747085	0.07356124887	0.10429856554	0.0513617154017	0.152567749561
a31	0.0789970589861	0.0288560093367	0.155870250685	0.325307012362	0.0772510996233	0.0558254978467	0.0403919764672	0.237501069854
a38	0.133387729662	0.0380884957789	0.127718775228	0.275594637454	0.0714925675411	0.0853582169489	0.0447669051557	0.223592639951
a31	0.184783216554	0.054538814593	0.104496040076	0.259704755818	0.0510276841804	0.101520001316	0.0558518200519	0.188077659984
a28	0.221700538851	0.0664223548643	0.0887286600253	0.195605975273	0.0467666507268	0.145416996105	0.0639869600173	0.171371883328
a20	0.19541475295	0.0570008742881	0.0917968300084	0.238587528424	0.0498236382423	0.182900978702	0.0585594223391	0.125916014443
a31	0.20381668765	0.0750705774294	0.0931116000028	0.269776376141	0.0447647497474	0.120791958901	0.067168863113	0.125499238148
a24	0.233216819217	0.102152707476	0.0913662033343	0.204442642047	0.0570633325825	0.105540758967	0.0848830177043	0.121334569383
a8	0.161577609739	0.089341715492	0.117766414445	0.249359217349	0.0771365358608	0.111391539656	0.0832354359014	0.110191569794
a38	0.101771819913	0.0720355598307	0.138929064815	0.347162379116	0.0777040432869	0.0895666412187	0.0714445953005	0.101385911931
</S>	0.0857432499565	0.0679675999153	0.145258022408	0.377090139558	0.0777570386435	0.0808291476094	0.0680492226502	0.0973055689655
