 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.0064561563	0.00249393925	0.00131550775	0.00477789015	0.0093959245	0.00956941605	0.0213002745	0.35904206	0.281355715	0.0092887747	0.00102295095	0.03323638935	0.10776958925	0.15297540558
a27	0.0053477483	0.107114498317	0.01754063485	0.0290818534833	0.0312979655	0.00916233738333	0.0132028061667	0.35990835	0.278281061667	0.0478610362333	0.00051418773	0.0119193897833	0.0371677098167	0.05160042078
a20	0.0321436674333	0.181771669439	0.0431215756167	0.0585179111611	0.0771951385	0.0567013914611	0.0303546870556	0.207851268667	0.170957857222	0.0929605420778	0.00073140719	0.00707877702777	0.0184708705056	0.0221432151267
a31	0.0517938584778	0.114294699813	0.0413478072056	0.0558794017204	0.0948366808333	0.0759085251537	0.0615439276852	0.186273344889	0.177778439074	0.0988130940259	0.000822669643333	0.00659469390926	0.0153745271685	0.0187382973756
a37	0.0892454071593	0.0793198499377	0.0250116047352	0.0376895382401	0.0645171472778	0.0430330100512	0.0658082878951	0.233676148296	0.241533783025	0.0638345566753	0.00112050486111	0.00789861920309	0.0225550460562	0.0247564741252
a31	0.11978219572	0.0802219049792	0.0236945275784	0.03708952908	0.0467348514259	0.0419203156837	0.0690238026317	0.211658202765	0.278400541008	0.0316653002251	0.0018936668537	0.00808260123436	0.0245250833521	0.0253074607084
a27	0.122204031907	0.0607397949931	0.0201804400595	0.03503895936	0.0403369148086	0.0418760672279	0.0858025175439	0.230846147588	0.258475603669	0.0199859327917	0.0017432923279	0.0106912905781	0.0326893491174	0.0393896305695
a37	0.156841467302	0.0572296166644	0.0149376008865	0.02519655512	0.0354680476029	0.043540820076	0.0891561141813	0.236853615863	0.24025682789	0.00815755764723	0.00168962745263	0.011713426526	0.0353860813725	0.0435725968565
a31	0.136461819101	0.0639637478881	0.0211492136288	0.0357623047067	0.050752914201	0.0570891223587	0.0914853763938	0.212586361954	0.263213619297	0.00939895954908	0.00318178695088	0.00779895317533	0.0208534727908	0.0263023142855
a22	0.080244484367	0.041691008296	0.0181535627096	0.0322904522356	0.0425972997337	0.0503189744529	0.111341175465	0.280914827318	0.232138769766	0.00966149901636	0.00314823851696	0.00910281305844	0.0321474615969	0.0562494400952
a31	0.0574214761223	0.0367863580987	0.0278506304032	0.0618240307452	0.0517247965779	0.0414537364843	0.105664233155	0.309054342439	0.174696869922	0.0169202961721	0.00270768657232	0.00869634081948	0.0378137638656	0.0673854566984
a20	0.0476699253741	0.0343251030329	0.0303782109677	0.0699851903817	0.0540587438593	0.0399416381614	0.113077762385	0.352711790813	0.156503619974	0.0188119417574	0.00243763819077	0.00657843040649	0.0270590306219	0.0464609378995
a31	0.0350657357914	0.022204520011	0.0217912641559	0.0532841235939	0.0458534646198	0.0336688900538	0.109381431462	0.431896063604	0.159139529991	0.0148006709525	0.00190045893026	0.0058643381355	0.025210896874	0.0399385866332
a37	0.0206745802638	0.0160861884703	0.018395954952	0.0467005038313	0.0421745497066	0.0248246803513	0.0774429544873	0.528787821201	0.163004586664	0.0140477518175	0.00159870884009	0.0040512203785	0.018575508558	0.0236349773777
a31	0.0117824040213	0.0090797852901	0.0105033715507	0.0277338999104	0.0287995147355	0.0155995517838	0.0585367651624	0.629280073734	0.165049408888	0.0109489541058	0.000994388943363	0.0029929893595	0.0139362884527	0.0147625536259
a3	0.00762818877377	0.0065766620967	0.00776024955023	0.0211839190701	0.0245009721452	0.0113825240946	0.0491781173875	0.670902057911	0.164223359629	0.0109840640353	0.000775780671121	0.00252288975317	0.0118415935176	0.0105395872753
a31	0.00534590742459	0.00432782426557	0.00456662868341	0.0129785381234	0.0169334629484	0.0081315290982	0.0433549144625	0.71638428597	0.157588219876	0.00927645401177	0.00051102264704	0.00230063325106	0.0103532725392	0.00794728549177
a18	0.00418174524153	0.00368901608852	0.00343805439447	0.0100609677411	0.0145880958828	0.0063624195994	0.0412347481542	0.724961128657	0.161620793292	0.0105067183373	0.000423449399013	0.00232697515035	0.00981355817973	0.00679228873059
a31	0.00371901341384	0.00322500979617	0.00277875916482	0.0084136876137	0.0119129158609	0.00559607343313	0.0407109093847	0.735945509552	0.154247874431	0.0106007817791	0.000380560596338	0.00273888651678	0.0117486493932	0.00798131514353
a39	0.00378889270461	0.00335138926539	0.00270157368827	0.00814863320457	0.0116607616203	0.00551020527771	0.0392724784616	0.737896553184	0.14996050481	0.013430482593	0.000415748405446	0.00302718457226	0.0124557161311	0.00837983434784
a8	0.0584608969015	0.0119243880885	0.00452590919609	0.0121297424015	0.0189549662068	0.0577313793259	0.172427648154	0.508725579395	0.109778196937	0.0116923441977	0.000959761395149	0.00785375459075	0.012181754377	0.0126536627493
a21	0.111984010634	0.0212757673628	0.00939134373203	0.0249026601338	0.0318670970689	0.124804129775	0.333445786051	0.218428301465	0.048317390979	0.0051287021659	0.00223526353172	0.0176575645303	0.0229676927923	0.0275942822498
a31	0.079795952878	0.0189824694543	0.019836277244	0.0573168433779	0.0400772673563	0.106829933925	0.28083318535	0.176918497155	0.039752835993	0.00830756548863	0.00326100234391	0.0214520871768	0.0707693829308	0.0758667100833
a28	0.0597145752927	0.0286495388181	0.0294066284147	0.0709830377926	0.0424093524521	0.0664149153083	0.199290395117	0.220299355718	0.0657366476643	0.0225367361629	0.0064283312813	0.0193994843923	0.0820278099769	0.0867032420278
a37	0.0747172534309	0.039800259606	0.0289378734716	0.0555857182642	0.037624987484	0.0729072234361	0.290770541706	0.175864617239	0.0633963792214	0.025635873721	0.0088222039271	0.0210741801308	0.0469232103256	0.0579397093426
a20	0.105366599477	0.0603107565353	0.0322535761572	0.0627829717547	0.0304821314947	0.085715412812	0.327912890569	0.0899599977463	0.0365105530738	0.0194854045737	0.010192148809	0.0283536077103	0.0498045067752	0.0608694264475
a31	0.0952874438257	0.0664227895118	0.0559266863857	0.115870107252	0.0364139761649	0.0717820942707	0.249503456856	0.0488318379154	0.0243013290246	0.0286068725246	0.0100241508363	0.0254017714034	0.0706920395917	0.100935408816
a28	0.0779625786086	0.0756391171706	0.0821599374619	0.148888529084	0.050698544055	0.0579866057569	0.188879408952	0.0369146953051	0.0320683976749	0.0477723651749	0.0165675958454	0.0188682583011	0.0645104038639	0.101083518605
a20	0.10771428287	0.120085799057	0.0853526678206	0.141398443028	0.045882598685	0.053924860919	0.178216882984	0.0322413637684	0.039797759225	0.0548862000583	0.0236131072818	0.020428051767	0.0398089999546	0.0566489318683
a31	0.0892849209567	0.114938978352	0.10195020594	0.181262337676	0.0406711775617	0.0422682843063	0.159675034328	0.0204730932561	0.0240362404083	0.0617641466861	0.0177588967606	0.0189437952557	0.0500715416515	0.0769013139561
a20	0.0693101636522	0.111721421451	0.125500545313	0.208208762559	0.0486281528539	0.0383206607688	0.115244812776	0.018233880752	0.0273812734694	0.0745949088954	0.0208111435869	0.0172997814186	0.0502619538838	0.074482514652
a17	0.0847706012174	0.143273140484	0.114469078438	0.205489040853	0.0464817129513	0.0417076685896	0.102343395592	0.0236415159173	0.0364987271565	0.0710796976318	0.028979426529	0.0215008471395	0.0344952902946	0.045269843884
a13	0.0927646037391	0.145133713495	0.093411576146	0.211967356951	0.0396398919838	0.0417307455299	0.094413611864	0.0292258919724	0.0360990443855	0.0679958572106	0.0330022121763	0.0293981030465	0.0368564607649	0.048360933628
a31	0.066694967913	0.118539629832	0.110883618715	0.290347502317	0.0366886893279	0.0322181541766	0.0676531106213	0.0248894241575	0.0275572000285	0.0667083877369	0.0281025420588	0.0254738953488	0.0453409469216	0.058901947876
a13	0.0460472626377	0.117161591944	0.128369101238	0.330480910772	0.0369125284426	0.0269517113922	0.0517638748738	0.0213908572192	0.0298024899095	0.0664965412456	0.0258622030196	0.0205366981163	0.0441144256405	0.054109840292
a28	0.0470594018792	0.120400133981	0.120563098746	0.319740916924	0.0409727028142	0.0304705194641	0.0502033729579	0.0261416280731	0.0369465299698	0.0805442037485	0.0324720443399	0.0235234690388	0.0336773718802	0.037284640764
a31	0.0354537176264	0.095170911327	0.114104339582	0.339031178975	0.0372239842714	0.0241682178214	0.0375930286526	0.0217822020244	0.0250405058233	0.0816103845828	0.0277695811133	0.0232966003463	0.0640882839601	0.0736670899213
a41	0.0375211492088	0.0977719637757	0.105498293194	0.303401496325	0.0377666137571	0.0281517542738	0.0413620028842	0.0245411700081	0.0289546844411	0.0694041515276	0.0292435633711	0.0279853254488	0.0785612059867	0.0898366483071
a8	0.0572813170696	0.101933494592	0.092705784398	0.217506685442	0.0501876785857	0.0466085907579	0.0596700266281	0.0426181500027	0.0475097014804	0.0673168505092	0.045238934457	0.0433429118163	0.0612822783289	0.066797607769
a33	0.0739284356899	0.086559904864	0.077795181466	0.133446468481	0.0594348411952	0.060224425586	0.0717112422094	0.0576809216676	0.0587909371601	0.0680257451697	0.057569914819	0.0582844572721	0.0654072961096	0.071140235923
a31	0.0631828205633	0.076486028288	0.0765196804887	0.149665519494	0.0538519213984	0.0514681641953	0.0614533880698	0.0499165655559	0.04931562672	0.0679051333899	0.0505050106063	0.0522480257574	0.0921131837032	0.105368931974
a20	0.0502288461878	0.084646356096	0.0833860901629	0.199654716498	0.0478685697995	0.0423475457318	0.0522109833566	0.040929660852	0.0443024509067	0.0673795677966	0.0428787105354	0.0426224262525	0.0938037319011	0.107740336658
a33	0.0616709107293	0.0911486653653	0.0820269200543	0.167672305499	0.0557611949332	0.0533226885773	0.0621498827855	0.0517810846173	0.0570017113022	0.0680279225989	0.0528158115118	0.0513914814175	0.0697589546337	0.075470446886
a24	0.0722410465764	0.0803528484551	0.0745117200181	0.1098214085	0.0636297549777	0.0638863808591	0.0706552525952	0.0627994155391	0.0641799537674	0.0692577441996	0.0624861151706	0.0628221154725	0.0696210015446	0.0737352192953
a31	0.0635596615255	0.0722920028184	0.072551520006	0.112049436167	0.0593537993259	0.0573009722864	0.0638233231984	0.0567350261797	0.0563504479225	0.0695965900665	0.0570847530569	0.0586078964908	0.0944676438482	0.106226944765
a20	0.0540844161752	0.0797157456061	0.077329170002	0.152646525389	0.0533143197753	0.0490066450955	0.0566630447328	0.0487584057266	0.0525786026408	0.0697702373555	0.0501205686856	0.0500101528303	0.0963539212827	0.109648283922
a31	0.0526492800584	0.0726449558687	0.0659931446673	0.14052139513	0.0417420382584	0.0384564520318	0.0465031859109	0.0389976622422	0.0491969718803	0.0823910744518	0.0452069648952	0.0682330302768	0.125391223761	0.132072660307
a13	0.0542347600195	0.0673146579562	0.0616522045558	0.124173128377	0.0408613887528	0.0380566230106	0.0446598783036	0.0377361317474	0.0461382922934	0.0843357594839	0.0456269099651	0.0772474757589	0.136973911254	0.140988905102
a3	0.0617669500065	0.0816093159854	0.0753735965186	0.134684286126	0.0568959295843	0.0545582386702	0.0598021894345	0.0526710312491	0.0560172214311	0.0723969044946	0.0558604839884	0.0654381159196	0.0857570837513	0.0871686233673
a31	0.0545619643355	0.0663203673285	0.0635100655062	0.108578765375	0.0485594661948	0.0460570098901	0.0505571081448	0.0451224057497	0.0484746291437	0.0691578814982	0.0493064679961	0.0691390669732	0.137365014584	0.143289757789
a10	0.0518867924452	0.0646460864428	0.0604999518354	0.109639055125	0.0446900317316	0.0424538689634	0.0473347677149	0.0412039419166	0.0447870773812	0.0650140018327	0.0454151346654	0.0689701956577	0.153051941528	0.16040716593
</S>	0.0587951662226	0.0786656062214	0.0717946709177	0.129668827562	0.0543140808658	0.0524344774817	0.0574919088575	0.0500621309583	0.0522183671906	0.0632662479163	0.0521974103327	0.0636403828288	0.105869260764	0.109581482965
