 	la	pasta	vuole	sale	</S>
a20	0.1823444625	0.1505045	0.206474125	0.2173214575	0.243355475
a31	0.130538139167	0.352241096667	0.213455209667	0.1841367085	0.119628825778
a37	0.102744293056	0.645083198889	0.128986207889	0.0813804128333	0.0418058502703
a46	0.114246947685	0.733355582963	0.0836311126297	0.0518135816111	0.0169527970568
a3	0.279750565895	0.594144870988	0.0723087408766	0.0380674272037	0.0157284274189
a27	0.453119141965	0.408353176996	0.0757303656255	0.0340649590679	0.028732361473
a8	0.459050700655	0.352688658999	0.0875435672085	0.041578917356	0.0591381438243
a31	0.395888413552	0.417083193	0.0819622524028	0.0440892167853	0.0609768912748
a18	0.336968717851	0.390031661	0.0673849908009	0.0396451709284	0.165969430425
a31	0.257749582617	0.225808555	0.0824408669336	0.0563640343095	0.377636943475
a23	0.266131524206	0.168503616333	0.105665244311	0.0870926401032	0.372606981158
</S>	0.324195372103	0.176843848167	0.114033740155	0.102844225052	0.282082840579
