 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.09008140915	0.0342620287	0.0118507935	0.1427604847	0.064074732	0.0927162955	0.099071975	0.031434018	0.09253617985	0.2052658665	0.1359461785
a31	0.205486869717	0.0433168192333	0.00932412158	0.230201668233	0.0683964116667	0.0891064775	0.053523323	0.0300911603333	0.0368794021833	0.169377243167	0.064296511695
a7	0.236990856572	0.161663322744	0.0174531372733	0.205778821078	0.0607132682222	0.0478691371667	0.0346029106667	0.0482920024444	0.0201864403944	0.143076298722	0.0233738689267
a0	0.183337698857	0.314353644248	0.0323792994244	0.134175462026	0.0936083060741	0.0462561953889	0.0482224652222	0.0626759008148	0.0121162083648	0.0604463902407	0.0124285061422
a31	0.118396527286	0.243170275749	0.0231046933548	0.073023191142	0.074406010758	0.036796308463	0.0831365350741	0.104202606938	0.0112364713549	0.22125271308	0.0112747307141
a37	0.0451108454287	0.100575401583	0.0079437683316	0.028573348014	0.0272259715193	0.0207741104877	0.325511071691	0.118342115646	0.0112731464516	0.29597992436	0.018690324238
a8	0.0316336148096	0.0994968891943	0.00339063744387	0.014271663838	0.0195428963731	0.0487445618292	0.527314510564	0.078784071882	0.00715625098387	0.142654564787	0.0270103524127
a37	0.0678532559365	0.182676686398	0.00184742448129	0.008874935446	0.0173077336244	0.0556985812764	0.513334256855	0.0459696939607	0.00505754716129	0.075620164929	0.0257597364709
a31	0.0785959313122	0.170402382133	0.000838665657097	0.005914687782	0.00779063830813	0.0224526150721	0.556087918952	0.0279947326536	0.00662415372043	0.10230437831	0.020993901157
a17	0.0826390164374	0.099618060711	0.000733281649032	0.00848097372733	0.00803498653604	0.016508390004	0.530754359651	0.0214207164179	0.0132157719068	0.18430252277	0.0342919213857
a37	0.155413758812	0.191359436904	0.00136226151634	0.0113461035758	0.010815348012	0.0157930743347	0.396646449884	0.0106661228393	0.0124279355356	0.157587159257	0.0365823147952
