 	si	è	rotta	la	coppa	</S>
a31	0.24829463	0.086189225	0.265598775	0.138681315	0.10840105	0.15283502
a20	0.228104066	0.0564425026667	0.176988335167	0.110489035	0.340738316667	0.0872377346667
a19	0.145493788	0.0723399618889	0.0786058385557	0.136388335	0.514182422222	0.0529896422222
a18	0.343847636	0.11786136063	0.0421963858519	0.131292135667	0.303973034074	0.0608294480741
a27	0.521612758667	0.12003517021	0.0222261116173	0.075507465889	0.141472604691	0.119145860691
a31	0.491628072889	0.162417716737	0.0205251272058	0.0769509452963	0.12698307823	0.12149502223
a39	0.387869604296	0.176223270579	0.0531007607353	0.0685862464321	0.11392628941	0.200293832743
a31	0.335084301432	0.132396018526	0.0872532885784	0.0790336668107	0.0740246231367	0.292208134248
a46	0.331851633811	0.146058409509	0.109988142859	0.0903842722702	0.0686648710456	0.253052701416
a31	0.297178497937	0.18921410317	0.13956578762	0.0682811764234	0.0578527890152	0.247907677139
a20	0.302302379312	0.219309907723	0.127818825873	0.0698169764745	0.0625349183384	0.218217009046
</S>	0.322603669656	0.226776038861	0.108354487937	0.0832770912372	0.0815195041692	0.177469204523
