 	può	che	sono	ancora	svegli	</S>
a31	0.30907139	0.038966003	0.067634673	0.042473633	0.182693343	0.35916096
a7	0.250888256667	0.0517496173333	0.041509029	0.135353424333	0.246845514333	0.27365413
a31	0.162910332222	0.140593784444	0.0293606243333	0.180177464778	0.322584244778	0.16437355
a7	0.170416377407	0.229588334815	0.0647046867778	0.159107701593	0.305530678259	0.0706522116667
a31	0.193131075802	0.236896894938	0.130970278926	0.164360907198	0.184678227753	0.0899625822222
a37	0.282570501934	0.182930550313	0.127442916309	0.111653400733	0.142658250918	0.152744347407
a31	0.279087100645	0.192448735438	0.109805025436	0.104047835244	0.157223110306	0.157388172469
a39	0.177917383548	0.263326795146	0.178439655145	0.0917213260813	0.127745752769	0.160849114156
a31	0.117189342849	0.359476338382	0.216376888382	0.0591768673604	0.074114456923	0.173666128052
a20	0.0909999459497	0.387740306127	0.260369746127	0.0575803051201	0.0663669973077	0.136942722684
a31	0.0830265776499	0.330725925376	0.379531918709	0.06472552504	0.0597535061026	0.0822365828947
a46	0.0869646048833	0.274210885125	0.384645222903	0.09110718668	0.0773437040342	0.0857284196316
a8	0.133974034961	0.210522971708	0.291440034301	0.121990488893	0.119241208011	0.122831309877
a46	0.15699125832	0.192294657236	0.249516621434	0.132233532964	0.13165964267	0.137304326626
a8	0.169318162773	0.200656805745	0.297399263811	0.113728328988	0.10656060889	0.112336847209
a31	0.127589215591	0.195596441915	0.41683012127	0.0871909943293	0.0832444209633	0.089548827403
a20	0.10780684653	0.177681603972	0.397164790423	0.10319890811	0.104813150321	0.109334715801
</S>	0.135856078265	0.174812321986	0.303171170211	0.128211264055	0.12793542516	0.1300137579
