 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
a8	0.000225743375	0.000179035695	0.00010455565	0.00017491462	0.000453035485	0.0011454727	0.00074374307	0.00106071125	0.00485366845	0.000358776885	0.0010798531	0.0013842619	0.0009085704	0.0011043503324	0.001463439834	0.00106551465	0.004217044	0.000975989645	0.002201763	0.0022848669	0.002441644535	0.01150029235	0.0109555685	0.0224063935	0.053173548	0.0195832675	0.075635002	0.089407395	0.070187785	0.158374468	0.412887475	0.01354790815	0.00504565825	0.00783348858	0.021034851115
a31	0.000185253779333	0.0232759169317	0.01008853794	0.00141827784333	0.000209067801667	0.0697846481333	0.00252252080333	0.00209229521667	0.00552397581667	0.000181883011667	0.000616955898667	0.000879296376667	0.000314912139633	0.000369204340923	0.000497813630567	0.000565260304667	0.1993306875	0.000407947077667	0.000947810863333	0.000895903059	0.000982367425	0.00487040108333	0.00528327436	0.0172391170167	0.0435590828	0.0150783804667	0.0691302914933	0.07809438458	0.0602362263633	0.156860758137	0.210671728333	0.00572128306467	0.00212857479317	0.0028783912475	0.00715756576733
a24	0.000519434397444	0.0431597599772	0.0291853606467	0.00660252378111	0.000254050457222	0.115574316044	0.00580808616778	0.0126693021389	0.00939017560556	0.000183255087222	0.000288185064889	0.000391882948889	0.000106539290844	0.000125338729598	0.000173141939089	0.000345606722889	0.281906019833	0.000177989538556	0.000387734067778	0.000322793171333	0.000384052380667	0.00203211411111	0.00209018504667	0.00777037285557	0.0172783260667	0.0063229692889	0.0317604493244	0.0392523177733	0.0393370434844	0.129479914849	0.193640272778	0.0101590986029	0.00929244864089	0.00120814225	0.00242078384811
a37	0.000953660099148	0.0326493136591	0.0298737682156	0.00942538536037	0.000494185139074	0.0652715556813	0.00564253202259	0.0185761673796	0.0120488480352	0.000409625619074	0.000272850054963	0.000222471612963	3.86051896147e-05	4.56065952993e-05	7.1410394363e-05	0.00043531920763	0.119201954278	0.000192119539519	0.000225264365926	0.000132905408444	0.000152963292556	0.00093869802037	0.00119175576889	0.00676524728519	0.0131451203556	0.00550324672963	0.0414410677748	0.0534539259244	0.0651345744948	0.232583308283	0.252098884259	0.0136253870343	0.016194901047	0.000700816053333	0.00088656104937
a24	0.0114472330997	0.0295399722197	0.0278336864052	0.0207918545535	0.000781621093025	0.0362683005604	0.0182423309742	0.0214551884599	0.0306897438451	0.000708966839691	0.000796168951654	0.000884178687654	0.000144572787872	9.68937497664e-05	0.000161614903788	0.00113508080254	0.0856457917593	0.000992783093173	0.000831517648642	0.000602027128148	0.000653225180852	0.00174511864012	0.0017307493763	0.00637422059506	0.0129301977852	0.00939761804321	0.0529864359249	0.0607184253081	0.0725068841649	0.280941046094	0.186031577753	0.0122095951781	0.0113390051823	0.000491861034444	0.000894539776457
a37	0.0419180056999	0.0436831890732	0.0395666204684	0.0354283711845	0.00116674159767	0.0250822238535	0.0300651103247	0.03377996182	0.182539971282	0.000941490346564	0.00177150355055	0.00171652199588	0.000229900172624	0.000123106221255	0.000206509947929	0.00169552443418	0.0999686592531	0.00241163999772	0.00143983598288	0.00104847220938	0.00122445722695	0.00495793221337	0.00427191622543	0.00854764453169	0.0164375969284	0.0159669313477	0.0380586783083	0.0389941391027	0.0438896522216	0.189778958031	0.075068434251	0.0104976474927	0.00536980128077	0.000725642924815	0.00142723865882
a31	0.0417808564666	0.0415298376911	0.0545126828228	0.0331143617282	0.00092844402289	0.0122708471845	0.0294682451082	0.0297225262733	0.254346620427	0.000722788278855	0.00152272068452	0.00129121058863	0.000129179223541	5.19437874083e-05	9.28611378563e-05	0.00110014351439	0.0712052654177	0.00205508694324	0.000995124757627	0.000707443459793	0.00107705789565	0.00828252773779	0.00545080540848	0.0109631096772	0.0380985806428	0.0162511614492	0.0306480091028	0.0354084823676	0.0368404509072	0.18555272201	0.033411942417	0.00503128079757	0.0136373193136	0.000695556214938	0.00110280623627
a28	0.0148264223555	0.020530014497	0.0493317292743	0.0399272439094	0.000604489597963	0.0131775996282	0.114454096703	0.0164034394244	0.138854010142	0.000271588984618	0.000709886509173	0.000754892439543	7.71530571803e-05	3.21823061261e-05	4.70067721654e-05	0.000418669627797	0.0414616761392	0.000743997201747	0.000511272539209	0.000384814469931	0.00071429873855	0.0091083649126	0.00788388946949	0.0138386822257	0.114109201881	0.0206296001497	0.0361817973676	0.0514539394559	0.0448244106357	0.184936717337	0.0189074583723	0.00561243379919	0.0190725584379	0.00484106261165	0.0143633636288
a17	0.0142612404185	0.0215126844323	0.0592044000914	0.0681579279698	0.00126143969932	0.0151264748761	0.148420202234	0.0201344428081	0.127148293381	0.000331498823206	0.00102025958306	0.000988809466514	0.00011981503906	3.36310333754e-05	5.45254483885e-05	0.000399543745932	0.0376831203797	0.00110571874392	0.00159423486974	0.00121440831664	0.00179490106618	0.0203949576375	0.0203365114898	0.0308566980752	0.145037507294	0.0346255777166	0.0299828397892	0.0433801938186	0.0300825868786	0.0713058874457	0.0107922314241	0.0064200551664	0.0094164380593	0.00647728877055	0.0193236373429
a31	0.0142714286728	0.0262524171441	0.106051818697	0.0771026379899	0.00119303685211	0.0116853516254	0.115050537411	0.0197349972694	0.120259372127	0.000324350046902	0.000946193782353	0.000866415112171	0.000102217054787	1.97010946151e-05	4.16424196962e-05	0.000356681833644	0.0294927281266	0.00117532327064	0.00188002158991	0.00145175012221	0.00235194026539	0.0348415955458	0.0233584604966	0.0344136270251	0.120075925765	0.0321640139055	0.0297120295964	0.0410453499395	0.0370417606262	0.0725452341486	0.0064937082747	0.00476514072213	0.0226764639331	0.00288245569018	0.0073736872143
