 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.079007206	0.135875831	0.25369283	0.0726035415	0.0157286203	0.020084409	0.1066613712	0.316346177
a31	0.242950385333	0.188437317	0.267468344667	0.0777292938333	0.00588668428533	0.0623154396667	0.0454799298667	0.109732619417
a39	0.256329970344	0.131467879667	0.120910986222	0.0444156822778	0.00451968698044	0.382386646556	0.0231784301889	0.0367907310557
a21	0.0978356490147	0.074384123889	0.094202862074	0.0409731067593	0.0479298058935	0.619529958852	0.0101960956296	0.0149483808519
a31	0.0516965326716	0.0635485902963	0.0987124940247	0.0562284222531	0.0671709266312	0.647555646284	0.0057876747432	0.00929968805063
a37	0.0530655885572	0.0691598874321	0.123524834675	0.106463455751	0.120621056877	0.511728988761	0.0040320389144	0.0114041437835
a31	0.0984638411857	0.0759662074774	0.183904451558	0.213144031917	0.146793176292	0.264250689587	0.0067066541048	0.0107709585945
a41	0.115419341729	0.101759882492	0.228934443853	0.260388163972	0.126711116097	0.151076853196	0.00807744836827	0.00763276836483
a10	0.0879274305763	0.150072754164	0.309723441284	0.244885871324	0.115180637366	0.0681501753987	0.0163564571228	0.00770321828828
a31	0.0765325688588	0.180865891388	0.323051453761	0.215953347108	0.0679896677887	0.0814636061329	0.0450022123743	0.00914122226276
a46	0.20748034962	0.220515963796	0.21815073792	0.162143579036	0.0471391019296	0.080259569711	0.0452738417914	0.0190368405876
a20	0.29420040654	0.320794454599	0.14485936264	0.113529819679	0.0308684493099	0.0370642099037	0.0272856049305	0.0313976905292
a13	0.220779985513	0.3981140582	0.128886134213	0.0800348042263	0.0295559774366	0.0249557323012	0.0538073316435	0.0638659911764
a31	0.160347671838	0.331745306067	0.160724748071	0.0769953444088	0.0220324272455	0.0245063581004	0.112688703881	0.110959470392
a39	0.254287983946	0.271188782022	0.154437246024	0.0809949801363	0.0180247435152	0.0245762467001	0.10305115096	0.0934389001307
a16	0.404596707982	0.287621537341	0.091566341008	0.0761572483788	0.0199556831717	0.0229230309	0.0496922276533	0.0474872207102
a13	0.390758829327	0.236594121114	0.0800069860027	0.0951064144596	0.0344469000572	0.0370153089667	0.0541320168844	0.0719393875701
a31	0.263165016442	0.160043039038	0.0872748836676	0.0959051541532	0.0491234243524	0.0607022229889	0.176078442295	0.10770778919
a37	0.196326142147	0.174813013013	0.0956669762225	0.0850295323844	0.0619977741175	0.0748360309963	0.213146442098	0.0981840963967
a31	0.164436087382	0.166997081004	0.0769362220742	0.0674478891281	0.0944360447058	0.103846740332	0.209146968699	0.116752995466
a8	0.124001649127	0.137548647001	0.0765642806914	0.0686754697094	0.113460864902	0.122678252111	0.221386599566	0.135684238489
</S>	0.135674109564	0.146906488501	0.0996588603457	0.0938973948547	0.114294462451	0.118841489056	0.167037449783	0.123689714244
