 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.003704890975	0.0002119619325	0.005792712	0.0122256915	0.0079802523	0.00533748665	0.0049630215	0.04426541535	0.416525131	0.0125176195	0.044828924	0.07906557045	0.042977899	0.0626249735	0.014006393	0.075596837	0.1673752031
a8	0.0190228082583	0.0179463100192	0.0387155223333	0.120454402833	0.1337500351	0.00892303641667	0.00817640473333	0.0476860467833	0.405012352667	0.0124796565	0.0171439642	0.02655634275	0.0151282026667	0.033231734	0.0074546545	0.0322752242333	0.0560432821333
a31	0.0258458870861	0.0309578143397	0.0686450407778	0.321234544278	0.247899475033	0.0100963548056	0.00951385557778	0.0263711339278	0.170408246556	0.00822788985333	0.00677074901333	0.00898996836433	0.00536645805557	0.0165802295	0.009723979	0.0145735469778	0.0187948314534
a41	0.0330119876954	0.0194779082799	0.119404973593	0.301969514759	0.190857221678	0.0221410376019	0.0166567768593	0.0252625779759	0.117210000185	0.0426356523044	0.0222406604178	0.00396810870244	0.00379743575186	0.0172101808333	0.0313571736667	0.0192072873259	0.0135915528601
a10	0.0455433245651	0.0116581895933	0.128634461198	0.128195292586	0.108605622559	0.0312131968673	0.0199262212864	0.0256392196586	0.143896441395	0.104272877435	0.0795514001393	0.00875408500081	0.0185696948173	0.0502168069444	0.0469596035556	0.0254767611086	0.0228868122867
a20	0.057298254855	0.0114559011978	0.191779923733	0.0679832585287	0.092566982853	0.0234217919558	0.0111536857621	0.0175110579862	0.141991268465	0.129151932478	0.0887704960464	0.0104703210003	0.0240835132724	0.0583015531481	0.0349135218519	0.0185394513695	0.0206070347622
a31	0.075962160285	0.0279438927326	0.223963055911	0.0481404061762	0.079267745951	0.0175887259853	0.0161506005874	0.0326094357621	0.137744157488	0.137605927493	0.0499299113488	0.00616991416677	0.0118648217575	0.0273460625494	0.0242505456173	0.0545512827898	0.0289112815874
a37	0.0718636987617	0.0315032369109	0.11635394997	0.0285520530587	0.049311370317	0.0208840806618	0.0217196738625	0.038604189254	0.151188143829	0.190793399164	0.0357384421163	0.0117030562223	0.0136875489192	0.0314974058498	0.0213843455391	0.0838318365966	0.0813835038625
a31	0.0649049279206	0.0156212923036	0.0648422923233	0.0274291676862	0.045176124439	0.0269932725539	0.0483536049542	0.123125835085	0.143430079276	0.191220523055	0.0288331210388	0.0130393544074	0.0148933168397	0.0333075716166	0.016650002513	0.0573994935322	0.0847799969542
a18	0.0509761323069	0.0112868554345	0.0389203884411	0.0224607348954	0.034232448813	0.0239258898513	0.0544343772514	0.149939077028	0.221173869759	0.156426784352	0.0327695336796	0.0145759081358	0.0162997231466	0.0416352875389	0.012242382171	0.0420567315107	0.0766438679847
a31	0.0417436304356	0.00834354234483	0.0286988288137	0.0209590416318	0.031952339271	0.0242211612838	0.0561150060171	0.167744174343	0.239518283253	0.142239911451	0.0340130365599	0.0150541453453	0.0168683950489	0.0445306031796	0.013299877057	0.0398528375036	0.0748451593282
a46	0.0388423808119	0.00844298064828	0.0208908986046	0.0211013808773	0.0318131980903	0.0252883254279	0.058019456339	0.176370977614	0.301524274418	0.134661480484	0.02916668852	0.00990101758177	0.013329185683	0.0374189100599	0.012348114919	0.0320112855012	0.0488694064427
a20	0.0823304359373	0.0123310435494	0.0375952745349	0.0283752839591	0.0527002476968	0.034750415476	0.0329903694463	0.070957783038	0.301639611473	0.201692160161	0.0286722125067	0.00830554666059	0.011987444561	0.0341813713533	0.00669598353967	0.0180579301671	0.0367368738142
a31	0.0972017939791	0.00956468078313	0.042624480345	0.0343937033197	0.0602123708989	0.0365427931587	0.0580094041488	0.159693608679	0.199625333824	0.182598940054	0.0235693491689	0.00443420178686	0.00705517042033	0.0177712877844	0.0118590941799	0.0312407277224	0.0236030562714
a20	0.0467102776597	0.00909221152771	0.023037128615	0.0241010137732	0.038399847633	0.0257122130529	0.0597673900496	0.185587256893	0.307967107941	0.126581960018	0.0200338450563	0.00587351786229	0.00990304837344	0.0311775785948	0.0132771769266	0.0396292349075	0.0331491670905
a29	0.0498395635532	0.0111664861759	0.062389409205	0.0298447452577	0.0628939465443	0.037523316351	0.0287980980165	0.068459244631	0.30056907098	0.201816420006	0.0209270886854	0.00811951762076	0.0122193594578	0.0362969588649	0.00866507017553	0.0237086441358	0.0367630193635
a8	0.124201541184	0.00792905325863	0.142408729735	0.0483200684192	0.0893259958481	0.0408195767837	0.0161624282388	0.0258793456103	0.13101268066	0.228479460002	0.0162228041285	0.0110537595403	0.0116130554859	0.0250596946216	0.0125538270585	0.0292835625453	0.0396743761212
a20	0.236539530395	0.00519314885288	0.172873029912	0.0573747984731	0.0794434572827	0.0256137082612	0.00778758731293	0.0097267650701	0.0540512265533	0.165645945334	0.00965915877617	0.0149221935134	0.0149842648286	0.0299070938739	0.0175026223528	0.0416506098484	0.0571248050404
a31	0.207847603465	0.00422717751763	0.187728256637	0.0566813138244	0.0520212644276	0.0150114312537	0.00841558477098	0.00637464459003	0.0457877685178	0.108709491778	0.00536673975872	0.0102570208545	0.0112624266429	0.0239567776246	0.0357407857843	0.149082767949	0.0715288956801
a10	0.137266317822	0.0114635035059	0.145561448879	0.0437392179415	0.0283719761425	0.0144622982512	0.0115706149237	0.00712876929668	0.0532018481726	0.076538141926	0.00732151091957	0.0176186889682	0.0320942109143	0.0579836922082	0.0427122242614	0.18689279265	0.126072727227
a31	0.100817101607	0.0131180694353	0.066012950293	0.0306743096472	0.0273995230475	0.0261640170837	0.0293499543079	0.0189556344322	0.0513260213909	0.0664770753087	0.0116957506399	0.0229861881561	0.0440215069714	0.0772321174027	0.0522440837538	0.14898490755	0.212540782409
a20	0.125726376202	0.0185578510784	0.038818847431	0.0284990542157	0.0289301860158	0.0311272546946	0.035837571436	0.0226629411441	0.048653623797	0.0645020931029	0.0122887285466	0.0208113882187	0.0388763226571	0.0643521658009	0.0582582292513	0.139881058517	0.222216294136
a31	0.134170184734	0.0206889678928	0.0244542801437	0.0249207997386	0.0256780816719	0.0284478952315	0.0267161834787	0.015869233048	0.045246517599	0.057679331701	0.0114964185155	0.0197711974062	0.0371272255524	0.0615761696003	0.0630847864171	0.132812608839	0.270260104712
a24	0.165216267578	0.0211536001643	0.0210577387146	0.0292694095795	0.027353596224	0.0294516814105	0.0258082454929	0.0152074293493	0.042859637533	0.0491742612337	0.0116913585052	0.0163660774687	0.0285627341841	0.0491305292001	0.0705477388057	0.133620382946	0.263529312904
a46	0.193440956526	0.0242216890548	0.0213701249049	0.0341272081932	0.0313209247413	0.0332620831368	0.0206683689976	0.0121176681164	0.0430963918443	0.0541623957446	0.0178534755017	0.0341057251562	0.0643921380614	0.100016264733	0.0536358852686	0.087453318982	0.174755412301
a27	0.119084742842	0.0148306668516	0.0231073533016	0.0276971437311	0.0270819059138	0.0316988997123	0.0155893903325	0.00984392070547	0.0487431642814	0.0556766592482	0.0274534168339	0.0534742363854	0.100001269354	0.162301568244	0.0438841040895	0.068068850994	0.1714627441
a23	0.0985551742807	0.00997435045053	0.0366817551005	0.0262697339104	0.0265531506379	0.0288178239041	0.0127436802775	0.00905656923516	0.0465769264271	0.0559306930827	0.033348347278	0.0581826334618	0.105218296451	0.186010816081	0.0414954196965	0.0625046226647	0.162080058033
a31	0.0712083600936	0.00965121415018	0.0767620717002	0.0345297693035	0.0276344568793	0.0297180066347	0.0331651787592	0.0299512127451	0.0716526561424	0.0580128306942	0.032020544426	0.0478527644873	0.086281438817	0.14510127536	0.0411093848988	0.0703929152216	0.134955964344
a8	0.108973488698	0.0176852203834	0.0764606855667	0.0346179681012	0.0245515842931	0.0270818035449	0.0407621110864	0.0379589945817	0.0763567000475	0.0512763552314	0.0280676234753	0.0396185481624	0.0647609062723	0.0895187637867	0.0416086539663	0.0861964137405	0.154504193115
a31	0.128910996233	0.0211220094611	0.0372127838556	0.0274454080337	0.0217898720977	0.0227712531816	0.0293659208621	0.0323843705272	0.0453437180158	0.0358053827438	0.0231230914918	0.0350418203875	0.0554590077574	0.0669539332622	0.0731556136554	0.128839431247	0.215275407705
a20	0.133649952078	0.028203519487	0.0314836792852	0.0359432743446	0.0305564050326	0.0302741650605	0.034224039954	0.0381481141757	0.0385650560053	0.0368296929146	0.0253273291639	0.0318852621292	0.0450600882525	0.0489706010874	0.0889228098851	0.134945737082	0.187010274235
a13	0.151966860693	0.0424549524957	0.0370268434284	0.0458001447815	0.0410454966775	0.0400856183535	0.0435936939847	0.0529191800586	0.0441638786684	0.0443964286382	0.035124800388	0.0415453437097	0.0552217380842	0.0558961770291	0.0672083496284	0.089600475694	0.111950013078
a31	0.108596219564	0.0360483933319	0.0312184284761	0.0389802755938	0.0348747872258	0.0348441114512	0.0454788913282	0.0665485666862	0.0425001202228	0.0373121202127	0.0329827564627	0.0398557642366	0.0583538746947	0.053061364343	0.0824651308761	0.113791861898	0.143087344359
a18	0.114180319188	0.0349839556106	0.0317262281587	0.0400092111979	0.0359271057419	0.0355927948171	0.0425874171094	0.0567695398954	0.0405072087409	0.0381041674042	0.0323822411542	0.0372760357455	0.0502725732316	0.046068467781	0.0885782529587	0.122886215966	0.152148281453
a31	0.121147196396	0.0365123392035	0.0313094977196	0.0396665827326	0.0359464305806	0.0351575266057	0.0369074717031	0.0428975469651	0.0365321035803	0.0376009874681	0.0307637960514	0.0341821615818	0.0423070447439	0.0419748335937	0.107653343653	0.133604760655	0.155836387151
a29	0.125680062132	0.0374884190678	0.0320154935732	0.0414779499109	0.0373968628602	0.0361678948686	0.0360855532344	0.039159201655	0.0355969371934	0.0380313754894	0.0300331390171	0.0322387625273	0.0383262675813	0.0395061885312	0.113171393551	0.134818431218	0.152806087717
a31	0.131430568711	0.0391309820226	0.0321377211911	0.042216560637	0.0379564659534	0.0364076156229	0.0358428404115	0.037943288885	0.0344902797311	0.0380174291631	0.0292617370057	0.0306365475091	0.0350893258604	0.0380312698437	0.117900863517	0.135857201406	0.147649317906
a6	0.118772484237	0.0401856776742	0.0334818680637	0.0425588255457	0.0386957976511	0.0372482312076	0.0371812328038	0.039567401295	0.035740488577	0.038351951721	0.0307375906686	0.0316232958364	0.0353073089535	0.0387073782812	0.120002698839	0.136169402802	0.145668360302
a31	0.115154613079	0.0416270442247	0.0338495453546	0.0423381118486	0.0387440935504	0.0372709420692	0.0372877059346	0.0395467270983	0.0355542845257	0.0381727705737	0.0309909452229	0.0314583079455	0.0342225506512	0.0387032480937	0.124415963946	0.138104366601	0.142558774434
a17	0.108810972693	0.0422917170749	0.0343737601182	0.0421847372829	0.0388629195168	0.0374644476897	0.0377858769782	0.0402930500328	0.0361035565086	0.0381916485246	0.0316951870743	0.0319742313152	0.0343736958837	0.0391692926979	0.126049141315	0.138798038867	0.141577718145
a31	0.105397457564	0.0429824956916	0.0344528597061	0.041799444761	0.0386806405056	0.0373133238966	0.0378468633261	0.0405957876776	0.0360453765029	0.0379665155082	0.0318517270248	0.0319790951051	0.0340411576279	0.0394119828993	0.128460827105	0.140247072956	0.140927356048
a20	0.116944592521	0.0427236525639	0.0335733375687	0.042919430587	0.0388718978352	0.0370192099655	0.0372496887754	0.0399456358925	0.0359424398343	0.0375785735027	0.0301609603416	0.030081777035	0.0321056942093	0.0381893496331	0.127943539035	0.139685892985	0.139064303016
a28	0.130975754174	0.0514069915213	0.0460626398562	0.0568353301957	0.0522383116117	0.0500314253218	0.0485840952585	0.0489980286308	0.0480219922781	0.0503949785009	0.0417630827805	0.0415930346783	0.0430365547364	0.046476493211	0.078243986345	0.0837086496617	0.0816286413387
a20	0.118382964725	0.0581909438404	0.0506155612854	0.0590598167319	0.0557076215372	0.0539186091073	0.0547092117528	0.0582519128769	0.051072729426	0.0541861195003	0.0472720809268	0.0472127148928	0.0486722442455	0.0505730570703	0.0625894054483	0.0655323512206	0.0640526464462
