 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.00113024055	0.0157595668	0.0063785169	0.027142028485	0.01213941325	0.00266168035	0.01255920515	0.01015902955	0.57137823	0.009555492	0.0997277423	0.23140891352
a10	0.00683419448333	0.188161616133	0.0159036305667	0.0457971461517	0.0418938189167	0.00310362535	0.00738560061667	0.00564532111667	0.559025176667	0.0143530983333	0.03414437496	0.07775243322
a20	0.0119765934944	0.251895652378	0.0232637971889	0.0747553357172	0.0911719763056	0.12138384265	0.0490615490056	0.0111775302722	0.283726952222	0.0350940497778	0.0127940644133	0.0336986747733
a31	0.0112567631648	0.139978794459	0.035097037063	0.0699208835724	0.0843287877685	0.179678920217	0.0736552873352	0.0139406430907	0.280387747407	0.0441633222593	0.0192734139044	0.0483184005911
a20	0.0376767930549	0.14193710482	0.0872014456877	0.0958702911908	0.0605426859228	0.121565006072	0.0593481201117	0.00887164353023	0.255805112469	0.0250490742864	0.0317574513015	0.074375255197
a31	0.0591298540183	0.12024203494	0.115232325229	0.146394030397	0.127680676308	0.098196163024	0.0652234700372	0.00867327667674	0.13629710749	0.0176951559621	0.0341026297672	0.0711332750657
a17	0.0474910223394	0.0959791483133	0.11572270841	0.176767106799	0.183085208769	0.0553151753413	0.0701321566791	0.00834277535891	0.10003710583	0.0153110345874	0.0443539982557	0.0874625783552
a31	0.0390205614465	0.0936686027711	0.135639092803	0.1812580456	0.181343912923	0.0365674961138	0.068809843893	0.0071500185863	0.0880620752767	0.0185584107958	0.0574485327519	0.0924734251184
a26	0.0296703514822	0.075663704257	0.122121384268	0.183042588533	0.213302480974	0.0264890907046	0.0704292542977	0.0061865726621	0.0953515050922	0.0192727331653	0.060440011584	0.0980303207061
a23	0.0417061408274	0.071766571419	0.112812681423	0.249694636178	0.216527116991	0.0170199615682	0.0697948494326	0.00405217228737	0.0753305415307	0.00783963258843	0.041973204528	0.0914824805687
a31	0.0506019469425	0.084657050473	0.137067440474	0.246201992059	0.191505278997	0.0245830695227	0.0828241678109	0.00674185602912	0.0424349883436	0.0162395411628	0.0553560815093	0.0617865705229
a20	0.0322780809808	0.0668866101577	0.119481616825	0.18045504402	0.274885379666	0.0216310698409	0.098669065937	0.00728097634304	0.0411862547812	0.0192677493876	0.0661279078364	0.0718502385076
a31	0.0188452811269	0.0494479400526	0.0916406706083	0.144040123007	0.277387543222	0.0125619272803	0.095001863979	0.00656145411435	0.0481576489271	0.0345314704625	0.119439703279	0.102384384503
a41	0.019609913509	0.0496781233509	0.0844238285361	0.113064309336	0.278001197741	0.0110816324268	0.103528397993	0.00718241430478	0.0666859996424	0.0409988368208	0.133828999426	0.0919163298343
a35	0.0220846171697	0.0473569044503	0.0842198728454	0.158274093112	0.38408486258	0.0068736939756	0.117537592664	0.00649745603493	0.0560525055475	0.0182664499403	0.0545972404753	0.0441547079448
a24	0.0191620547232	0.0480780801501	0.123152077615	0.252474551037	0.33478759086	0.00442528435853	0.0933491055547	0.00904974834498	0.0322142555158	0.0119540311468	0.0342237424918	0.0371295006483
a31	0.0152650209077	0.05276104205	0.138393515872	0.242945285346	0.22273628362	0.00320731481951	0.0729959948516	0.00989969824833	0.0270635281719	0.0167979162156	0.135130337497	0.0628040685494
a3	0.0176948423026	0.05784994735	0.114699710291	0.177431103449	0.239058621207	0.0038300246065	0.0772842699505	0.00928614821611	0.030595277724	0.0193186440719	0.175017718499	0.0779337095165
a31	0.0183206491009	0.0492895287833	0.0870397997637	0.14190398115	0.246935467069	0.0039007265355	0.0712934399835	0.00768019020537	0.0295823845747	0.0215593826906	0.209288868833	0.113205626505
a35	0.0235036380336	0.0535161459278	0.0839284412546	0.142290120383	0.216234049023	0.00692460934517	0.0722309099945	0.0106756958685	0.0301259325249	0.0267418468969	0.220525119611	0.113303523502
a24	0.0276052853445	0.0570973789759	0.0813140870849	0.189506250128	0.294928676341	0.00993769878172	0.0714084199982	0.0159834266228	0.0447535208416	0.0238806316323	0.115982864537	0.0676017875007
a31	0.0166022974482	0.038914326992	0.055491237695	0.177912506709	0.31972947878	0.00657995509391	0.0676738153327	0.0121169738743	0.0404332702805	0.0225710658774	0.146721969512	0.0952531341669
a7	0.0237908221494	0.0489521759973	0.0707499212317	0.18895361557	0.277784389593	0.010065127198	0.0652304604442	0.0136945362914	0.0303482570935	0.0254416022925	0.147075569837	0.0979135380556
a31	0.0289730017165	0.0589538673324	0.0857351904106	0.190898348523	0.234657203198	0.0117952857327	0.0578591651481	0.0146710642638	0.0264734883645	0.0443325840975	0.143021549946	0.102629252685
a28	0.0314511415722	0.0655248511108	0.0926589101369	0.194791346174	0.213749927733	0.0128609879109	0.0561763933827	0.0149969739213	0.0259218607882	0.0505979396992	0.139046968649	0.102222680228
a38	0.0410495365241	0.0729775570369	0.0932215767123	0.233209955391	0.221379075911	0.024003222637	0.0622242777942	0.0273275313071	0.0401486525961	0.0413841348997	0.0818476415497	0.0612268327427
a31	0.0367418828414	0.0598946963456	0.0756337755708	0.201841541797	0.189605515304	0.0233017822123	0.0533030169314	0.0266008354357	0.0371054081987	0.0641380682999	0.127373580517	0.104459934248
a38	0.0363351589471	0.0588883894485	0.0775222218569	0.208959030599	0.181593008435	0.0211777727374	0.0485579166438	0.0229488278119	0.0300945067329	0.0680031771	0.133470266839	0.112449752749
a24	0.0496161829824	0.0708842184828	0.0842281839523	0.218812173533	0.181955986145	0.0370278932458	0.0616080522146	0.039044592604	0.0466028412443	0.0551773200333	0.0828294122797	0.0722131722497
a31	0.0458538976608	0.0593785128276	0.0671421506508	0.162850374511	0.137274088715	0.0364099177486	0.0543555284049	0.0384006112013	0.0451696170814	0.0796594016778	0.144877367427	0.128628574083
a27	0.0434505858869	0.0543735936092	0.0635615428836	0.16539733817	0.129478712905	0.0338352372495	0.0487896004683	0.0349738824004	0.0393769790271	0.0845976688926	0.159920948476	0.142243924694
a31	0.0441132872956	0.0524531712031	0.0621273876279	0.161751676057	0.121271834302	0.0326355830832	0.0458421254894	0.0335443336335	0.0375869253424	0.104788486298	0.159413722159	0.144471488231
a28	0.0430113137652	0.051630004401	0.0621730525426	0.168128602019	0.123115701434	0.0304190816944	0.0439567404965	0.0311506823778	0.0358151401141	0.109745082099	0.157580075386	0.143274552077
a37	0.0549525705884	0.0676150318003	0.0779621208475	0.20052165734	0.147159693811	0.0451602128981	0.0595637501655	0.0459041851259	0.049692352038	0.073483392033	0.093050486462	0.0849345566923
a46	0.0655837935295	0.0809712322668	0.0837669969492	0.169186689113	0.130000287937	0.0584450176327	0.0687360533885	0.059207026042	0.0612950400127	0.069943244011	0.0789357788207	0.0739288188974
a31	0.0547608901765	0.0687478000889	0.0688127673164	0.117735226371	0.0922251193123	0.0477884635442	0.0545403011295	0.0486520133473	0.0505321570042	0.10539133667	0.15344012294	0.137373756299
a33	0.0516483457255	0.0594110980296	0.0624284274388	0.0987071241237	0.0791546897708	0.0457701555147	0.0509738237098	0.0465685957824	0.0483673660014	0.118079185557	0.179231257647	0.159659903433
a23	0.0702178919085	0.0758015546765	0.0765703091463	0.101933836708	0.0902545899236	0.0669491418382	0.0711250062366	0.0674455472608	0.0690610120005	0.0914812151857	0.112919985882	0.106239922478
a31	0.0585523286362	0.0619130062255	0.0619105310488	0.0781708035693	0.0716849779745	0.0553903912794	0.0589692034122	0.0559600364203	0.0579927566668	0.0965511217286	0.181351865294	0.161552984159
</S>	0.0416798463181	0.0430631301128	0.0440044925244	0.0593779037846	0.0528799809873	0.0377136766397	0.0409530262061	0.0382981212101	0.0404341323334	0.107372170864	0.265207062647	0.229016432079
